Date	Ind	Twet
3/29/2011	1053	7.8
3/29/2011	1153	7.8
3/29/2011	1253	8
3/29/2011	1353	7.8
3/29/2011	1453	8.1
3/29/2011	1553	8.3
3/29/2011	1653	8.1
3/29/2011	1749	8
3/29/2011	1753	8
3/29/2011	1808	8
3/29/2011	1853	8
3/29/2011	1903	8
3/29/2011	1950	8
3/29/2011	1953	8
3/29/2011	2053	7.8
3/29/2011	2141	7.5
3/29/2011	2153	7.8
3/29/2011	2253	8
3/29/2011	2353	7.8
3/30/2011	53	8
3/30/2011	153	8.3
3/30/2011	253	8.6
3/30/2011	353	8.8
3/30/2011	440	8.3
3/30/2011	453	8.8
3/30/2011	553	9.4
3/30/2011	653	9.1
3/30/2011	753	9.1
3/30/2011	853	9.1
3/30/2011	937	8.8
3/30/2011	953	9.1
3/30/2011	1011	8.3
3/30/2011	1051	8.8
3/30/2011	1053	9.1
3/30/2011	1153	9.4
3/30/2011	1253	9.7
3/30/2011	1353	9.7
3/30/2011	1357	9.9
3/30/2011	1453	10.2
3/30/2011	1500	9.9
3/30/2011	1553	9.4
3/30/2011	1600	M
3/30/2011	1608	9.4
3/30/2011	1653	9.9
3/30/2011	1751	9.9
3/30/2011	1753	9.9
3/30/2011	1853	9.9
3/30/2011	1953	9.9
3/30/2011	2051	8.8
3/30/2011	2053	9.1
3/30/2011	2151	8.8
3/30/2011	2153	8.8
3/30/2011	2202	8.8
3/30/2011	2251	8.8
3/30/2011	2253	9.1
3/30/2011	2353	9.7
3/31/2011	33	8.8
3/31/2011	53	9.1
3/31/2011	146	9.4
3/31/2011	153	9.4
3/31/2011	220	9.4
3/31/2011	230	9.4
3/31/2011	243	8.8
3/31/2011	253	9.4
3/31/2011	324	9.4
3/31/2011	353	9.4
3/31/2011	453	9.4
3/31/2011	535	9.4
3/31/2011	551	9.4
3/31/2011	553	9.1
3/31/2011	653	9.1
3/31/2011	737	9.1
3/31/2011	753	9.1
3/31/2011	853	9.4
3/31/2011	953	9.4
3/31/2011	1053	9.4
3/31/2011	1153	9.7
3/31/2011	1253	9.7
3/31/2011	1353	9.7
3/31/2011	1453	9.7
3/31/2011	1553	9.2
3/31/2011	1653	8.7
3/31/2011	1753	8.4
3/31/2011	1853	7.8
3/31/2011	1953	7.1
3/31/2011	2053	7.3
3/31/2011	2153	7.1
3/31/2011	2253	6.8
3/31/2011	2353	6.8
4/1/2011	53	7
4/1/2011	104	7
4/1/2011	124	7
4/1/2011	153	7
4/1/2011	253	6.7
4/1/2011	353	6.7
4/1/2011	453	6.4
4/1/2011	553	6.6
4/1/2011	622	7.5
4/1/2011	653	6.6
4/1/2011	708	6.6
4/1/2011	723	6.6
4/1/2011	753	6.4
4/1/2011	853	6.4
4/1/2011	902	6.6
4/1/2011	953	6.9
4/1/2011	1053	6.9
4/1/2011	1105	6.9
4/1/2011	1144	6.9
4/1/2011	1153	6.7
4/1/2011	1200	6.9
4/1/2011	1222	6.9
4/1/2011	1234	6.9
4/1/2011	1253	6.9
4/1/2011	1351	6.6
4/1/2011	1353	6.6
4/1/2011	1400	6.6
4/1/2011	1401	6.6
4/1/2011	1453	6.9
4/1/2011	1514	6.9
4/1/2011	1515	6.9
4/1/2011	1553	6.6
4/1/2011	1600	6.6
4/1/2011	1608	6.6
4/1/2011	1653	6.1
4/1/2011	1700	6.6
4/1/2011	1751	6.6
4/1/2011	1753	6.4
4/1/2011	1805	6.6
4/1/2011	1820	6.1
4/1/2011	1853	5.6
4/1/2011	1927	5.6
4/1/2011	1950	5.6
4/1/2011	1953	5.6
4/1/2011	2016	5.6
4/1/2011	2053	5.6
4/1/2011	2143	5.6
4/1/2011	2149	5.6
4/1/2011	2151	5.6
4/1/2011	2153	5.6
4/1/2011	2202	5.6
4/1/2011	2228	5.6
4/1/2011	2239	5.6
4/1/2011	2248	5.6
4/1/2011	2253	5.6
4/1/2011	2353	5.6
4/2/2011	53	5.8
4/2/2011	153	5.6
4/2/2011	207	5.7
4/2/2011	253	5.4
4/2/2011	321	4.6
4/2/2011	353	4.7
4/2/2011	453	4.4
4/2/2011	553	4.4
4/2/2011	653	4.2
4/2/2011	753	5
4/2/2011	812	5.2
4/2/2011	821	4.6
4/2/2011	849	4.6
4/2/2011	853	4.8
4/2/2011	953	4.6
4/2/2011	1053	4.5
4/2/2011	1134	5.7
4/2/2011	1153	6.1
4/2/2011	1253	6.2
4/2/2011	1353	6.3
4/2/2011	1453	7.2
4/2/2011	1553	6.3
4/2/2011	1653	6.6
4/2/2011	1753	6.4
4/2/2011	1853	5.6
4/2/2011	1953	4.4
4/2/2011	2053	4.3
4/2/2011	2153	4.3
4/2/2011	2253	4.6
4/2/2011	2353	4.8
4/3/2011	53	4
4/3/2011	153	5.1
4/3/2011	253	5.6
4/3/2011	353	5.6
4/3/2011	453	5.6
4/3/2011	527	5.7
4/3/2011	553	5.4
4/3/2011	653	5.4
4/3/2011	753	5.1
4/3/2011	819	5.2
4/3/2011	830	5.2
4/3/2011	853	5.4
4/3/2011	919	5.7
4/3/2011	953	6
4/3/2011	1053	6.3
4/3/2011	1153	6.5
4/3/2011	1253	6.8
4/3/2011	1353	6.5
4/3/2011	1453	6.6
4/3/2011	1553	6.6
4/3/2011	1653	6.6
4/3/2011	1753	5.9
4/3/2011	1853	6
4/3/2011	1941	5.2
4/3/2011	1953	5.4
4/3/2011	2053	5
4/3/2011	2100	5
4/3/2011	2153	5.2
4/3/2011	2253	5
4/3/2011	2353	5
4/4/2011	3	5
4/4/2011	39	5.2
4/4/2011	53	4.9
4/4/2011	134	5.2
4/4/2011	153	5.1
4/4/2011	253	4.8
4/4/2011	353	4.8
4/4/2011	453	4.6
4/4/2011	544	4.6
4/4/2011	553	4.3
4/4/2011	653	4.5
4/4/2011	753	4.3
4/4/2011	851	4.6
4/4/2011	853	4.5
4/4/2011	953	5.1
4/4/2011	1053	5.3
4/4/2011	1153	5.6
4/4/2011	1253	5.8
4/4/2011	1353	6.1
4/4/2011	1453	5.8
4/4/2011	1553	6.1
4/4/2011	1646	6.6
4/4/2011	1653	6.1
4/4/2011	1706	6.6
4/4/2011	1751	6.6
4/4/2011	1753	6.1
4/4/2011	1853	6.1
4/4/2011	1953	5.9
4/4/2011	2053	5.8
4/4/2011	2153	5.8
4/4/2011	2200	6.1
4/4/2011	2208	6.1
4/4/2011	2237	6.1
4/4/2011	2253	5.9
4/4/2011	2353	5.1
4/5/2011	53	4.7
4/5/2011	153	4.7
4/5/2011	253	4.9
4/5/2011	353	4
4/5/2011	453	4.4
4/5/2011	553	4.1
4/5/2011	637	3.9
4/5/2011	651	4.4
4/5/2011	653	4.4
4/5/2011	753	4.6
4/5/2011	817	5
4/5/2011	827	5
4/5/2011	836	4.6
4/5/2011	853	4.9
4/5/2011	953	4.9
4/5/2011	1000	5
4/5/2011	1053	4.9
4/5/2011	1153	5.4
4/5/2011	1251	5.7
4/5/2011	1253	5.9
4/5/2011	1353	6
4/5/2011	1453	6
4/5/2011	1553	5.9
4/5/2011	1653	5.8
4/5/2011	1751	5.7
4/5/2011	1753	5.7
4/5/2011	1802	5.7
4/5/2011	1853	5.1
4/5/2011	1953	5.6
4/5/2011	2053	5.6
4/5/2011	2111	5.6
4/5/2011	2153	5.3
4/5/2011	2221	5.1
4/5/2011	2248	5.1
4/5/2011	2253	5.1
4/5/2011	2307	5.1
4/5/2011	2338	5.1
4/5/2011	2345	5.1
4/5/2011	2353	5.1
4/6/2011	53	4.8
4/6/2011	104	5.1
4/6/2011	122	4
4/6/2011	151	4
4/6/2011	153	4.2
4/6/2011	233	4.6
4/6/2011	253	4.2
4/6/2011	322	4.6
4/6/2011	351	4.6
4/6/2011	353	4.1
4/6/2011	453	4.1
4/6/2011	553	3.3
4/6/2011	653	3.5
4/6/2011	753	3.8
4/6/2011	853	4.4
4/6/2011	953	5
4/6/2011	1053	5.1
4/6/2011	1153	5.5
4/6/2011	1253	5
4/6/2011	1353	5.3
4/6/2011	1453	5.3
4/6/2011	1553	5
4/6/2011	1653	4.7
4/6/2011	1753	4.5
4/6/2011	1853	4.1
4/6/2011	1953	3.8
4/6/2011	2053	2.8
4/6/2011	2153	2.5
4/6/2011	2253	2.1
4/6/2011	2353	1.8
4/7/2011	53	1.5
4/7/2011	153	0.6
4/7/2011	251	1.7
4/7/2011	253	1.2
4/7/2011	259	1.3
4/7/2011	353	0.6
4/7/2011	453	-0.2
4/7/2011	553	0.8
4/7/2011	627	0.6
4/7/2011	638	1.1
4/7/2011	653	1.2
4/7/2011	721	2.5
4/7/2011	753	4.1
4/7/2011	853	3.8
4/7/2011	953	4.4
4/7/2011	1053	5.1
4/7/2011	1153	5.4
4/7/2011	1253	6.1
4/7/2011	1353	6.4
4/7/2011	1453	5.9
4/7/2011	1553	6.2
4/7/2011	1653	6.5
4/7/2011	1753	5.7
4/7/2011	1853	5.3
4/7/2011	1953	4.6
4/7/2011	2053	4
4/7/2011	2153	3.1
4/7/2011	2253	1.7
4/7/2011	2353	1.7
4/8/2011	53	1.2
4/8/2011	153	0.6
4/8/2011	253	1.7
4/8/2011	353	1.2
4/8/2011	453	-0.2
4/8/2011	553	0.8
4/8/2011	653	3.2
4/8/2011	753	4.4
4/8/2011	853	5
4/8/2011	953	6.1
4/8/2011	1053	6.6
4/8/2011	1153	6.2
4/8/2011	1253	6.3
4/8/2011	1353	6.1
4/8/2011	1453	7
4/8/2011	1553	6.2
4/8/2011	1653	6.4
4/8/2011	1753	5.1
4/8/2011	1853	5.2
4/8/2011	1953	5.2
4/8/2011	2053	5.8
4/8/2011	2153	5.8
4/8/2011	2253	6.3
4/8/2011	2353	6.1
4/9/2011	53	5.1
4/9/2011	153	5.3
4/9/2011	253	5.6
4/9/2011	353	5.1
4/9/2011	453	5.5
4/9/2011	553	5.7
4/9/2011	653	6.2
4/9/2011	726	6
4/9/2011	748	6.5
4/9/2011	753	6.5
4/9/2011	801	6
4/9/2011	835	6.5
4/9/2011	853	6.5
4/9/2011	953	6.8
4/9/2011	1053	7.1
4/9/2011	1153	7.1
4/9/2011	1253	7.4
4/9/2011	1353	7.6
4/9/2011	1453	7.6
4/9/2011	1553	7.6
4/9/2011	1653	7.1
4/9/2011	1753	7.1
4/9/2011	1853	7.3
4/9/2011	1953	7
4/9/2011	2053	7.2
4/9/2011	2153	7.2
4/9/2011	2248	7.5
4/9/2011	2253	7.2
4/9/2011	2353	7
4/10/2011	53	7
4/10/2011	107	6.5
4/10/2011	128	6.5
4/10/2011	153	6.8
4/10/2011	253	6.8
4/10/2011	353	6.5
4/10/2011	453	6.5
4/10/2011	553	6.5
4/10/2011	653	6.2
4/10/2011	753	6.8
4/10/2011	853	7.1
4/10/2011	953	7.5
4/10/2011	1053	7.8
4/10/2011	1153	8.1
4/10/2011	1235	8.6
4/10/2011	1253	8.9
4/10/2011	1353	8.9
4/10/2011	1453	9.2
4/10/2011	1553	8.9
4/10/2011	1653	9.2
4/10/2011	1753	8.9
4/10/2011	1853	8.7
4/10/2011	1953	8.6
4/10/2011	2053	8.4
4/10/2011	2153	8.1
4/10/2011	2225	8.6
4/10/2011	2253	8
4/10/2011	2327	6.4
4/10/2011	2353	6.2
4/11/2011	53	5.5
4/11/2011	153	4.7
4/11/2011	253	4.7
4/11/2011	353	4.5
4/11/2011	453	4.4
4/11/2011	553	4.2
4/11/2011	653	4.5
4/11/2011	753	4.3
4/11/2011	853	4.2
4/11/2011	953	4.1
4/11/2011	1053	4.9
4/11/2011	1153	5.5
4/11/2011	1253	5.7
4/11/2011	1353	5.6
4/11/2011	1453	5.8
4/11/2011	1553	5.5
4/11/2011	1653	6.2
4/11/2011	1753	5.4
4/11/2011	1853	4.9
4/11/2011	1953	4.2
4/11/2011	2053	3.9
4/11/2011	2153	3.6
4/11/2011	2253	3.3
4/11/2011	2353	3.3
4/12/2011	53	3.6
4/12/2011	153	3.3
4/12/2011	253	3.8
4/12/2011	353	3.5
4/12/2011	453	2.9
4/12/2011	553	2.6
4/12/2011	653	3.4
4/12/2011	753	4.4
4/12/2011	853	5.1
4/12/2011	937	4.8
4/12/2011	951	4.8
4/12/2011	953	4.9
4/12/2011	1053	5.5
4/12/2011	1153	6.6
4/12/2011	1253	6.6
4/12/2011	1353	6.3
4/12/2011	1453	6.5
4/12/2011	1553	6.5
4/12/2011	1653	6.2
4/12/2011	1753	6
4/12/2011	1853	6
4/12/2011	1953	5.3
4/12/2011	2053	5.9
4/12/2011	2153	5.9
4/12/2011	2253	5.9
4/12/2011	2353	5.8
4/13/2011	53	5.8
4/13/2011	153	5.5
4/13/2011	253	5.7
4/13/2011	353	5.4
4/13/2011	453	4.9
4/13/2011	553	4.3
4/13/2011	653	5.4
4/13/2011	753	6
4/13/2011	853	6.6
4/13/2011	953	6.7
4/13/2011	1053	7.2
4/13/2011	1153	7.4
4/13/2011	1253	7.3
4/13/2011	1353	7.3
4/13/2011	1408	6.9
4/13/2011	1453	6.9
4/13/2011	1553	5.6
4/13/2011	1653	5.6
4/13/2011	1724	5.7
4/13/2011	1753	5.1
4/13/2011	1853	4.5
4/13/2011	1953	4.5
4/13/2011	2042	5.1
4/13/2011	2053	4.8
4/13/2011	2153	4.8
4/13/2011	2253	4.7
4/13/2011	2315	5
4/13/2011	2351	5.2
4/13/2011	2353	4.9
4/14/2011	4	5.2
4/14/2011	53	4.5
4/14/2011	153	4.6
4/14/2011	253	4.8
4/14/2011	351	3.4
4/14/2011	353	3.9
4/14/2011	403	3.4
4/14/2011	453	4.5
4/14/2011	500	2.5
4/14/2011	508	1.7
4/14/2011	553	0.3
4/14/2011	605	0.6
4/14/2011	613	1.1
4/14/2011	618	1.1
4/14/2011	644	1.1
4/14/2011	653	0.8
4/14/2011	753	2.3
4/14/2011	824	3.4
4/14/2011	853	4.5
4/14/2011	953	5.1
4/14/2011	1053	5.7
4/14/2011	1153	5.3
4/14/2011	1253	5.1
4/14/2011	1353	4.9
4/14/2011	1453	4.8
4/14/2011	1553	5.1
4/14/2011	1605	5.1
4/14/2011	1653	5.7
4/14/2011	1700	5.7
4/14/2011	1753	4.8
4/14/2011	1853	4.8
4/14/2011	1951	4.6
4/14/2011	1953	4.8
4/14/2011	2000	4.6
4/14/2011	2053	3.9
4/14/2011	2153	3.3
4/14/2011	2253	3.1
4/14/2011	2353	1.9
4/15/2011	53	1.6
4/15/2011	153	1.6
4/15/2011	253	1.9
4/15/2011	353	1.6
4/15/2011	453	0.1
4/15/2011	553	0.6
4/15/2011	653	1.3
4/15/2011	753	3.1
4/15/2011	853	4
4/15/2011	953	4.5
4/15/2011	1053	4.8
4/15/2011	1153	5.6
4/15/2011	1253	5.2
4/15/2011	1353	5.9
4/15/2011	1453	5.7
4/15/2011	1553	6.1
4/15/2011	1653	6.2
4/15/2011	1753	6.1
4/15/2011	1839	5.7
4/15/2011	1853	5.6
4/15/2011	1953	5.4
4/15/2011	2053	5.3
4/15/2011	2153	5
4/15/2011	2213	5.1
4/15/2011	2253	4.5
4/15/2011	2305	4.5
4/15/2011	2317	4.5
4/15/2011	2353	4.7
4/16/2011	36	4.5
4/16/2011	53	4.7
4/16/2011	141	4.5
4/16/2011	153	4.7
4/16/2011	230	5.1
4/16/2011	253	4.7
4/16/2011	353	5
4/16/2011	422	5.1
4/16/2011	453	5
4/16/2011	510	5.1
4/16/2011	553	5.3
4/16/2011	653	5.3
4/16/2011	726	6.1
4/16/2011	753	5.6
4/16/2011	853	5.9
4/16/2011	953	6.7
4/16/2011	1053	7.1
4/16/2011	1153	6.8
4/16/2011	1253	6.8
4/16/2011	1353	7.2
4/16/2011	1453	6
4/16/2011	1553	5.2
4/16/2011	1653	4.4
4/16/2011	1753	4.6
4/16/2011	1853	3.9
4/16/2011	1953	2.9
4/16/2011	2053	3
4/16/2011	2153	2.5
4/16/2011	2253	3
4/16/2011	2353	2
4/17/2011	53	2
4/17/2011	153	2.7
4/17/2011	253	3.3
4/17/2011	323	4.4
4/17/2011	351	3.9
4/17/2011	353	3.6
4/17/2011	453	3.5
4/17/2011	553	3.6
4/17/2011	653	3.9
4/17/2011	753	4.5
4/17/2011	853	4.6
4/17/2011	953	4.1
4/17/2011	1053	4.4
4/17/2011	1153	4.5
4/17/2011	1253	4.9
4/17/2011	1353	4.8
4/17/2011	1453	4.7
4/17/2011	1553	5.4
4/17/2011	1653	5.1
4/17/2011	1753	5.1
4/17/2011	1853	4.6
4/17/2011	1953	4.1
4/17/2011	2053	3
4/17/2011	2153	2.4
4/17/2011	2253	2.7
4/17/2011	2353	1.8
4/18/2011	53	1.8
4/18/2011	153	1.8
4/18/2011	253	1.5
4/18/2011	353	1.7
4/18/2011	453	1.7
4/18/2011	509	2
4/18/2011	553	2.6
4/18/2011	653	2.3
4/18/2011	701	2.5
4/18/2011	710	2.5
4/18/2011	751	3.4
4/18/2011	753	3.4
4/18/2011	851	4
4/18/2011	853	4.2
4/18/2011	938	4.6
4/18/2011	948	4.6
4/18/2011	953	4.6
4/18/2011	1042	5.7
4/18/2011	1053	6
4/18/2011	1122	6
4/18/2011	1153	6
4/18/2011	1253	6.4
4/18/2011	1353	6.4
4/18/2011	1453	5.9
4/18/2011	1553	6.2
4/18/2011	1653	6.3
4/18/2011	1753	6
4/18/2011	1853	5.9
4/18/2011	1953	5
4/18/2011	2053	4.5
4/18/2011	2153	3.9
4/18/2011	2253	4.5
4/18/2011	2353	4.7
4/19/2011	53	4.5
4/19/2011	153	4.4
4/19/2011	253	4.6
4/19/2011	315	5.2
4/19/2011	353	4.7
4/19/2011	451	4.6
4/19/2011	453	4.8
4/19/2011	510	4.6
4/19/2011	553	4.7
4/19/2011	653	5.1
4/19/2011	753	5.1
4/19/2011	802	4.6
4/19/2011	853	5.1
4/19/2011	951	6
4/19/2011	953	5.9
4/19/2011	1053	6.5
4/19/2011	1153	5.5
4/19/2011	1253	5.8
4/19/2011	1353	5.6
4/19/2011	1453	5.9
4/19/2011	1553	6.1
4/19/2011	1653	5.4
4/19/2011	1753	5.7
4/19/2011	1853	5.8
4/19/2011	1953	5
4/19/2011	2053	4.5
4/19/2011	2153	4.3
4/19/2011	2253	4.5
4/19/2011	2353	4.2
4/20/2011	53	4.5
4/20/2011	153	2.4
4/20/2011	253	2
4/20/2011	353	1.8
4/20/2011	453	1.3
4/20/2011	553	0.7
4/20/2011	653	1.9
4/20/2011	753	2.9
4/20/2011	853	4
4/20/2011	953	4.9
4/20/2011	1053	5.1
4/20/2011	1153	5.4
4/20/2011	1253	5.4
4/20/2011	1353	5.6
4/20/2011	1453	5.7
4/20/2011	1553	5.2
4/20/2011	1653	5.5
4/20/2011	1753	5
4/20/2011	1853	5
4/20/2011	1953	4.7
4/20/2011	2053	4.4
4/20/2011	2153	3.8
4/20/2011	2224	3.8
4/20/2011	2238	3.8
4/20/2011	2251	3.8
4/20/2011	2253	3.8
4/20/2011	2309	3.1
4/20/2011	2338	3.4
4/20/2011	2353	3.7
4/21/2011	15	3.1
4/21/2011	27	3.4
4/21/2011	53	4
4/21/2011	120	3.4
4/21/2011	130	2.5
4/21/2011	133	2.5
4/21/2011	143	3.1
4/21/2011	146	2.5
4/21/2011	153	2.8
4/21/2011	204	2.7
4/21/2011	214	2.5
4/21/2011	235	2.5
4/21/2011	253	2.8
4/21/2011	317	2.5
4/21/2011	338	2.5
4/21/2011	353	2.8
4/21/2011	400	2.5
4/21/2011	453	3.4
4/21/2011	503	3.4
4/21/2011	525	4
4/21/2011	553	4
4/21/2011	653	3.1
4/21/2011	700	3.1
4/21/2011	710	3.1
4/21/2011	753	3.1
4/21/2011	853	4.2
4/21/2011	953	4.5
4/21/2011	1026	4.6
4/21/2011	1033	4.6
4/21/2011	1053	4.9
4/21/2011	1100	5.2
4/21/2011	1153	5.3
4/21/2011	1253	5.7
4/21/2011	1353	5.5
4/21/2011	1453	6
4/21/2011	1553	5.4
4/21/2011	1653	5.6
4/21/2011	1753	5.8
4/21/2011	1853	6
4/21/2011	1953	5.1
4/21/2011	2053	5.3
4/21/2011	2153	5.1
4/21/2011	2253	4.8
4/21/2011	2353	4.8
4/22/2011	53	4.7
4/22/2011	153	4.6
4/22/2011	253	4.6
4/22/2011	353	4.9
4/22/2011	453	3.1
4/22/2011	553	2.8
4/22/2011	653	5.1
4/22/2011	753	6
4/22/2011	853	6
4/22/2011	953	6.8
4/22/2011	1053	6.7
4/22/2011	1153	7.4
4/22/2011	1253	7.5
4/22/2011	1353	7.8
4/22/2011	1453	7.8
4/22/2011	1553	8.6
4/22/2011	1653	8.3
4/22/2011	1753	8
4/22/2011	1853	7.7
4/22/2011	1953	6.5
4/22/2011	2053	5.4
4/22/2011	2153	4.5
4/22/2011	2253	3.7
4/22/2011	2353	2.6
4/23/2011	53	2.6
4/23/2011	153	2.6
4/23/2011	253	2
4/23/2011	313	1.3
4/23/2011	322	0.6
4/23/2011	353	1
4/23/2011	453	1.2
4/23/2011	553	1.7
4/23/2011	653	3.6
4/23/2011	753	4.7
4/23/2011	853	6.4
4/23/2011	953	7.3
4/23/2011	1053	8.4
4/23/2011	1153	8.9
4/23/2011	1253	10
4/23/2011	1353	9.8
4/23/2011	1453	10.1
4/23/2011	1553	9.8
4/23/2011	1653	9
4/23/2011	1753	9.1
4/23/2011	1853	7.2
4/23/2011	1953	6.1
4/23/2011	2053	5.3
4/23/2011	2153	5.4
4/23/2011	2253	4.6
4/23/2011	2353	4.5
4/24/2011	53	4
4/24/2011	153	3.4
4/24/2011	253	4.2
4/24/2011	353	5.1
4/24/2011	453	5.5
4/24/2011	553	6.2
4/24/2011	653	7.3
4/24/2011	753	7.8
4/24/2011	853	8.1
4/24/2011	953	8.4
4/24/2011	1053	8.6
4/24/2011	1153	8.6
4/24/2011	1253	9.4
4/24/2011	1353	9.1
4/24/2011	1453	9.4
4/24/2011	1553	9.4
4/24/2011	1612	9.4
4/24/2011	1653	9.4
4/24/2011	1700	9.4
4/24/2011	1753	9.7
4/24/2011	1853	8.9
4/24/2011	1953	8.6
4/24/2011	2053	8.6
4/24/2011	2151	8.6
4/24/2011	2153	8.6
4/24/2011	2249	8.3
4/24/2011	2253	8.3
4/24/2011	2259	8.3
4/24/2011	2318	8
4/24/2011	2353	8.6
4/25/2011	33	8
4/25/2011	48	8
4/25/2011	53	8.3
4/25/2011	151	8
4/25/2011	153	8.3
4/25/2011	244	8
4/25/2011	253	7.7
4/25/2011	313	7.5
4/25/2011	353	6.6
4/25/2011	453	6.1
4/25/2011	553	6.1
4/25/2011	653	6.6
4/25/2011	753	6.9
4/25/2011	853	7.7
4/25/2011	953	8.3
4/25/2011	1012	8.8
4/25/2011	1053	8.8
4/25/2011	1153	8
4/25/2011	1253	8
4/25/2011	1351	6.9
4/25/2011	1353	6.9
4/25/2011	1414	6.9
4/25/2011	1451	6.9
4/25/2011	1453	7.5
4/25/2011	1502	7.5
4/25/2011	1520	6.9
4/25/2011	1553	7.5
4/25/2011	1653	8
4/25/2011	1735	8
4/25/2011	1753	7.8
4/25/2011	1853	7.5
4/25/2011	1953	7.5
4/25/2011	2053	7.2
4/25/2011	2153	6.7
4/25/2011	2253	6.7
4/25/2011	2353	6.7
4/26/2011	53	6.4
4/26/2011	153	6.2
4/26/2011	253	6.2
4/26/2011	353	5.9
4/26/2011	453	5.9
4/26/2011	553	6.1
4/26/2011	653	6.2
4/26/2011	718	6
4/26/2011	751	6.4
4/26/2011	753	6.4
4/26/2011	853	7
4/26/2011	918	7.5
4/26/2011	953	7.8
4/26/2011	1053	8.3
4/26/2011	1153	8.1
4/26/2011	1253	8.4
4/26/2011	1353	8.3
4/26/2011	1453	8.3
4/26/2011	1553	8
4/26/2011	1653	8.3
4/26/2011	1753	8.2
4/26/2011	1853	7.9
4/26/2011	1953	7.9
4/26/2011	2053	8.1
4/26/2011	2153	7.8
4/26/2011	2253	7.7
4/26/2011	2351	7.5
4/26/2011	2353	7.5
4/27/2011	27	7.5
4/27/2011	51	6.9
4/27/2011	53	7.2
4/27/2011	108	7.5
4/27/2011	115	7.5
4/27/2011	145	6.9
4/27/2011	153	7.2
4/27/2011	221	6.9
4/27/2011	227	6.9
4/27/2011	253	6.9
4/27/2011	351	6.4
4/27/2011	353	6.7
4/27/2011	453	6.5
4/27/2011	553	6.5
4/27/2011	627	6
4/27/2011	653	6.2
4/27/2011	751	6
4/27/2011	753	6.5
4/27/2011	818	6
4/27/2011	838	6.5
4/27/2011	848	6.5
4/27/2011	851	6.5
4/27/2011	853	6.8
4/27/2011	953	7.1
4/27/2011	1053	7
4/27/2011	1153	7.5
4/27/2011	1253	7.1
4/27/2011	1353	7.4
4/27/2011	1422	6.5
4/27/2011	1453	6.1
4/27/2011	1501	6.6
4/27/2011	1513	5.6
4/27/2011	1524	5.6
4/27/2011	1533	6.6
4/27/2011	1553	6.1
4/27/2011	1605	6.6
4/27/2011	1607	6.6
4/27/2011	1637	6.6
4/27/2011	1653	6.6
4/27/2011	1703	6.9
4/27/2011	1713	6.6
4/27/2011	1725	6.1
4/27/2011	1753	6.4
4/27/2011	1820	6.1
4/27/2011	1836	5.1
4/27/2011	1853	4.8
4/27/2011	1939	5.1
4/27/2011	1953	4.8
4/27/2011	2053	4.5
4/27/2011	2153	3.7
4/27/2011	2241	3.1
4/27/2011	2253	3.7
4/27/2011	2353	4
4/28/2011	53	4
4/28/2011	138	3.4
4/28/2011	153	4
4/28/2011	253	4
4/28/2011	353	4.2
4/28/2011	403	4
4/28/2011	453	4.2
4/28/2011	513	4
4/28/2011	553	4.5
4/28/2011	653	4.5
4/28/2011	753	4.5
4/28/2011	848	5.2
4/28/2011	851	5.2
4/28/2011	853	5.1
4/28/2011	951	6
4/28/2011	953	6.5
4/28/2011	1053	6.3
4/28/2011	1103	6.1
4/28/2011	1153	6.7
4/28/2011	1253	6.9
4/28/2011	1353	6.7
4/28/2011	1453	6.5
4/28/2011	1553	6.3
4/28/2011	1653	5.9
4/28/2011	1753	6
4/28/2011	1853	5.4
4/28/2011	1953	4.8
4/28/2011	2053	4.5
4/28/2011	2153	4.6
4/28/2011	2253	4.5
4/28/2011	2353	4.1
4/29/2011	53	3.4
4/29/2011	153	3.4
4/29/2011	253	2.6
4/29/2011	353	3.4
4/29/2011	434	4.6
4/29/2011	453	4.8
4/29/2011	553	5.1
4/29/2011	653	5.3
4/29/2011	753	5.9
4/29/2011	853	5.9
4/29/2011	951	6.9
4/29/2011	953	6.7
4/29/2011	1051	7.1
4/29/2011	1053	7.1
4/29/2011	1153	6.9
4/29/2011	1253	6.4
4/29/2011	1353	7.5
4/29/2011	1453	7.2
4/29/2011	1553	7.1
4/29/2011	1653	6.9
4/29/2011	1753	6.9
4/29/2011	1853	7.6
4/29/2011	1953	7.8
4/29/2011	2053	7.4
4/29/2011	2153	6.8
4/29/2011	2253	6.5
4/29/2011	2353	5.9
4/30/2011	53	5.9
4/30/2011	153	5.4
4/30/2011	253	5.6
4/30/2011	353	5.9
4/30/2011	445	5.7
4/30/2011	453	6.2
4/30/2011	553	6.2
4/30/2011	653	6.2
4/30/2011	753	6.2
4/30/2011	807	6.9
4/30/2011	821	6.9
4/30/2011	843	6.9
4/30/2011	853	6.9
4/30/2011	915	6.9
4/30/2011	925	7.5
4/30/2011	943	7.5
4/30/2011	950	6.9
4/30/2011	953	7.5
4/30/2011	1053	7.5
4/30/2011	1107	7
4/30/2011	1153	7.8
4/30/2011	1253	8.2
4/30/2011	1353	8
4/30/2011	1453	7.4
4/30/2011	1553	8.3
4/30/2011	1653	8.3
4/30/2011	1753	8.2
4/30/2011	1853	7.9
4/30/2011	1953	7.1
4/30/2011	2053	6.5
4/30/2011	2153	5.5
4/30/2011	2253	5.7
4/30/2011	2353	5.1
5/1/2011	53	3.7
5/1/2011	153	3.1
5/1/2011	253	2.8
5/1/2011	353	1.7
