Date	Ind	Twet
2012/3/24	1454	13
2012/3/24	1554	13
2012/3/24	1654	13
2012/3/24	1721	12.4
2012/3/24	1738	12.4
2012/3/24	1754	12.7
2012/3/24	1854	12.7
2012/3/24	1954	12.4
2012/3/24	2010	12.4
2012/3/24	2024	12.4
2012/3/24	2054	12.4
2012/3/24	2112	12.4
2012/3/24	2152	12.2
2012/3/24	2154	12.1
2012/3/24	2254	11.9
2012/3/24	2354	11.6
2012/3/25	54	11.3
2012/3/25	154	10.8
2012/3/25	224	11.1
2012/3/25	248	11.1
2012/3/25	254	10.8
2012/3/25	354	10.2
2012/3/25	454	10.2
2012/3/25	554	10.2
2012/3/25	654	9.9
2012/3/25	750	9.9
2012/3/25	754	9.9
2012/3/25	821	9.9
2012/3/25	852	9.9
2012/3/25	854	9.9
2012/3/25	954	10.2
2012/3/25	1054	10.2
2012/3/25	1154	10.7
2012/3/25	1224	11.3
2012/3/25	1254	11.3
2012/3/25	1354	11.5
2012/3/25	1440	12.8
2012/3/25	1454	12.3
2012/3/25	1554	12.8
2012/3/25	1652	13.3
2012/3/25	1654	13
2012/3/25	1754	12.5
2012/3/25	1854	12.3
2012/3/25	1954	11.3
2012/3/25	2054	11
2012/3/25	2154	11
2012/3/25	2254	11.6
2012/3/25	2354	11.3
2012/3/26	54	12.1
2012/3/26	154	11.8
2012/3/26	254	10.7
2012/3/26	354	10.2
2012/3/26	454	9.7
2012/3/26	554	8.8
2012/3/26	654	9.4
2012/3/26	754	9
2012/3/26	854	7.9
2012/3/26	954	7.4
2012/3/26	1054	7.2
2012/3/26	1154	7.1
2012/3/26	1254	7.1
2012/3/26	1354	6.4
2012/3/26	1454	6.8
2012/3/26	1554	6
2012/3/26	1654	4.6
2012/3/26	1754	3.7
2012/3/26	1854	2.6
2012/3/26	1954	2
2012/3/26	2054	1.3
2012/3/26	2154	0.7
2012/3/26	2254	0
2012/3/26	2354	-0.7
2012/3/27	54	-1.1
2012/3/27	154	-1.6
2012/3/27	254	-1.8
2012/3/27	354	-2.4
2012/3/27	454	-2.9
2012/3/27	554	-3.5
2012/3/27	654	-2.4
2012/3/27	754	-1.1
2012/3/27	854	-0.7
2012/3/27	954	0.3
2012/3/27	1054	1.3
2012/3/27	1154	2.5
2012/3/27	1254	2.7
2012/3/27	1354	3.9
2012/3/27	1454	4.1
2012/3/27	1554	4.5
2012/3/27	1654	4.1
2012/3/27	1754	3.2
2012/3/27	1854	2.5
2012/3/27	1954	2.3
2012/3/27	2054	2.5
2012/3/27	2154	2.9
2012/3/27	2254	2.5
2012/3/27	2354	2.2
2012/3/28	54	2.4
2012/3/28	154	2.5
2012/3/28	254	2.4
2012/3/28	354	2.9
2012/3/28	454	2.8
2012/3/28	554	3.5
2012/3/28	654	4.7
2012/3/28	754	6
2012/3/28	854	7.7
2012/3/28	954	9.7
2012/3/28	1054	10.6
2012/3/28	1154	12
2012/3/28	1254	13.3
2012/3/28	1354	13.6
2012/3/28	1411	12.9
2012/3/28	1426	14.6
2012/3/28	1454	15
2012/3/28	1554	15
2012/3/28	1654	15.5
2012/3/28	1754	15.8
2012/3/28	1854	15.6
2012/3/28	1954	15.4
2012/3/28	2054	15
2012/3/28	2154	14.5
2012/3/28	2254	14.3
2012/3/28	2354	13.2
2012/3/29	54	11.2
2012/3/29	154	10.6
2012/3/29	254	10.5
2012/3/29	354	10.2
2012/3/29	454	9.3
2012/3/29	554	8.7
2012/3/29	654	8.5
2012/3/29	754	8.3
2012/3/29	854	8.4
2012/3/29	954	8.1
2012/3/29	1054	8.6
2012/3/29	1154	9.4
2012/3/29	1254	9.1
2012/3/29	1354	9.4
2012/3/29	1454	9.4
2012/3/29	1501	9.4
2012/3/29	1554	9.4
2012/3/29	1654	8.7
2012/3/29	1754	7.9
2012/3/29	1854	6.8
2012/3/29	1954	6.9
2012/3/29	2054	6.4
2012/3/29	2154	5.4
2012/3/29	2254	4.9
2012/3/29	2354	4.7
2012/3/30	54	3.6
2012/3/30	154	3
2012/3/30	254	2.8
2012/3/30	354	1.8
2012/3/30	454	1.2
2012/3/30	554	1.2
2012/3/30	654	2.5
2012/3/30	754	3.4
2012/3/30	854	3.7
2012/3/30	954	3.2
2012/3/30	1054	3.5
2012/3/30	1154	4.1
2012/3/30	1254	4.3
2012/3/30	1354	4.3
2012/3/30	1454	4.1
2012/3/30	1554	4.4
2012/3/30	1654	4.9
2012/3/30	1754	5
2012/3/30	1854	5
2012/3/30	1954	5
2012/3/30	2054	5.2
2012/3/30	2154	5.1
2012/3/30	2254	5.4
2012/3/30	2354	6.1
2012/3/31	37	6.9
2012/3/31	54	7.5
2012/3/31	154	7.5
2012/3/31	232	6.9
2012/3/31	254	6.7
2012/3/31	354	7.2
2012/3/31	454	7.5
2012/3/31	554	8
2012/3/31	607	8
2012/3/31	626	8
2012/3/31	654	7.5
2012/3/31	754	7.8
2012/3/31	854	8.3
2012/3/31	954	9.1
2012/3/31	1054	9.1
2012/3/31	1126	9.4
2012/3/31	1154	9.9
2012/3/31	1205	9.9
2012/3/31	1254	10.4
2012/3/31	1315	10.2
2012/3/31	1354	10.4
2012/3/31	1444	9.9
2012/3/31	1454	9.7
2012/3/31	1554	8.9
2012/3/31	1654	8.1
2012/3/31	1754	7.5
2012/3/31	1854	7.3
2012/3/31	1954	7
2012/3/31	2054	6.5
2012/3/31	2154	6.2
2012/3/31	2254	6.5
2012/3/31	2354	6.2
2012/4/1	54	6.2
2012/4/1	152	6
2012/4/1	154	6.4
2012/4/1	254	6.2
2012/4/1	354	6.4
2012/4/1	454	6.4
2012/4/1	552	6.1
2012/4/1	554	6.1
2012/4/1	654	6.4
2012/4/1	754	7
2012/4/1	809	6.9
2012/4/1	854	7
2012/4/1	954	7.8
2012/4/1	1049	9.2
2012/4/1	1054	9.2
2012/4/1	1154	9.2
2012/4/1	1254	9.7
2012/4/1	1354	10.5
2012/4/1	1454	10.7
2012/4/1	1554	10.7
2012/4/1	1654	10.7
2012/4/1	1754	10.4
2012/4/1	1854	10.4
2012/4/1	1954	10.2
2012/4/1	2054	9.6
2012/4/1	2154	9.9
2012/4/1	2254	10.2
2012/4/1	2348	10.5
2012/4/1	2354	10.5
2012/4/2	4	10.5
2012/4/2	13	10.5
2012/4/2	27	10.5
2012/4/2	54	10.2
2012/4/2	122	10.5
2012/4/2	129	10.5
2012/4/2	152	9.9
2012/4/2	154	9.9
2012/4/2	202	10.5
2012/4/2	224	9.9
2012/4/2	241	9.4
2012/4/2	254	9.1
2012/4/2	311	8.1
2012/4/2	354	7
2012/4/2	454	4.8
2012/4/2	554	4.1
2012/4/2	654	4.6
2012/4/2	754	5.7
2012/4/2	854	5.4
2012/4/2	954	5.3
2012/4/2	1054	5.9
2012/4/2	1154	6.4
2012/4/2	1254	5.9
2012/4/2	1354	6.5
2012/4/2	1454	7.4
2012/4/2	1554	7.3
2012/4/2	1654	7.1
2012/4/2	1754	7
2012/4/2	1854	6
2012/4/2	1954	5.1
2012/4/2	2054	5
2012/4/2	2154	4.4
2012/4/2	2254	3.5
2012/4/2	2354	3.8
2012/4/3	54	2.2
2012/4/3	154	1.3
2012/4/3	254	1.2
2012/4/3	354	-1
2012/4/3	454	0.3
2012/4/3	554	-0.5
2012/4/3	654	1.3
2012/4/3	754	4.8
2012/4/3	854	5.2
2012/4/3	954	6
2012/4/3	1054	7.1
2012/4/3	1154	8.1
2012/4/3	1254	8.3
2012/4/3	1354	8.8
2012/4/3	1454	8.8
2012/4/3	1554	9.1
2012/4/3	1654	9.1
2012/4/3	1754	9
2012/4/3	1854	7.7
2012/4/3	1954	7.5
2012/4/3	2054	6.2
2012/4/3	2154	5.9
2012/4/3	2254	5.5
2012/4/3	2354	5.9
2012/4/4	54	6.2
2012/4/4	154	5.4
2012/4/4	254	5.6
2012/4/4	354	5.5
2012/4/4	454	6.3
2012/4/4	554	6.7
2012/4/4	654	8.7
2012/4/4	754	10.5
2012/4/4	854	11.7
2012/4/4	954	12.6
2012/4/4	1054	14.5
2012/4/4	1154	14.3
2012/4/4	1254	14.7
2012/4/4	1354	15.2
2012/4/4	1454	15.2
2012/4/4	1554	15.4
2012/4/4	1654	14.7
2012/4/4	1754	14
2012/4/4	1854	10.2
2012/4/4	1954	8.8
2012/4/4	2054	8.4
2012/4/4	2154	7.5
2012/4/4	2254	7.3
2012/4/4	2354	6.5
2012/4/5	54	5.9
2012/4/5	154	4.9
2012/4/5	254	4
2012/4/5	354	3.9
2012/4/5	454	3.3
2012/4/5	554	2.8
2012/4/5	654	4.1
2012/4/5	754	4.9
2012/4/5	854	5.3
2012/4/5	954	5.9
2012/4/5	1054	6.2
2012/4/5	1152	6.6
2012/4/5	1154	6.2
2012/4/5	1254	6.8
2012/4/5	1354	7.4
2012/4/5	1454	7.7
2012/4/5	1554	7.4
2012/4/5	1654	6.6
2012/4/5	1754	6.6
2012/4/5	1854	5.9
2012/4/5	1954	5.1
2012/4/5	2054	5
2012/4/5	2154	4.2
2012/4/5	2254	3.5
2012/4/5	2354	4.7
2012/4/6	54	3.8
2012/4/6	154	2.8
2012/4/6	254	2.3
2012/4/6	354	1.4
2012/4/6	454	0.9
2012/4/6	554	0.9
2012/4/6	654	1.7
2012/4/6	754	2.9
2012/4/6	854	3.9
2012/4/6	954	4.3
2012/4/6	1054	5
2012/4/6	1154	5.7
2012/4/6	1254	6
2012/4/6	1354	6.1
2012/4/6	1454	6.6
2012/4/6	1554	6.6
2012/4/6	1654	6.3
2012/4/6	1754	5.9
2012/4/6	1854	5.2
2012/4/6	1954	4.7
2012/4/6	2054	4
2012/4/6	2154	3.6
2012/4/6	2254	2.9
2012/4/6	2354	2.1
2012/4/7	54	1.6
2012/4/7	154	1.4
2012/4/7	254	0.6
2012/4/7	354	-0.2
2012/4/7	454	0
2012/4/7	554	0.2
2012/4/7	654	1.9
2012/4/7	754	3.4
2012/4/7	854	4.6
2012/4/7	954	4.7
2012/4/7	1054	5.5
2012/4/7	1154	6.3
2012/4/7	1254	6.3
2012/4/7	1354	7.7
2012/4/7	1454	7.4
2012/4/7	1554	7.7
2012/4/7	1654	7.3
2012/4/7	1754	6.9
2012/4/7	1854	5.6
2012/4/7	1954	5.2
2012/4/7	2054	4.4
2012/4/7	2154	4
2012/4/7	2254	2.9
2012/4/7	2354	3.7
2012/4/8	54	2.9
2012/4/8	154	1.9
2012/4/8	254	1.9
2012/4/8	354	1
2012/4/8	454	1
2012/4/8	554	1.7
2012/4/8	654	3.7
2012/4/8	754	5.3
2012/4/8	854	6.5
2012/4/8	954	7.9
2012/4/8	1054	8.4
2012/4/8	1154	8.7
2012/4/8	1254	9.8
2012/4/8	1354	9.5
2012/4/8	1454	9.4
2012/4/8	1554	10.2
2012/4/8	1654	10.6
2012/4/8	1754	10.3
2012/4/8	1854	9.7
2012/4/8	1954	9.3
2012/4/8	2054	8.5
2012/4/8	2154	7.8
2012/4/8	2254	6.5
2012/4/8	2354	6.2
2012/4/9	54	5
2012/4/9	154	4.7
2012/4/9	254	4.4
2012/4/9	354	4
2012/4/9	454	3.8
2012/4/9	554	4.4
2012/4/9	654	5.7
2012/4/9	754	6.9
2012/4/9	854	7.9
2012/4/9	954	8
2012/4/9	1054	8
2012/4/9	1154	8.8
2012/4/9	1254	9.7
2012/4/9	1354	9.5
2012/4/9	1454	9.3
2012/4/9	1554	8.8
2012/4/9	1654	8.8
2012/4/9	1754	8.5
2012/4/9	1854	7.7
2012/4/9	1954	7.4
2012/4/9	2054	7.1
2012/4/9	2154	6.8
2012/4/9	2254	6.5
2012/4/9	2354	6.2
2012/4/10	54	5.3
2012/4/10	154	5.6
2012/4/10	254	4.7
2012/4/10	354	5.7
2012/4/10	454	6
2012/4/10	554	5.2
2012/4/10	654	6.6
2012/4/10	754	7.4
2012/4/10	854	7.6
2012/4/10	954	7.6
2012/4/10	1054	7
2012/4/10	1154	7.7
2012/4/10	1254	7.9
2012/4/10	1354	8
2012/4/10	1454	8.6
2012/4/10	1554	8
2012/4/10	1654	7.4
2012/4/10	1754	6.7
2012/4/10	1854	5.9
2012/4/10	1954	5
2012/4/10	2054	4
2012/4/10	2154	3.2
2012/4/10	2254	3
2012/4/10	2354	2.5
2012/4/11	54	2.2
2012/4/11	154	1.3
2012/4/11	254	1.3
2012/4/11	354	1.3
2012/4/11	454	0.6
2012/4/11	554	1.1
2012/4/11	654	1.8
2012/4/11	754	2.9
2012/4/11	854	3.6
2012/4/11	954	4.7
2012/4/11	1054	4.5
2012/4/11	1154	4.8
2012/4/11	1254	4.5
2012/4/11	1354	5.5
2012/4/11	1454	5.5
2012/4/11	1554	5.9
2012/4/11	1654	5
2012/4/11	1754	5.1
2012/4/11	1854	4.1
2012/4/11	1954	3.9
2012/4/11	2054	3.7
2012/4/11	2154	3.4
2012/4/11	2254	3.4
2012/4/11	2354	3.4
2012/4/12	54	3.2
2012/4/12	154	3.2
2012/4/12	254	2.4
2012/4/12	354	1.7
2012/4/12	454	1.7
2012/4/12	554	1.7
2012/4/12	654	4.1
2012/4/12	754	5.2
2012/4/12	854	6.1
2012/4/12	954	6.9
2012/4/12	1054	6.8
2012/4/12	1154	7.7
2012/4/12	1254	7.3
2012/4/12	1354	7.2
2012/4/12	1454	7.1
2012/4/12	1554	7.1
2012/4/12	1654	6.8
2012/4/12	1754	6.3
2012/4/12	1854	5.5
2012/4/12	1954	5.1
2012/4/12	2054	4.9
2012/4/12	2154	5.4
2012/4/12	2254	5.5
2012/4/12	2354	5.6
2012/4/13	54	5.3
2012/4/13	154	4.7
2012/4/13	254	3.1
2012/4/13	354	2.2
2012/4/13	454	1.8
2012/4/13	554	2.1
2012/4/13	654	4.4
2012/4/13	754	5.6
2012/4/13	854	6
2012/4/13	954	6.4
2012/4/13	1054	7.2
2012/4/13	1154	7.7
2012/4/13	1254	8
2012/4/13	1354	8.3
2012/4/13	1454	8.5
2012/4/13	1554	8.6
2012/4/13	1654	8.6
2012/4/13	1754	8.5
2012/4/13	1854	6.7
2012/4/13	1954	5.8
2012/4/13	2054	6
2012/4/13	2154	4.4
2012/4/13	2254	4.7
2012/4/13	2354	4.6
2012/4/14	54	4.3
2012/4/14	154	3.4
2012/4/14	254	3.1
2012/4/14	354	3
2012/4/14	454	3.8
2012/4/14	554	3.2
2012/4/14	654	5.7
2012/4/14	754	8
2012/4/14	854	9.4
2012/4/14	954	10.3
2012/4/14	1054	11.2
2012/4/14	1154	11.8
2012/4/14	1254	12.1
2012/4/14	1354	11.9
2012/4/14	1454	12.1
2012/4/14	1554	11.8
2012/4/14	1654	11.8
2012/4/14	1754	11.8
2012/4/14	1854	11.7
2012/4/14	1954	11.3
2012/4/14	2054	11.7
2012/4/14	2154	11.7
2012/4/14	2254	11.5
2012/4/14	2354	12.8
2012/4/15	54	13.1
2012/4/15	154	12.6
2012/4/15	254	12.6
2012/4/15	354	12.9
2012/4/15	454	12.9
2012/4/15	554	13.1
2012/4/15	654	13.9
2012/4/15	754	14.1
2012/4/15	854	14.4
2012/4/15	954	15.5
2012/4/15	1054	16.5
2012/4/15	1154	17.3
2012/4/15	1254	18
2012/4/15	1354	18
2012/4/15	1454	18.2
2012/4/15	1554	18
2012/4/15	1654	17.6
2012/4/15	1754	17.4
2012/4/15	1854	16.8
2012/4/15	1954	16.2
2012/4/15	2054	16.3
2012/4/15	2154	15.5
2012/4/15	2254	15.5
2012/4/15	2354	17.1
2012/4/16	54	17.2
2012/4/16	154	16.8
2012/4/16	254	16.4
2012/4/16	354	15.7
2012/4/16	454	15.5
2012/4/16	554	15.2
2012/4/16	654	16.8
2012/4/16	754	17.9
2012/4/16	854	18.5
2012/4/16	954	19.5
2012/4/16	1054	19.8
2012/4/16	1154	20.1
2012/4/16	1254	20.6
2012/4/16	1354	20.2
2012/4/16	1454	19.6
2012/4/16	1554	19.4
2012/4/16	1654	19.4
2012/4/16	1754	19.1
2012/4/16	1854	18.5
2012/4/16	1954	18.2
2012/4/16	2054	17.8
2012/4/16	2154	17.8
2012/4/16	2254	17.9
2012/4/16	2354	17.5
2012/4/17	54	17
2012/4/17	154	16.2
2012/4/17	254	15.4
2012/4/17	354	14.8
2012/4/17	454	14.1
2012/4/17	554	13.4
2012/4/17	654	13.4
2012/4/17	754	12.9
2012/4/17	854	13.1
2012/4/17	954	12.9
2012/4/17	1054	13.4
2012/4/17	1154	13.2
2012/4/17	1254	13.3
2012/4/17	1354	13.3
2012/4/17	1454	13.3
2012/4/17	1554	12.8
2012/4/17	1654	12.3
2012/4/17	1754	10.8
2012/4/17	1854	10
2012/4/17	1954	9.3
2012/4/17	2054	8.6
2012/4/17	2154	8.2
2012/4/17	2254	8.4
2012/4/17	2354	8.4
2012/4/18	54	8.9
2012/4/18	154	9.2
2012/4/18	254	8.8
2012/4/18	354	8.2
2012/4/18	454	8.2
2012/4/18	554	8.2
2012/4/18	654	7.9
2012/4/18	754	7.9
2012/4/18	854	8.5
2012/4/18	954	8.8
2012/4/18	1054	8.5
2012/4/18	1154	8.5
2012/4/18	1254	8.4
2012/4/18	1354	9.1
2012/4/18	1454	8.9
2012/4/18	1554	9.1
2012/4/18	1654	9.4
2012/4/18	1754	9.9
2012/4/18	1820	9.9
2012/4/18	1854	9.7
2012/4/18	1954	9.7
2012/4/18	2009	9.9
2012/4/18	2054	9.9
2012/4/18	2132	9.9
2012/4/18	2152	9.9
2012/4/18	2154	9.9
2012/4/18	2254	9.9
2012/4/18	2354	9.9
2012/4/19	54	10.2
2012/4/19	154	9.9
2012/4/19	254	10.2
2012/4/19	350	9.4
2012/4/19	354	9.4
2012/4/19	454	8.6
2012/4/19	502	8.3
2012/4/19	506	7.7
2012/4/19	554	7.7
2012/4/19	609	8.3
2012/4/19	618	8.8
2012/4/19	627	8.8
2012/4/19	649	8.8
2012/4/19	654	M
2012/4/19	654	9.4
2012/4/19	705	9.4
2012/4/19	712	9.4
2012/4/19	722	10
2012/4/19	754	10.8
2012/4/19	757	11.1
2012/4/19	828	11.6
2012/4/19	844	11.3
2012/4/19	854	11.3
2012/4/19	954	12
2012/4/19	1054	12.5
2012/4/19	1154	12.2
2012/4/19	1254	12.9
2012/4/19	1354	13.4
2012/4/19	1454	13.6
2012/4/19	1554	13.6
2012/4/19	1654	13.1
2012/4/19	1754	12.2
2012/4/19	1854	11.5
2012/4/19	1954	11
2012/4/19	2054	10.2
2012/4/19	2154	9.9
2012/4/19	2254	9.4
2012/4/19	2354	9.1
2012/4/20	54	8.3
2012/4/20	154	8
2012/4/20	254	7.7
2012/4/20	354	7.2
2012/4/20	454	7.2
2012/4/20	533	6.6
2012/4/20	540	6.6
2012/4/20	554	6.9
2012/4/20	605	7.5
2012/4/20	616	7.5
2012/4/20	631	8.3
2012/4/20	651	9.4
2012/4/20	654	9.9
2012/4/20	713	11.1
2012/4/20	716	11.1
2012/4/20	723	11.6
2012/4/20	725	11.6
2012/4/20	729	11.6
2012/4/20	741	11.8
2012/4/20	754	12.1
2012/4/20	854	13.6
2012/4/20	954	14.2
2012/4/20	1054	14.2
2012/4/20	1154	15.1
2012/4/20	1254	15.3
2012/4/20	1354	15.3
2012/4/20	1454	15.8
2012/4/20	1554	15.8
2012/4/20	1654	15.6
2012/4/20	1754	14.9
2012/4/20	1854	14.7
2012/4/20	1954	14.3
2012/4/20	2054	14.1
2012/4/20	2154	13.6
2012/4/20	2254	13.4
2012/4/20	2354	12.9
2012/4/21	54	12.1
2012/4/21	154	11.8
2012/4/21	254	11.8
2012/4/21	354	11.6
2012/4/21	454	12.1
2012/4/21	554	13
2012/4/21	654	14.2
2012/4/21	754	15.5
2012/4/21	854	16.1
2012/4/21	954	17.7
2012/4/21	1054	17.9
2012/4/21	1154	18.3
2012/4/21	1254	18.1
2012/4/21	1354	17.9
2012/4/21	1454	18.5
2012/4/21	1554	18.6
2012/4/21	1654	18.5
2012/4/21	1754	16.8
2012/4/21	1812	16.8
2012/4/21	1844	16.1
2012/4/21	1854	16.3
2012/4/21	1918	15.2
2012/4/21	1954	13.7
2012/4/21	2054	13.2
2012/4/21	2154	12.6
2012/4/21	2254	12.3
2012/4/21	2354	12
2012/4/22	54	11.8
2012/4/22	112	11.3
2012/4/22	154	11
2012/4/22	254	9.7
2012/4/22	354	9.4
2012/4/22	454	8.9
2012/4/22	554	8.9
2012/4/22	654	8.3
2012/4/22	754	8
2012/4/22	854	8.3
2012/4/22	954	8
2012/4/22	1028	8
2012/4/22	1054	8.3
2012/4/22	1115	8
2012/4/22	1154	8
2012/4/22	1254	8.6
2012/4/22	1343	8.3
2012/4/22	1354	8.8
2012/4/22	1425	8.3
2012/4/22	1454	8.6
2012/4/22	1548	8.3
2012/4/22	1554	8.6
2012/4/22	1609	8.3
2012/4/22	1616	8.3
2012/4/22	1654	8.6
2012/4/22	1712	8.3
2012/4/22	1746	8.3
2012/4/22	1754	8.6
2012/4/22	1817	8.3
2012/4/22	1854	8.3
2012/4/22	1923	8.3
2012/4/22	1952	8
2012/4/22	1954	8
2012/4/22	2044	7.5
2012/4/22	2054	7.5
2012/4/22	2101	7.5
2012/4/22	2154	6.9
2012/4/22	2156	6.9
2012/4/22	2202	6.6
2012/4/22	2254	6.4
2012/4/22	2354	6.1
2012/4/23	45	6.1
2012/4/23	54	6.1
2012/4/23	152	6.1
2012/4/23	154	5.8
2012/4/23	254	5.6
2012/4/23	334	5.5
2012/4/23	354	5.5
2012/4/23	410	5.5
2012/4/23	413	5.5
2012/4/23	454	4.5
2012/4/23	457	4.5
2012/4/23	554	4.2
2012/4/23	617	3.4
2012/4/23	639	4
2012/4/23	654	4.5
2012/4/23	754	4.5
2012/4/23	854	4.8
2012/4/23	954	5.5
2012/4/23	1054	5.5
2012/4/23	1154	6.8
2012/4/23	1254	5.9
2012/4/23	1311	5.9
2012/4/23	1354	6.3
2012/4/23	1454	4.9
2012/4/23	1554	5.7
2012/4/23	1654	5.2
2012/4/23	1754	5.1
2012/4/23	1854	4.6
2012/4/23	1954	4.2
2012/4/23	2054	4.4
2012/4/23	2154	4.4
2012/4/23	2254	4
2012/4/23	2354	3.5
2012/4/24	54	3.4
2012/4/24	154	3.5
2012/4/24	254	3.7
2012/4/24	354	3.3
2012/4/24	454	2.6
2012/4/24	554	2.4
2012/4/24	654	4.4
2012/4/24	754	5.8
2012/4/24	854	6.3
2012/4/24	954	6.1
2012/4/24	1054	6.6
2012/4/24	1154	6.6
2012/4/24	1254	7.1
2012/4/24	1354	6.8
2012/4/24	1454	6.8
2012/4/24	1554	6.6
2012/4/24	1654	6.6
2012/4/24	1754	6
2012/4/24	1854	5.7
2012/4/24	1954	6
2012/4/24	2054	5.5
2012/4/24	2154	5.1
2012/4/24	2254	4.7
2012/4/24	2354	4.7
2012/4/25	54	4.1
2012/4/25	154	3.7
2012/4/25	254	4
2012/4/25	354	4
2012/4/25	454	4
2012/4/25	554	3.1
2012/4/25	654	6.6
2012/4/25	754	8.3
2012/4/25	854	8.6
2012/4/25	954	9.1
2012/4/25	1054	9
2012/4/25	1154	9.5
2012/4/25	1254	9.5
2012/4/25	1354	9.8
2012/4/25	1454	9.5
2012/4/25	1554	9.3
2012/4/25	1654	9.7
2012/4/25	1754	9
2012/4/25	1854	8.2
2012/4/25	1954	7.5
2012/4/25	2054	7.1
2012/4/25	2154	6.9
2012/4/25	2254	6.6
2012/4/25	2354	6.6
2012/4/26	54	7.6
2012/4/26	154	8.3
2012/4/26	254	8.6
2012/4/26	354	9.7
2012/4/26	454	10.4
2012/4/26	554	11
2012/4/26	654	11.2
2012/4/26	709	11.3
2012/4/26	713	11.3
2012/4/26	718	11.8
2012/4/26	729	11.6
2012/4/26	741	11.6
2012/4/26	754	11.6
2012/4/26	758	11.6
2012/4/26	805	11.6
2012/4/26	812	12.2
2012/4/26	839	12.4
2012/4/26	848	12.4
2012/4/26	854	12.4
2012/4/26	954	13.2
2012/4/26	1054	13.8
2012/4/26	1154	14
2012/4/26	1254	14.8
2012/4/26	1334	15.2
2012/4/26	1354	15
2012/4/26	1436	15.2
2012/4/26	1454	15.2
2012/4/26	1554	15.2
2012/4/26	1654	15.5
2012/4/26	1743	14.6
2012/4/26	1754	15.2
2012/4/26	1854	14.8
2012/4/26	1954	14.6
2012/4/26	2054	14.3
2012/4/26	2154	15.1
2012/4/26	2254	14.5
2012/4/26	2354	11.5
2012/4/27	54	9.9
2012/4/27	154	8.9
2012/4/27	254	6.4
2012/4/27	354	5.3
2012/4/27	454	5.2
2012/4/27	554	5.4
2012/4/27	654	5.8
2012/4/27	754	6.8
2012/4/27	854	5
2012/4/27	954	6.1
2012/4/27	1054	6.1
2012/4/27	1154	7.1
2012/4/27	1254	7.8
2012/4/27	1354	8.1
2012/4/27	1454	8
2012/4/27	1554	7.7
2012/4/27	1654	7.7
2012/4/27	1754	7.1
2012/4/27	1854	5.9
2012/4/27	1954	5.3
2012/4/27	2054	4.8
2012/4/27	2154	4.4
2012/4/27	2254	3.5
2012/4/27	2354	3.6
2012/4/28	54	3
2012/4/28	154	2
2012/4/28	254	2
2012/4/28	354	1.7
2012/4/28	454	1.4
2012/4/28	554	2.4
2012/4/28	654	4.2
2012/4/28	754	4.1
2012/4/28	854	4
2012/4/28	954	4.3
2012/4/28	1054	4.7
2012/4/28	1154	4.3
2012/4/28	1254	5
2012/4/28	1354	5.6
2012/4/28	1454	5.7
2012/4/28	1554	6.4
2012/4/28	1654	5.9
2012/4/28	1754	7.5
2012/4/28	1854	7.2
2012/4/28	1954	7
2012/4/28	2054	7
2012/4/28	2154	7.5
2012/4/28	2254	7.5
2012/4/28	2354	7.2
2012/4/29	54	6.9
2012/4/29	154	6.9
2012/4/29	254	6.1
2012/4/29	354	5.8
2012/4/29	454	5.3
2012/4/29	536	4.5
2012/4/29	552	5.6
2012/4/29	554	5.3
2012/4/29	654	6.7
2012/4/29	754	8.1
2012/4/29	854	8
2012/4/29	954	7.9
2012/4/29	1054	9
2012/4/29	1154	9.9
2012/4/29	1254	10.9
2012/4/29	1354	10.1
2012/4/29	1454	10.3
2012/4/29	1554	10.2
2012/4/29	1654	10.2
2012/4/29	1754	9.8
2012/4/29	1854	9.4
2012/4/29	1954	8
2012/4/29	2054	8.7
2012/4/29	2154	8.1
2012/4/29	2254	7
2012/4/29	2354	6.7
2012/4/30	54	8.3
2012/4/30	154	7.8
2012/4/30	254	5.7
2012/4/30	354	4.3
2012/4/30	454	3.6
2012/4/30	554	3.9
2012/4/30	654	5.2
2012/4/30	754	5.4
2012/4/30	854	5.9
2012/4/30	954	5.8
2012/4/30	1054	7
2012/4/30	1154	8.1
2012/4/30	1254	9.5
2012/4/30	1354	10.2
2012/4/30	1454	11
2012/4/30	1554	11.5
2012/4/30	1654	12
2012/4/30	1754	11.7
2012/4/30	1854	11.5
2012/4/30	1954	11.2
2012/4/30	2054	11
2012/4/30	2154	11.2
2012/4/30	2254	11
2012/4/30	2354	12
2012/5/1	33	12.3
2012/5/1	54	12.5
2012/5/1	154	12.8
2012/5/1	238	13.4
2012/5/1	254	13.1
2012/5/1	354	13.4
2012/5/1	421	13.4
2012/5/1	452	13.7
2012/5/1	454	14
2012/5/1	533	14.3
2012/5/1	554	14.3
2012/5/1	652	15.4
2012/5/1	654	15.7
2012/5/1	659	16.1
2012/5/1	713	16.5
2012/5/1	754	16.7
2012/5/1	854	17.9
2012/5/1	954	19
2012/5/1	1054	19.8
2012/5/1	1154	19.6
2012/5/1	1254	19.8
2012/5/1	1354	19.5
2012/5/1	1454	19.7
2012/5/1	1554	18.7
2012/5/1	1654	18.2
2012/5/1	1754	19.1
2012/5/1	1854	17.7
2012/5/1	1954	17.4
2012/5/1	2054	17.5
2012/5/1	2154	16.3
2012/5/1	2254	15.9
2012/5/1	2354	15.3
2012/5/2	54	15.1
2012/5/2	154	15.6
