Date	Ind	Twet
2013/3/11	754	5.9
2013/3/11	835	6.1
2013/3/11	854	6.4
2013/3/11	954	6.8
2013/3/11	1054	7.4
2013/3/11	1142	8.7
2013/3/11	1154	9.2
2013/3/11	1254	9.4
2013/3/11	1306	9.9
2013/3/11	1354	9.4
2013/3/11	1454	9.9
2013/3/11	1554	11
2013/3/11	1654	10.7
2013/3/11	1754	10.7
2013/3/11	1854	10.7
2013/3/11	1954	10.4
2013/3/11	2054	9.9
2013/3/11	2154	9.7
2013/3/11	2254	9.4
2013/3/11	2354	9.4
2013/3/12	54	9.7
2013/3/12	154	10.2
2013/3/12	254	10.2
2013/3/12	354	10.2
2013/3/12	454	10.2
2013/3/12	519	9.9
2013/3/12	554	10.5
2013/3/12	625	10.5
2013/3/12	628	10.5
2013/3/12	641	10.5
2013/3/12	647	10.5
2013/3/12	654	M
2013/3/12	654	10.5
2013/3/12	708	11.1
2013/3/12	729	11.1
2013/3/12	754	11.3
2013/3/12	854	11.3
2013/3/12	933	11.6
2013/3/12	947	11.6
2013/3/12	954	11.3
2013/3/12	1022	12.2
2013/3/12	1025	12.2
2013/3/12	1026	12.2
2013/3/12	1033	12.4
2013/3/12	1036	12.4
2013/3/12	1048	12.4
2013/3/12	1054	12.4
2013/3/12	1130	12.7
2013/3/12	1154	13
2013/3/12	1218	11
2013/3/12	1254	11.3
2013/3/12	1312	11.2
2013/3/12	1354	11.5
2013/3/12	1454	10.2
2013/3/12	1554	8.9
2013/3/12	1654	7.5
2013/3/12	1754	6
2013/3/12	1854	4.9
2013/3/12	1954	4.1
2013/3/12	2054	3.3
2013/3/12	2154	3.1
2013/3/12	2254	2.3
2013/3/12	2354	2
2013/3/13	54	1
2013/3/13	154	0.3
2013/3/13	254	0
2013/3/13	354	-0.8
2013/3/13	454	-0.4
2013/3/13	554	-1.7
2013/3/13	654	-0.8
2013/3/13	754	2.2
2013/3/13	854	2.5
2013/3/13	954	3
2013/3/13	1054	3.5
2013/3/13	1154	3.3
2013/3/13	1254	3.6
2013/3/13	1354	3.5
2013/3/13	1454	3.1
2013/3/13	1554	2.5
2013/3/13	1654	2.5
2013/3/13	1754	2.2
2013/3/13	1854	1.2
2013/3/13	1954	0.2
2013/3/13	2054	-0.6
2013/3/13	2154	-1.3
2013/3/13	2254	-1.7
2013/3/13	2354	-2
2013/3/14	54	-2.2
2013/3/14	154	-2.2
2013/3/14	254	-2.2
2013/3/14	354	-2.7
2013/3/14	454	-3
2013/3/14	554	-2.8
2013/3/14	654	-2.8
2013/3/14	754	-2.1
2013/3/14	854	-1.4
2013/3/14	954	-1.4
2013/3/14	1054	-0.8
2013/3/14	1154	-0.1
2013/3/14	1254	0.5
2013/3/14	1354	0.7
2013/3/14	1454	0.7
2013/3/14	1554	0.8
2013/3/14	1654	0.2
2013/3/14	1754	-0.3
2013/3/14	1854	-0.7
2013/3/14	1954	-1.2
2013/3/14	2054	-1
2013/3/14	2154	-1.6
2013/3/14	2254	-1.8
2013/3/14	2354	-1.8
2013/3/15	54	-3
2013/3/15	154	-3
2013/3/15	254	-3.7
2013/3/15	354	-3.1
2013/3/15	454	-3.2
2013/3/15	554	-3.1
2013/3/15	654	-2.2
2013/3/15	754	-1
2013/3/15	854	0.2
2013/3/15	954	1.4
2013/3/15	1054	1.6
2013/3/15	1154	1.9
2013/3/15	1254	3.2
2013/3/15	1354	4
2013/3/15	1454	4.8
2013/3/15	1554	5
2013/3/15	1654	5.6
2013/3/15	1754	5.5
2013/3/15	1854	4.5
2013/3/15	1954	4.3
2013/3/15	2054	3.9
2013/3/15	2154	5.2
2013/3/15	2254	4
2013/3/15	2354	2.7
2013/3/16	54	2.5
2013/3/16	154	2.7
2013/3/16	254	4.4
2013/3/16	354	4.4
2013/3/16	454	4
2013/3/16	554	4.3
2013/3/16	654	4
2013/3/16	754	4.2
2013/3/16	854	4
2013/3/16	954	4.4
2013/3/16	1054	5.3
2013/3/16	1154	5.8
2013/3/16	1254	6
2013/3/16	1354	6.8
2013/3/16	1454	6.7
2013/3/16	1554	5.1
2013/3/16	1654	4.5
2013/3/16	1754	3.7
2013/3/16	1854	2.8
2013/3/16	1954	2.2
2013/3/16	2054	2.2
2013/3/16	2154	1.9
2013/3/16	2254	1.9
2013/3/16	2354	1.4
2013/3/17	54	1.1
2013/3/17	154	0.7
2013/3/17	254	0.4
2013/3/17	354	0.2
2013/3/17	454	0.7
2013/3/17	554	1
2013/3/17	654	1
2013/3/17	754	1.1
2013/3/17	854	1.6
2013/3/17	954	1.6
2013/3/17	1054	1.3
2013/3/17	1118	1.3
2013/3/17	1154	0.9
2013/3/17	1254	0.9
2013/3/17	1351	1.3
2013/3/17	1354	1.4
2013/3/17	1454	1.1
2013/3/17	1554	1.4
2013/3/17	1654	1.5
2013/3/17	1754	1.3
2013/3/17	1854	0.9
2013/3/17	1954	1.1
2013/3/17	2054	0.6
2013/3/17	2154	0
2013/3/17	2254	-0.5
2013/3/17	2354	-0.5
2013/3/18	54	-0.6
2013/3/18	154	-0.3
2013/3/18	254	-0.3
2013/3/18	354	-0.8
2013/3/18	454	-1.3
2013/3/18	554	-1.4
2013/3/18	654	-1.8
2013/3/18	754	-1.5
2013/3/18	854	-0.7
2013/3/18	954	-0.3
2013/3/18	1015	0
2013/3/18	1054	0.4
2013/3/18	1154	1.1
2013/3/18	1254	1.5
2013/3/18	1352	2
2013/3/18	1354	2
2013/3/18	1413	2
2013/3/18	1426	1.7
2013/3/18	1438	2
2013/3/18	1454	2.3
2013/3/18	1505	2.5
2013/3/18	1554	2.5
2013/3/18	1625	2.5
2013/3/18	1654	2.5
2013/3/18	1734	2.5
2013/3/18	1742	2.5
2013/3/18	1754	2.5
2013/3/18	1822	2.5
2013/3/18	1840	2.5
2013/3/18	1854	2.5
2013/3/18	1954	2.5
2013/3/18	2031	2.5
2013/3/18	2054	2.5
2013/3/18	2132	2.5
2013/3/18	2154	2.5
2013/3/18	2214	2.5
2013/3/18	2248	2.7
2013/3/18	2254	2.7
2013/3/18	2302	2.7
2013/3/18	2311	2.7
2013/3/18	2354	2.5
2013/3/19	54	2.7
2013/3/19	58	2.5
2013/3/19	111	2.7
2013/3/19	154	2.7
2013/3/19	254	2.5
2013/3/19	354	2.7
2013/3/19	451	2.7
2013/3/19	454	2.7
2013/3/19	554	2.7
2013/3/19	630	2.7
2013/3/19	654	3
2013/3/19	729	2.5
2013/3/19	746	2.5
2013/3/19	752	2.7
2013/3/19	754	2.7
2013/3/19	813	2.5
2013/3/19	841	2.5
2013/3/19	854	3.4
2013/3/19	954	5.7
2013/3/19	1054	6.6
2013/3/19	1154	7
2013/3/19	1254	7
2013/3/19	1354	7
2013/3/19	1454	6.9
2013/3/19	1554	6.5
2013/3/19	1654	6
2013/3/19	1754	3.8
2013/3/19	1854	2.9
2013/3/19	1954	1.8
2013/3/19	2054	1.1
2013/3/19	2154	1.1
2013/3/19	2254	0.5
2013/3/19	2354	-0.2
2013/3/20	54	-0.6
2013/3/20	154	-1.4
2013/3/20	254	-2.5
2013/3/20	354	-2.5
2013/3/20	454	-2.3
2013/3/20	554	-2.1
2013/3/20	654	-1.7
2013/3/20	754	-0.6
2013/3/20	854	-0.4
2013/3/20	954	0.5
2013/3/20	1054	1.2
2013/3/20	1154	1.8
2013/3/20	1254	2.1
2013/3/20	1354	2.2
2013/3/20	1454	2.4
2013/3/20	1554	2.4
2013/3/20	1654	2.5
2013/3/20	1754	2.3
2013/3/20	1854	2.3
2013/3/20	1954	2.2
2013/3/20	2054	2
2013/3/20	2154	1.3
2013/3/20	2254	0.7
2013/3/20	2354	0.7
2013/3/21	54	0.5
2013/3/21	154	0
2013/3/21	254	-0.3
2013/3/21	354	-1
2013/3/21	454	-1.5
2013/3/21	554	-2.3
2013/3/21	654	-2.4
2013/3/21	754	-2.7
2013/3/21	854	-3
2013/3/21	954	-2.3
2013/3/21	1054	-2.1
2013/3/21	1154	-1.4
2013/3/21	1254	-2.3
2013/3/21	1318	-1.9
2013/3/21	1354	-2.2
2013/3/21	1454	-2.3
2013/3/21	1554	-2.6
2013/3/21	1654	-3.1
2013/3/21	1754	-3.6
2013/3/21	1854	-4.4
2013/3/21	1954	-4.7
2013/3/21	2054	-4.9
2013/3/21	2154	-5.2
2013/3/21	2254	-5.2
2013/3/21	2354	-5.1
2013/3/22	54	-5.1
2013/3/22	154	-4.9
2013/3/22	254	-4.8
2013/3/22	354	-4.7
2013/3/22	454	-4.2
2013/3/22	554	-4.4
2013/3/22	654	-4.2
2013/3/22	754	-2.6
2013/3/22	854	-1.4
2013/3/22	954	-0.4
2013/3/22	1054	-0.8
2013/3/22	1154	-0.1
2013/3/22	1254	0.5
2013/3/22	1354	1.2
2013/3/22	1454	1.2
2013/3/22	1554	1.4
2013/3/22	1654	1.2
2013/3/22	1754	0.5
2013/3/22	1854	-0.4
2013/3/22	1954	-1
2013/3/22	2054	-1.3
2013/3/22	2154	-1.5
2013/3/22	2254	-2.2
2013/3/22	2354	-3.6
2013/3/23	54	-4
2013/3/23	154	-4.3
2013/3/23	254	-3.8
2013/3/23	354	-3.4
2013/3/23	454	-3.1
2013/3/23	554	-3.8
2013/3/23	654	-2.6
2013/3/23	754	-0.9
2013/3/23	854	0.4
2013/3/23	954	1
2013/3/23	1054	1.8
2013/3/23	1154	2.1
2013/3/23	1254	2.9
2013/3/23	1354	3.7
2013/3/23	1454	3.5
2013/3/23	1554	3.8
2013/3/23	1654	3.4
2013/3/23	1754	3.2
2013/3/23	1854	2.5
2013/3/23	1954	1.8
2013/3/23	2054	1.2
2013/3/23	2154	0.5
2013/3/23	2254	-0.2
2013/3/23	2354	-0.3
2013/3/24	54	-1
2013/3/24	154	-1.7
2013/3/24	254	-2.2
2013/3/24	354	-3.1
2013/3/24	454	-3.3
2013/3/24	554	-2.6
2013/3/24	654	-2.6
2013/3/24	754	-1
2013/3/24	854	0.1
2013/3/24	954	0.2
2013/3/24	1054	0.6
2013/3/24	1154	0.6
2013/3/24	1254	0.7
2013/3/24	1354	0.7
2013/3/24	1454	0.7
2013/3/24	1554	0.7
2013/3/24	1654	0.8
2013/3/24	1754	0.8
2013/3/24	1854	1.2
2013/3/24	1954	0.9
2013/3/24	2025	0.9
2013/3/24	2054	0.7
2013/3/24	2154	0.7
2013/3/24	2237	1.3
2013/3/24	2246	0.9
2013/3/24	2254	1.1
2013/3/24	2325	0.9
2013/3/24	2354	0.7
2013/3/25	1	0.9
2013/3/25	14	0.9
2013/3/25	54	0.7
2013/3/25	154	0.7
2013/3/25	158	0.9
2013/3/25	238	0.6
2013/3/25	254	0.6
2013/3/25	303	0.6
2013/3/25	324	0.6
2013/3/25	332	0
2013/3/25	354	0
2013/3/25	404	0
2013/3/25	443	0
2013/3/25	454	0
2013/3/25	520	0
2013/3/25	526	0
2013/3/25	538	0
2013/3/25	544	0
2013/3/25	545	0
2013/3/25	554	0
2013/3/25	618	0
2013/3/25	639	0
2013/3/25	649	0
2013/3/25	654	M
2013/3/25	654	0
2013/3/25	754	0.3
2013/3/25	835	0.6
2013/3/25	854	0.3
2013/3/25	912	0.6
2013/3/25	954	0.6
2013/3/25	1054	0.8
2013/3/25	1105	1.1
2013/3/25	1124	0.6
2013/3/25	1154	0.8
2013/3/25	1207	1.1
2013/3/25	1254	1.2
2013/3/25	1310	1.7
2013/3/25	1341	1.7
2013/3/25	1354	1.7
2013/3/25	1454	1.2
2013/3/25	1552	1.7
2013/3/25	1554	1.4
2013/3/25	1604	1.7
2013/3/25	1654	1.4
2013/3/25	1746	1.1
2013/3/25	1754	1.4
2013/3/25	1854	0.8
2013/3/25	1954	0.8
2013/3/25	2054	0.8
2013/3/25	2154	0.3
2013/3/25	2247	0.6
2013/3/25	2254	0.3
2013/3/25	2309	0.6
2013/3/25	2337	-0.4
2013/3/25	2354	-0.2
2013/3/26	54	-0.2
2013/3/26	154	0.1
2013/3/26	254	-0.2
2013/3/26	354	-0.4
2013/3/26	454	-0.7
2013/3/26	554	-0.7
2013/3/26	654	0
2013/3/26	754	1.4
2013/3/26	854	2.6
2013/3/26	954	3
2013/3/26	1054	3.9
2013/3/26	1154	4.2
2013/3/26	1254	4.6
2013/3/26	1354	4
2013/3/26	1454	3.7
2013/3/26	1554	3.9
2013/3/26	1654	4
2013/3/26	1754	4.1
2013/3/26	1854	3.8
2013/3/26	1954	3.6
2013/3/26	2054	3.3
2013/3/26	2154	2.8
2013/3/26	2254	2.5
2013/3/26	2354	2.4
2013/3/27	54	2.1
2013/3/27	154	1.8
2013/3/27	254	1.8
2013/3/27	354	1.4
2013/3/27	454	0.9
2013/3/27	554	1.1
2013/3/27	654	1.4
2013/3/27	754	2.4
2013/3/27	854	2.5
2013/3/27	954	3.8
2013/3/27	1054	3.6
2013/3/27	1154	3.8
2013/3/27	1254	3.5
2013/3/27	1354	3.4
2013/3/27	1454	4.5
2013/3/27	1554	3.9
2013/3/27	1654	3.4
2013/3/27	1754	3
2013/3/27	1854	2.2
2013/3/27	1954	1.7
2013/3/27	2054	1.5
2013/3/27	2154	1.4
2013/3/27	2254	1.4
2013/3/27	2354	1.4
2013/3/28	54	0.9
2013/3/28	154	0.8
2013/3/28	254	1
2013/3/28	354	0.8
2013/3/28	454	0.5
2013/3/28	554	0
2013/3/28	654	1.1
2013/3/28	754	2.1
2013/3/28	854	4
2013/3/28	954	2.9
2013/3/28	1054	3.5
2013/3/28	1154	3.6
2013/3/28	1254	3.1
2013/3/28	1354	3.2
2013/3/28	1454	3.4
2013/3/28	1554	3.6
2013/3/28	1654	3.4
2013/3/28	1754	3.6
2013/3/28	1854	3.3
2013/3/28	1954	2.9
2013/3/28	2054	3.2
2013/3/28	2154	3.2
2013/3/28	2254	2.9
2013/3/28	2354	2.9
2013/3/29	54	2.6
2013/3/29	154	2.7
2013/3/29	254	2
2013/3/29	354	1.9
2013/3/29	454	1.9
2013/3/29	554	1.7
2013/3/29	654	1.6
2013/3/29	754	3
2013/3/29	854	3.9
2013/3/29	954	4.4
2013/3/29	1054	5.3
2013/3/29	1154	6
2013/3/29	1254	5.1
2013/3/29	1354	5.5
2013/3/29	1454	5
2013/3/29	1554	5.7
2013/3/29	1654	4.8
2013/3/29	1754	4.7
2013/3/29	1854	4.5
2013/3/29	1954	4
2013/3/29	2054	3.3
2013/3/29	2154	2.2
2013/3/29	2254	2.1
2013/3/29	2354	2.6
2013/3/30	54	3
2013/3/30	154	2.6
2013/3/30	254	1
2013/3/30	354	0
2013/3/30	454	0.9
2013/3/30	554	1.1
2013/3/30	654	1.7
2013/3/30	754	3.6
2013/3/30	854	4.9
2013/3/30	954	5.3
2013/3/30	1054	5.5
2013/3/30	1154	5.9
2013/3/30	1254	5.9
2013/3/30	1354	6.7
2013/3/30	1454	6.2
2013/3/30	1554	6.2
2013/3/30	1654	5.1
2013/3/30	1754	5
2013/3/30	1854	3.8
2013/3/30	1954	4
2013/3/30	2054	3.3
2013/3/30	2154	3.4
2013/3/30	2254	1.9
2013/3/30	2354	1.6
2013/3/31	54	0.9
2013/3/31	154	0.8
2013/3/31	254	1.1
2013/3/31	354	0.7
2013/3/31	454	0.7
2013/3/31	554	3.8
2013/3/31	654	3.2
2013/3/31	754	5.5
2013/3/31	854	6.6
2013/3/31	954	7.1
2013/3/31	1054	8.4
2013/3/31	1154	8.4
2013/3/31	1254	8.3
2013/3/31	1329	8.8
2013/3/31	1335	8.8
2013/3/31	1354	9.1
2013/3/31	1422	9.4
2013/3/31	1452	8.8
2013/3/31	1454	9.1
2013/3/31	1534	9.4
2013/3/31	1552	9.4
2013/3/31	1554	9.7
2013/3/31	1647	10.5
2013/3/31	1654	10.2
2013/3/31	1727	10.5
2013/3/31	1754	9.9
2013/3/31	1826	9.9
2013/3/31	1854	9.9
2013/3/31	1954	9.4
2013/3/31	2008	9.4
2013/3/31	2054	8.8
2013/3/31	2154	8.6
2013/3/31	2254	7.7
2013/3/31	2354	7.7
