Power Tset
428921.0 24.11
533013.0 25.11
613693.0 24.11
627859.0 24.11
613818.0 24.11
631630.0 24.11
606962.0 23.11
553472.0 22.11
545603.0 23.11
514986.0 23.11
506626.0 23.11
502120.0 24.11
494152.0 23.11
730537.0 23.11
468055.0 22.11
454721.0 22.11
458783.0 22.11
408663.0 22.11
408980.0 22.11
405138.0 21.11
408980.0 22.11
410389.0 22.11
538367.0 23.11
571877.0 23.11
573109.0 23.11
479715.0 23.11
617984.0 22.11
609432.0 22.11
613724.0 22.11
647336.0 23.11
614978.0 23.11
585477.0 23.11
557618.0 23.11
546315.0 22.11
514647.0 22.11
408980.0 22.11
412877.0 22.11
588456.0 22.11
406209.0 22.11
399141.0 21.11
405308.0 21.11
409742.0 22.11
406387.0 21.11
398279.0 21.11
406387.0 21.11
548622.0 22.11
495234.0 22.11
535791.0 22.11
601902.0 23.11
416041.0 23.11
603898.0 23.11
607756.0 23.11
649894.0 23.11
616811.0 23.11
580455.0 23.11
554421.0 23.11
548621.0 24.11
542700.0 24.11
522324.0 23.11
523501.0 23.11
494797.0 22.11
580482.0 22.11
467602.0 22.11
406387.0 21.11
408319.0 22.11
408634.0 22.11
405667.0 21.11
410277.0 22.11
417438.0 23.11
414223.0 22.11
578580.0 22.11
421927.0 23.11
426940.0 25.11
559049.0 25.11
502358.0 25.11
605618.0 26.11
620418.0 26.11
642125.0 26.11
662555.0 26.11
619156.0 26.11
624210.0 26.11
673048.0 26.11
644017.0 26.11
595595.0 26.11
574671.0 26.11
564746.0 26.11
569656.0 26.11
566709.0 26.11
570868.0 26.11
564720.0 26.11
564224.0 26.11
562738.0 26.11
553471.0 26.11
564681.0 26.11
576448.0 26.11
601649.0 26.11
634427.0 26.11
580657.0 26.11
666232.0 26.11
656383.0 26.11
676080.0 26.11
683745.0 26.11
676204.0 26.11
627342.0 26.11
628365.0 26.11
650297.0 26.11
611343.0 26.11
613516.0 26.11
607218.0 26.11
648920.0 26.11
589495.0 26.11
531285.0 25.11
520767.0 25.11
525321.0 24.11
517049.0 24.11
519059.0 24.11
543231.0 24.11
576054.0 25.11
656885.0 26.11
691481.0 26.11
786243.0 26.11
635409.0 26.11
839793.0 26.11
779423.0 26.11
777179.0 26.11
780803.0 26.11
795708.0 26.11
684343.0 26.11
684196.0 26.11
717315.0 26.11
650759.0 26.11
641001.0 26.11
620693.0 26.11
839357.0 26.11
661270.0 26.11
628173.0 26.11
585160.0 25.11
560937.0 25.11
552412.0 24.11
539387.0 24.11
554409.0 25.11
602548.0 26.11
680939.0 26.11
755026.0 26.11
798956.0 26.11
627683.0 26.11
784342.0 26.11
782981.0 26.11
809613.0 26.11
804934.0 26.11
789170.0 25.11
746993.0 26.11
699111.0 26.11
668604.0 26.11
603791.0 24.11
605588.0 26.11
577878.0 26.11
762809.0 26.11
601498.0 26.11
616193.0 26.11
597780.0 25.11
589969.0 26.11
577965.0 25.11
608205.0 25.11
636199.0 25.11
645586.0 26.11
749045.0 26.11
867811.0 26.11
828116.0 26.11
770150.0 26.11
638387.0 26.11
607028.0 26.11
568657.0 26.11
552717.0 25.11
565673.0 26.11
553106.0 25.11
789026.0 25.11
559502.0 25.11
563471.0 25.11
550672.0 25.11
545363.0 25.11
558514.0 25.11
549336.0 25.11
552689.0 25.11
538893.0 25.11
399305.0 25.11
435793.0 25.11
698527.0 26.11
560415.0 26.11
804749.0 26.11
771998.0 26.11
833802.0 26.11
814137.0 26.11
765274.0 26.11
700146.0 26.11
673774.0 26.11
648580.0 26.11
613114.0 26.11
549705.0 25.11
713948.0 25.11
550189.0 25.11
546807.0 25.11
536783.0 25.11
537729.0 25.11
539152.0 25.11
551646.0 25.11
561451.0 25.11
575462.0 25.11
600938.0 26.11
550189.0 25.11
567226.0 26.11
548562.0 26.11
654202.0 25.11
650393.0 26.11
677471.0 26.11
652911.0 26.11
597798.0 26.11
547150.0 25.11
507822.0 24.11
491419.0 24.11
481313.0 23.11
470254.0 23.11
467139.0 23.11
542856.0 22.11
450007.0 22.11
449222.0 22.11
446143.0 22.11
436002.0 22.11
438920.0 21.11
372256.0 21.11
369805.0 21.11
371652.0 21.11
365531.0 20.11
360747.0 20.11
369805.0 21.11
374683.0 21.11
449535.0 22.11
383468.0 21.11
392177.0 22.11
395804.0 22.11
392880.0 22.11
393207.0 22.11
399989.0 22.11
395141.0 22.11
389894.0 22.11
389352.0 22.11
387308.0 22.11
381582.0 22.11
386987.0 22.11
386666.0 22.11
384748.0 22.11
386345.0 22.11
385705.0 22.11
382844.0 22.11
389941.0 22.11
392923.0 22.11
398078.0 23.11
402669.0 23.11
412922.0 23.11
402095.0 23.11
430220.0 24.11
426712.0 24.11
424214.0 24.11
432280.0 24.11
528805.0 25.11
527874.0 25.11
532428.0 26.11
517646.0 25.11
510364.0 25.11
512313.0 25.11
504068.0 25.11
429469.0 25.11
494940.0 25.11
498550.0 25.11
504715.0 25.11
512207.0 26.11
513557.0 26.11
530987.0 26.11
546131.0 26.11
564564.0 26.11
615032.0 26.11
688651.0 26.11
721008.0 26.11
503773.0 26.11
663171.0 26.11
686207.0 26.11
683845.0 26.11
683771.0 26.11
678568.0 26.11
644663.0 26.11
580132.0 25.11
595955.0 26.11
584316.0 26.11
567837.0 26.11
540503.0 25.11
666926.0 25.11
522581.0 25.11
511159.0 24.11
507579.0 24.11
510924.0 24.11
502550.0 24.11
511814.0 24.11
525664.0 24.11
574435.0 25.11
664433.0 26.11
812990.0 26.11
793976.0 26.11
839900.0 26.11
684902.0 26.11
668109.0 26.11
624805.0 26.11
578208.0 26.11
563692.0 26.11
547771.0 25.11
547276.0 25.11
537729.0 25.11
763293.0 25.11
483427.0 23.11
463549.0 23.11
446919.0 22.11
442588.0 22.11
436717.0 21.11
378073.0 21.11
373707.0 21.11
379999.0 20.11
384179.0 20.11
384849.0 20.11
486968.0 21.11
477639.0 21.11
498695.0 21.11
519974.0 21.11
516628.0 21.11
521357.0 21.11
512513.0 21.11
510116.0 22.11
478072.0 21.11
461663.0 21.11
456976.0 21.11
400176.0 21.11
408619.0 22.11
506988.0 22.11
406798.0 22.11
404730.0 22.11
410396.0 22.11
416991.0 23.11
420507.0 23.11
420866.0 23.11
650610.0 24.11
553928.0 25.11
584676.0 25.11
627907.0 25.11
707891.0 26.11
687172.0 26.11
561451.0 25.11
773776.0 25.11
544403.0 25.11
534403.0 25.11
536164.0 26.11
547628.0 25.11
551646.0 25.11
564341.0 26.11
580644.0 25.11
615374.0 25.11
667202.0 26.11
716334.0 26.11
756512.0 26.11
559750.0 26.11
786243.0 26.11
778576.0 26.11
821441.0 26.11
771217.0 26.11
703194.0 26.11
689186.0 26.11
613976.0 26.11
598308.0 26.11
594545.0 26.11
579661.0 26.11
568336.0 26.11
775398.0 26.11
558070.0 25.11
548855.0 25.11
550672.0 25.11
549700.0 25.11
530204.0 25.11
509362.0 24.11
521537.0 24.11
530876.0 25.11
547760.0 25.11
583528.0 26.11
624486.0 26.11
633385.0 26.11
544883.0 25.11
532895.0 26.11
547573.0 26.11
542868.0 25.11
546309.0 25.11
554090.0 25.11
521298.0 25.11
523707.0 25.11
497348.0 25.11
474866.0 24.11
464386.0 24.11
587804.0 24.11
484209.0 25.11
476298.0 25.11
392764.0 23.11
377758.0 22.11
367546.0 22.11
357894.0 22.11
361149.0 22.11
382388.0 22.11
410672.0 23.11
429852.0 24.11
435233.0 25.11
483051.0 25.11
515019.0 25.11
510811.0 25.11
504307.0 25.11
491747.0 24.11
496909.0 24.11
494633.0 24.11
490171.0 24.11
517874.0 25.11
506937.0 25.11
501080.0 25.11
488313.0 24.11
429852.0 24.11
477137.0 25.11
481258.0 25.11
470873.0 24.11
479408.0 24.11
483342.0 25.11
473988.0 24.11
500034.0 24.11
606076.0 25.11
667348.0 26.11
677248.0 26.11
680233.0 26.11
491173.0 26.11
675193.0 25.11
684347.0 26.11
689310.0 25.11
664033.0 26.11
628994.0 25.11
625179.0 25.11
591363.0 25.11
545326.0 25.11
536489.0 25.11
531611.0 25.11
523613.0 25.11
669754.0 25.11
506678.0 24.11
494018.0 24.11
495313.0 24.11
492610.0 24.11
500914.0 24.11
503565.0 24.11
517897.0 24.11
558070.0 25.11
612044.0 26.11
337775.0 25.11
637778.0 25.11
828440.0 25.11
338933.0 25.11
639134.0 25.11
670835.0 26.11
680828.0 26.11
697930.0 26.11
642064.0 25.11
576556.0 25.11
535459.0 25.11
508467.0 24.11
492618.0 24.11
493461.0 24.11
632585.0 24.11
495657.0 24.11
492727.0 24.11
423550.0 23.11
423186.0 23.11
417834.0 23.11
418525.0 23.11
419963.0 23.11
556942.0 24.11
515006.0 24.11
536099.0 24.11
575509.0 25.11
541719.0 25.11
582024.0 25.11
692752.0 26.11
702917.0 26.11
719993.0 26.11
744168.0 26.11
705777.0 26.11
655233.0 26.11
576248.0 26.11
547771.0 25.11
545498.0 25.11
539628.0 25.11
645016.0 25.11
530221.0 25.11
526261.0 25.11
508912.0 24.11
512241.0 25.11
515365.0 25.11
517422.0 25.11
432280.0 24.11
627121.0 25.11
609495.0 26.11
672670.0 26.11
728516.0 26.11
646746.0 26.11
648013.0 26.11
786629.0 26.11
790293.0 26.11
783628.0 26.11
718764.0 26.11
699343.0 26.11
691717.0 26.11
692561.0 26.11
604612.0 26.11
569393.0 26.11
742251.0 25.11
534870.0 25.11
530411.0 25.11
513228.0 25.11
514570.0 25.11
514917.0 25.11
506058.0 24.11
520624.0 24.11
699439.0 25.11
420162.0 25.11
761093.0 26.11
694177.0 26.11
652684.0 26.11
800645.0 26.11
804212.0 26.11
786255.0 26.11
748018.0 26.11
642413.0 26.11
608407.0 26.11
611639.0 26.11
659201.0 26.11
631578.0 26.11
624878.0 26.11
596995.0 26.11
576508.0 26.11
563272.0 26.11
581125.0 26.11
589637.0 26.11
627264.0 26.11
670185.0 26.11
693153.0 26.11
642369.0 26.11
628242.0 26.11
625877.0 26.11
650378.0 26.11
648071.0 26.11
621238.0 26.11
600315.0 26.11
592513.0 26.11
586408.0 26.11
446918.0 26.11
581125.0 26.11
673672.0 26.11
563393.0 26.11
565789.0 26.11
561455.0 26.11
557886.0 26.11
558131.0 26.11
553231.0 26.11
557979.0 26.11
565748.0 26.11
577585.0 26.11
622278.0 26.11
635024.0 26.11
634949.0 26.11
663708.0 26.11
622403.0 26.11
589838.0 26.11
716797.0 25.11
559370.0 26.11
563842.0 26.11
564951.0 26.11
579618.0 26.11
655371.0 26.11
578579.0 26.11
564450.0 26.11
441475.0 26.11
562451.0 26.11
561091.0 26.11
568205.0 26.11
580310.0 26.11
593966.0 25.11
607792.0 26.11
600783.0 25.11
617526.0 26.11
778031.0 26.11
363570.0 26.11
687290.0 26.11
694529.0 26.11
800559.0 26.11
434493.0 25.11
432758.0 25.11
430569.0 25.11
441856.0 26.11
441475.0 26.11
437675.0 26.11
436467.0 26.11
649578.0 26.11
440093.0 26.11
437450.0 26.11
437591.0 26.11
439473.0 26.11
434965.0 25.11
438836.0 26.11
438460.0 26.11
432280.0 24.11
428129.0 24.11
433482.0 25.11
440317.0 26.11
444174.0 26.11
437827.0 26.11
805790.0 26.11
806246.0 26.11
765389.0 26.11
763209.0 26.11
704334.0 26.11
636114.0 26.11
586892.0 26.11
573022.0 26.11
564388.0 26.11
547889.0 26.11
441475.0 26.11
564841.0 26.11
550603.0 26.11
544997.0 26.11
544517.0 26.11
551349.0 26.11
545201.0 26.11
563073.0 26.11
637876.0 26.11
673709.0 26.11
683174.0 26.11
777736.0 26.11
296935.0 26.11
615382.0 26.11
676481.0 26.11
692739.0 26.11
706550.0 26.11
669785.0 26.11
634991.0 26.11
610950.0 26.11
585704.0 26.11
572716.0 26.11
567208.0 26.11
556832.0 26.11
720025.0 25.11
546924.0 26.11
550975.0 26.11
549341.0 26.11
560800.0 26.11
551920.0 26.11
575108.0 26.11
577510.0 25.11
608927.0 26.11
634436.0 26.11
688692.0 26.11
728423.0 26.11
641517.0 26.11
653752.0 26.11
755744.0 26.11
755744.0 26.11
718343.0 25.11
712433.0 26.11
721787.0 25.11
677471.0 26.11
573158.0 26.11
507067.0 23.11
465796.0 22.11
461673.0 22.11
704609.0 24.11
426352.0 24.11
589753.0 24.11
513596.0 25.11
566456.0 26.11
567965.0 26.11
583624.0 26.11
520385.0 24.11
524457.0 24.11
533404.0 24.11
543534.0 24.11
586179.0 25.11
737342.0 25.11
344238.0 26.11
639831.0 25.11
645710.0 25.11
640404.0 26.11
637009.0 26.11
628635.0 26.11
595055.0 26.11
565344.0 26.11
553111.0 25.11
557298.0 26.11
544721.0 26.11
619165.0 25.11
514322.0 24.11
423186.0 23.11
419963.0 23.11
417789.0 23.11
416037.0 22.11
417945.0 23.11
419191.0 23.11
420866.0 23.11
426864.0 24.11
363374.0 25.11
592635.0 24.11
542010.0 25.11
541533.0 25.11
554090.0 25.11
704267.0 25.11
514722.0 25.11
711154.0 25.11
294904.0 25.11
708973.0 25.11
271570.0 25.11
315760.0 25.11
435421.0 25.11
520949.0 25.11
435793.0 25.11
457997.0 22.11
391388.0 22.11
376999.0 21.11
372361.0 21.11
361838.0 21.11
351507.0 20.11
356687.0 21.11
351894.0 21.11
359622.0 20.11
381537.0 21.11
403873.0 21.11
408980.0 22.11
408084.0 22.11
417945.0 23.11
410627.0 22.11
410627.0 22.11
412877.0 22.11
413233.0 22.11
408980.0 22.11
400884.0 21.11
397187.0 21.11
414318.0 22.11
411661.0 22.11
410090.0 22.11
399623.0 22.11
401169.0 22.11
396296.0 22.11
384820.0 21.11
381832.0 21.11
386248.0 22.11
400532.0 21.11
408980.0 22.11
412877.0 22.11
273172.0 22.11
512923.0 22.11
671567.0 23.11
295117.0 23.11
559817.0 23.11
560477.0 23.11
564951.0 23.11
548692.0 23.11
534609.0 23.11
540608.0 24.11
532820.0 25.11
530684.0 25.11
520314.0 25.11
423854.0 24.11
559888.0 24.11
432654.0 24.11
505691.0 25.11
507249.0 25.11
437591.0 25.11
545757.0 26.11
554389.0 26.11
513676.0 24.11
509153.0 23.11
800623.0 25.11
571526.0 25.11
608205.0 25.11
427546.0 25.11
661226.0 25.11
683414.0 25.11
630107.0 25.11
678023.0 26.11
652773.0 25.11
648365.0 26.11
590357.0 26.11
575057.0 26.11
587525.0 26.11
547414.0 25.11
519524.0 25.11
635582.0 25.11
485820.0 23.11
458575.0 23.11
460179.0 23.11
473373.0 23.11
480362.0 23.11
485500.0 23.11
469080.0 23.11
489690.0 23.11
520264.0 24.11
558378.0 24.11
558566.0 24.11
511352.0 25.11
610991.0 24.11
335738.0 25.11
603304.0 24.11
594751.0 24.11
582867.0 24.11
555583.0 24.11
520030.0 23.11
491842.0 24.11
482677.0 23.11
412031.0 23.11
412375.0 23.11
567077.0 23.11
409404.0 23.11
398276.0 22.11
380501.0 21.11
382157.0 21.11
370729.0 21.11
363412.0 20.11
374546.0 21.11
392781.0 21.11
403883.0 22.11
270602.0 23.11
520727.0 23.11
666855.0 22.11
276960.0 22.11
534900.0 22.11
546798.0 22.11
554952.0 23.11
550336.0 23.11
537378.0 23.11
508720.0 23.11
404730.0 22.11
400497.0 22.11
403417.0 22.11
401995.0 22.11
516843.0 22.11
398284.0 22.11
399157.0 22.11
393071.0 21.11
378241.0 21.11
391966.0 22.11
385387.0 22.11
397951.0 22.11
408267.0 22.11
319791.0 23.11
570005.0 23.11
546557.0 24.11
704647.0 24.11
311016.0 25.11
587482.0 24.11
610417.0 25.11
579854.0 24.11
606702.0 23.11
285774.0 24.11
529800.0 24.11
500236.0 24.11
494213.0 24.11
500080.0 24.11
406071.0 24.11
583987.0 24.11
414833.0 23.11
412732.0 23.11
489690.0 23.11
463376.0 23.11
372887.0 21.11
351014.0 21.11
359248.0 21.11
367741.0 21.11
373522.0 22.11
385149.0 22.11
401459.0 22.11
406886.0 22.11
401475.0 22.11
392545.0 21.11
401963.0 22.11
399963.0 21.11
396842.0 21.11
396842.0 21.11
383849.0 20.11
377378.0 20.11
358934.0 20.11
378531.0 21.11
380831.0 21.11
394361.0 21.11
356823.0 21.11
353383.0 21.11
348178.0 21.11
338311.0 20.11
345289.0 17.11
348379.0 17.11
352972.0 17.11
345257.0 21.11
351480.0 22.11
374395.0 24.11
406459.0 24.11
390138.0 23.11
401316.0 22.11
411687.0 23.11
387212.0 22.11
371002.0 21.11
372285.0 21.11
404751.0 23.11
391942.0 22.11
385044.0 22.11
375089.0 22.11
377025.0 22.11
366792.0 22.11
385575.0 21.11
348970.0 22.11
344072.0 22.11
350773.0 22.11
366792.0 22.11
359805.0 21.11
363761.0 21.11
364349.0 21.11
376902.0 21.11
260180.0 22.11
272921.0 22.11
168604.0 21.11
374252.0 19.11
301529.0 18.11
403309.0 22.11
273900.0 23.11
508355.0 23.11
494617.0 23.11
659684.0 23.11
408264.0 23.11
397135.0 22.11
387408.0 22.11
369619.0 21.11
365941.0 21.11
284604.0 22.11
359792.0 21.11
358906.0 21.11
350424.0 21.11
332786.0 21.11
341441.0 17.11
322706.0 20.11
324367.0 20.11
363561.0 21.11
375753.0 21.11
395501.0 21.11
305835.0 22.11
635358.0 22.11
265579.0 21.11
505475.0 22.11
526551.0 22.11
518112.0 22.11
514516.0 22.11
667493.0 22.11
259137.0 23.11
461822.0 22.11
404172.0 22.11
411099.0 22.11
415716.0 23.11
498690.0 22.11
405423.0 23.11
389570.0 22.11
385785.0 22.11
376253.0 21.11
348877.0 20.11
356823.0 21.11
371943.0 21.11
397468.0 22.11
406223.0 22.11
419191.0 23.11
278524.0 23.11
675814.0 24.11
298855.0 24.11
556571.0 24.11
552125.0 23.11
576135.0 24.11
567252.0 24.11
528811.0 23.11
668720.0 23.11
421927.0 23.11
406453.0 22.11
408502.0 22.11
406067.0 22.11
548252.0 23.11
398737.0 23.11
386036.0 22.11
383125.0 22.11
382734.0 22.11
382820.0 22.11
374360.0 22.11
382820.0 22.11
401257.0 22.11
421927.0 23.11
299692.0 25.11
573891.0 24.11
686001.0 24.11
291470.0 23.11
570410.0 24.11
590875.0 24.11
589338.0 24.11
568724.0 24.11
545364.0 23.11
504345.0 23.11
463152.0 23.11
412533.0 23.11
410841.0 23.11
390937.0 22.11
532101.0 23.11
388639.0 22.11
386442.0 22.11
390278.0 22.11
396524.0 22.11
384519.0 22.11
385331.0 22.11
398115.0 23.11
419963.0 23.11
419963.0 23.11
283321.0 24.11
544937.0 23.11
656348.0 24.11
287687.0 23.11
564198.0 24.11
584125.0 23.11
582641.0 24.11
551001.0 24.11
521666.0 23.11
514322.0 24.11
513561.0 24.11
426261.0 24.11
420320.0 23.11
420866.0 23.11
553545.0 24.11
421224.0 23.11
425505.0 24.11
423186.0 23.11
412061.0 22.11
402384.0 22.11
406860.0 22.11
409489.0 23.11
406772.0 23.11
417982.0 23.11
421601.0 24.11
424322.0 23.11
425278.0 24.11
425058.0 23.11
410043.0 22.11
395836.0 22.11
412883.0 22.11
418897.0 23.11
422096.0 23.11
413864.0 23.11
409202.0 22.11
409489.0 23.11
392259.0 22.11
396154.0 23.11
417438.0 23.11
414624.0 24.11
414279.0 24.11
418791.0 24.11
413248.0 24.11
409307.0 23.11
416353.0 24.11
405341.0 23.11
410352.0 23.11
410833.0 24.11
429852.0 24.11
435793.0 25.11
417938.0 26.11
296744.0 26.11
544403.0 25.11
687168.0 24.11
426352.0 24.11
426864.0 24.11
428129.0 24.11
425863.0 24.11
425148.0 24.11
422661.0 24.11
415185.0 23.11
405217.0 23.11
508796.0 23.11
399759.0 23.11
401311.0 23.11
404666.0 23.11
403873.0 23.11
396328.0 22.11
402313.0 23.11
418483.0 23.11
425505.0 24.11
426864.0 24.11
296622.0 25.11
596715.0 26.11
733952.0 26.11
341465.0 26.11
647401.0 25.11
657625.0 25.11
677267.0 26.11
661571.0 26.11
607918.0 25.11
577999.0 25.11
552063.0 26.11
553051.0 26.11
536413.0 26.11
546159.0 26.11
642856.0 26.11
557762.0 26.11
546641.0 26.11
532980.0 26.11
523781.0 25.11
432654.0 24.11
504452.0 24.11
525321.0 24.11
534672.0 24.11
555331.0 25.11
582835.0 26.11
603249.0 25.11
583294.0 26.11
592924.0 25.11
643171.0 25.11
628484.0 25.11
604812.0 23.11
572122.0 23.11
536719.0 23.11
516801.0 23.11
484327.0 22.11
408319.0 22.11
408319.0 22.11
407943.0 22.11
601166.0 22.11
409680.0 22.11
397558.0 21.11
388749.0 21.11
369199.0 21.11
359724.0 20.11
349073.0 20.11
353801.0 20.11
381734.0 21.11
401019.0 21.11
313781.0 22.11
537471.0 22.11
651276.0 22.11
279925.0 22.11
525527.0 22.11
541975.0 23.11
553767.0 23.11
530340.0 22.11
509645.0 22.11
498769.0 22.11
475142.0 22.11
457316.0 22.11
381802.0 20.11
374947.0 21.11
517123.0 21.11
387133.0 21.11
377907.0 21.11
374128.0 21.11
375488.0 21.11
374751.0 21.11
368590.0 21.11
382380.0 21.11
404329.0 22.11
408980.0 22.11
300070.0 23.11
565191.0 23.11
659708.0 23.11
300731.0 23.11
597883.0 24.11
625436.0 24.11
645398.0 25.11
620405.0 25.11
569344.0 23.11
527355.0 23.11
506509.0 24.11
525614.0 24.11
529440.0 25.11
524858.0 24.11
581096.0 25.11
518922.0 25.11
523710.0 26.11
526481.0 25.11
515467.0 25.11
428492.0 24.11
502721.0 24.11
512339.0 24.11
387185.0 24.11
646500.0 25.11
605730.0 26.11
651485.0 26.11
559564.0 23.11
529050.0 23.11
573385.0 23.11
592349.0 24.11
613500.0 25.11
606962.0 24.11
604642.0 25.11
595433.0 25.11
562405.0 25.11
576476.0 25.11
560492.0 25.11
556343.0 26.11
574527.0 25.11
541921.0 25.11
543764.0 26.11
517049.0 24.11
429852.0 24.11
428129.0 24.11
499594.0 24.11
429852.0 24.11
432280.0 24.11
284709.0 25.11
536263.0 25.11
533363.0 26.11
551088.0 26.11
565841.0 26.11
588297.0 26.11
607753.0 26.11
631615.0 26.11
630493.0 26.11
623263.0 26.11
608296.0 26.11
621726.0 26.11
573759.0 26.11
530911.0 24.11
512038.0 24.11
539833.0 25.11
547771.0 25.11
499573.0 25.11
504068.0 25.11
498706.0 25.11
434493.0 25.11
434862.0 25.11
436165.0 25.11
438754.0 26.11
282921.0 26.11
714787.0 26.11
304318.0 26.11
734839.0 26.11
297894.0 26.11
564067.0 26.11
573414.0 26.11
585323.0 26.11
593485.0 26.11
581718.0 26.11
586408.0 26.11
570336.0 26.11
557762.0 26.11
428129.0 24.11
434862.0 25.11
555547.0 25.11
519909.0 26.11
439079.0 26.11
435793.0 25.11
520032.0 25.11
507896.0 25.11
433517.0 25.11
518086.0 26.11
529716.0 26.11
692031.0 26.11
606478.0 26.11
593273.0 26.11
591920.0 26.11
582504.0 26.11
586892.0 26.11
593157.0 26.11
574947.0 26.11
570903.0 26.11
581125.0 26.11
563692.0 26.11
544721.0 26.11
624946.0 26.11
328502.0 26.11
572387.0 26.11
564341.0 26.11
539432.0 26.11
537050.0 26.11
523945.0 25.11
436165.0 25.11
434862.0 25.11
504507.0 25.11
522792.0 26.11
553902.0 26.11
586745.0 26.11
621177.0 26.11
641128.0 26.11
604327.0 26.11
626007.0 26.11
698939.0 26.11
716656.0 26.11
747777.0 26.11
716149.0 26.11
622831.0 26.11
585803.0 26.11
571360.0 26.11
568468.0 26.11
670252.0 26.11
558623.0 26.11
557886.0 26.11
551016.0 26.11
544721.0 26.11
547604.0 26.11
546641.0 26.11
568705.0 26.11
585938.0 26.11
608291.0 26.11
641001.0 26.11
684447.0 26.11
634460.0 26.11
663124.0 26.11
855346.0 26.11
723532.0 26.11
600580.0 26.11
613840.0 26.11
585358.0 26.11
583265.0 26.11
724610.0 26.11
578027.0 26.11
573408.0 26.11
573414.0 26.11
566800.0 26.11
567305.0 26.11
541165.0 26.11
575237.0 26.11
580011.0 26.11
592037.0 26.11
604092.0 26.11
610452.0 26.11
595781.0 26.11
621727.0 26.11
698999.0 26.11
726123.0 26.11
698121.0 26.11
667923.0 26.11
630630.0 26.11
572549.0 25.11
511408.0 24.11
493216.0 24.11
487213.0 24.11
487213.0 24.11
614324.0 24.11
425148.0 24.11
419191.0 23.11
414650.0 23.11
414650.0 23.11
418483.0 23.11
419191.0 23.11
419191.0 23.11
395663.0 24.11
423454.0 24.11
583856.0 26.11
636114.0 26.11
786383.0 26.11
370581.0 26.11
731864.0 26.11
743286.0 26.11
728423.0 26.11
698334.0 26.11
657500.0 26.11
607366.0 26.11
545020.0 25.11
523157.0 25.11
509667.0 25.11
507593.0 25.11
683590.0 25.11
511889.0 25.11
515024.0 25.11
513050.0 25.11
514118.0 25.11
524956.0 26.11
525418.0 26.11
519575.0 25.11
516385.0 25.11
518590.0 26.11
516655.0 25.11
549627.0 26.11
541436.0 26.11
548175.0 26.11
591450.0 26.11
602031.0 26.11
594388.0 26.11
623014.0 20.11
365531.0 20.11
364246.0 20.11
369805.0 21.11
371943.0 21.11
364966.0 21.11
329790.0 20.11
504584.0 20.11
303995.0 19.11
305061.0 19.11
310586.0 15.11
290233.0 18.11
279410.0 18.11
281970.0 18.11
279482.0 18.11
288881.0 18.11
309890.0 19.11
329790.0 20.11
345476.0 20.11
319404.0 20.11
344103.0 16.11
334828.0 19.11
337098.0 18.11
338343.0 19.11
333302.0 18.11
339327.0 19.11
317991.0 18.11
298575.0 18.11
287271.0 18.11
271807.0 17.11
271384.0 17.11
296539.0 16.11
254509.0 17.11
255135.0 17.11
249616.0 17.11
253745.0 17.11
254549.0 16.11
250199.0 16.11
247423.0 16.11
267613.0 17.11
293896.0 18.11
321257.0 17.11
338944.0 18.11
274727.0 18.11
354559.0 18.11
345195.0 17.11
350956.0 17.11
343350.0 17.11
342705.0 17.11
327991.0 17.11
292156.0 16.11
297373.0 17.11
276607.0 17.11
274386.0 16.11
260764.0 16.11
309135.0 15.11
247075.0 16.11
246675.0 15.11
243583.0 16.11
234558.0 15.11
231352.0 15.11
222678.0 15.11
228097.0 15.11
253503.0 16.11
288789.0 18.11
306400.0 17.11
310298.0 16.11
273359.0 17.11
324869.0 16.11
337163.0 17.11
343027.0 17.11
345034.0 17.11
349273.0 17.11
331242.0 17.11
305706.0 17.11
307111.0 18.11
312582.0 18.11
288016.0 18.11
280660.0 18.11
340595.0 17.11
268346.0 17.11
268361.0 17.11
272798.0 17.11
263755.0 17.11
256475.0 16.11
252556.0 16.11
249750.0 16.11
274982.0 17.11
288205.0 18.11
349562.0 19.11
255974.0 20.11
517425.0 20.11
365298.0 18.11
340484.0 19.11
494058.0 19.11
469900.0 20.11
471315.0 20.11
621935.0 20.11
371240.0 19.11
337316.0 19.11
337945.0 16.11
307762.0 19.11
293921.0 18.11
353748.0 18.11
307596.0 15.11
304206.0 15.11
302750.0 15.11
291322.0 18.11
285156.0 18.11
284138.0 18.11
278299.0 18.11
326753.0 15.11
346064.0 19.11
373239.0 19.11
391342.0 20.11
309978.0 20.11
241220.0 20.11
464202.0 20.11
484999.0 21.11
506246.0 21.11
486233.0 20.11
473843.0 21.11
472931.0 22.11
383956.0 21.11
356850.0 20.11
345786.0 20.11
331971.0 20.11
379751.0 19.11
307762.0 19.11
300862.0 19.11
310055.0 15.11
301223.0 19.11
305657.0 15.11
296083.0 19.11
300816.0 19.11
335401.0 20.11
375569.0 21.11
404329.0 22.11
419191.0 23.11
263730.0 22.11
579954.0 23.11
406943.0 22.11
271975.0 22.11
514131.0 22.11
504916.0 22.11
490611.0 23.11
632336.0 22.11
387805.0 21.11
373367.0 21.11
382488.0 22.11
374337.0 22.11
483037.0 22.11
367307.0 21.11
339731.0 17.11
308936.0 20.11
308819.0 20.11
302985.0 20.11
261977.0 18.11
232229.0 16.11
223988.0 16.11
247334.0 16.11
261848.0 17.11
270819.0 17.11
312564.0 17.11
297522.0 18.11
316528.0 15.11
322696.0 15.11
