Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
16.11	10/8/2011 16:00	13.6	436.5	57600	1318089600
16.11	10/8/2011 17:00	13.2	475.3	61200	1318093200
15.11	10/8/2011 18:00	12.5	58.2	64800	1318096800
15.11	10/8/2011 19:00	11.8	58.2	68400	1318100400
15.11	10/8/2011 20:00	12.1	58.2	72000	1318104000
15.11	10/8/2011 21:00	11	58.2	75600	1318107600
15.11	10/8/2011 22:00	10.8	58.2	79200	1318111200
15.11	10/8/2011 23:00	10.5	58.2	82800	1318114800
15.11	10/9/2011 0:00	10.2	58.2	0	1318118400
15.11	10/9/2011 1:00	10.8	58.2	3600	1318122000
15.11	10/9/2011 2:00	9.9	58.2	7200	1318125600
15.11	10/9/2011 3:00	9.9	58.2	10800	1318129200
15.11	10/9/2011 4:00	9.7	58.2	14400	1318132800
15.11	10/9/2011 5:00	9.4	58.2	18000	1318136400
15.11	10/9/2011 7:00	12.8	58.2	25200	1318143600
17.11	10/9/2011 8:00	15.3	58.2	28800	1318147200
18.11	10/9/2011 9:00	16.5	58.2	32400	1318150800
19.11	10/9/2011 10:00	16.9	58.2	36000	1318154400
19.11	10/9/2011 11:00	17.2	58.2	39600	1318158000
19.11	10/9/2011 12:00	17.2	58.2	43200	1318161600
19.11	10/9/2011 13:00	17.5	58.2	46800	1318165200
19.11	10/9/2011 14:00	17.4	58.2	50400	1318168800
19.11	10/9/2011 15:00	17.7	58.2	54000	1318172400
20.11	10/9/2011 16:00	18.2	58.2	57600	1318176000
18.11	10/9/2011 17:00	16.7	58.2	61200	1318179600
18.11	10/9/2011 18:00	16	58.2	64800	1318183200
17.11	10/9/2011 19:00	15.3	58.2	68400	1318186800
16.11	10/9/2011 20:00	14	58.2	72000	1318190400
16.11	10/9/2011 21:00	14.3	58.2	75600	1318194000
15.11	10/9/2011 22:00	13.5	58.2	79200	1318197600
15.11	10/9/2011 23:00	12.7	58.2	82800	1318201200
15.11	10/10/2011 0:00	12.1	58.2	0	1318204800
15.11	10/10/2011 1:00	12.9	58.2	3600	1318208400
15.11	10/10/2011 2:00	13.2	58.2	7200	1318212000
15.11	10/10/2011 3:00	11.8	58.2	10800	1318215600
15.11	10/10/2011 4:00	11.6	58.2	14400	1318219200
15.11	10/10/2011 5:00	11.3	58.2	18000	1318222800
15.11	10/10/2011 6:00	11.6	58.2	21600	1318226400
16.11	10/10/2011 7:00	14.3	58.2	25200	1318230000
18.11	10/10/2011 8:00	16.5	58.2	28800	1318233600
19.11	10/10/2011 9:00	17.5	58.2	32400	1318237200
20.11	10/10/2011 10:00	18	58.2	36000	1318240800
21.11	10/10/2011 11:00	18.8	58.2	39600	1318244400
20.11	10/10/2011 12:00	18.6	58.2	43200	1318248000
19.11	10/10/2011 13:00	17.7	58.2	46800	1318251600
19.11	10/10/2011 14:00	17.3	58.2	50400	1318255200
19.11	10/10/2011 15:00	17.7	58.2	54000	1318258800
20.11	10/10/2011 16:00	18.1	58.2	57600	1318262400
20.11	10/10/2011 17:00	18	58.2	61200	1318266000
19.11	10/10/2011 18:00	17.4	58.2	64800	1318269600
18.11	10/10/2011 19:00	16.4	58.2	68400	1318273200
17.11	10/10/2011 20:00	15.6	58.2	72000	1318276800
17.11	10/10/2011 21:00	15.4	58.2	75600	1318280400
17.11	10/10/2011 22:00	15.4	58.2	79200	1318284000
17.11	10/10/2011 23:00	14.9	58.2	82800	1318287600
17.11	10/11/2011 0:00	14.9	58.2	0	1318291200
17.11	10/11/2011 1:00	15.1	58.2	3600	1318294800
17.11	10/11/2011 2:00	15.1	58.2	7200	1318298400
17.11	10/11/2011 3:00	15.1	58.2	10800	1318302000
17.11	10/11/2011 4:00	14.9	58.2	14400	1318305600
17.11	10/11/2011 5:00	15.1	58.2	18000	1318309200
18.11	10/11/2011 6:00	15.8	58.2	21600	1318312800
19.11	10/11/2011 7:00	16.9	58.2	25200	1318316400
18.11	10/11/2011 8:00	16.5	58.2	28800	1318320000
19.11	10/11/2011 9:00	17	58.2	32400	1318323600
19.11	10/11/2011 10:00	17.1	58.2	36000	1318327200
19.11	10/11/2011 11:00	17.6	58.2	39600	1318330800
20.11	10/11/2011 12:00	17.9	58.2	43200	1318334400
20.11	10/11/2011 13:00	18.2	58.2	46800	1318338000
20.11	10/11/2011 14:00	18.4	58.2	50400	1318341600
20.11	10/11/2011 15:00	18.2	873	54000	1318345200
21.11	10/11/2011 16:00	18.5	654.75	57600	1318348800
21.11	10/11/2011 17:00	18	669.3	61200	1318352400
20.11	10/11/2011 18:00	17.5	756.6	64800	1318356000
19.11	10/11/2011 19:00	17.6	58.2	68400	1318359600
19.11	10/11/2011 20:00	17.6	58.2	72000	1318363200
18.11	10/11/2011 21:00	16.2	58.2	75600	1318366800
18.11	10/11/2011 22:00	16.2	58.2	79200	1318370400
18.11	10/11/2011 23:00	16	58.2	82800	1318374000
18.11	10/12/2011 0:00	16.1	58.2	0	1318377600
18.11	10/12/2011 1:00	16.4	58.2	3600	1318381200
18.11	10/12/2011 2:00	16.4	58.2	7200	1318384800
