Date	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset
4/16/2011 18:00	15.5	58.2	64800	1302976800	41354	17.11
4/16/2011 19:00	13.4	1469.55	68400	1302980400	629769	17.11
4/16/2011 20:00	12.1	1149.45	72000	1302984000	430964	15.11
4/16/2011 21:00	11.9	1353.15	75600	1302987600	531241	15.11
4/16/2011 22:00	11.9	1353.15	79200	1302991200	531241	15.11
4/16/2011 23:00	11.5	1309.5	82800	1302994800	499894	15.11
4/17/2011 0:00	8.9	1265.85	0	1302998400	461117	15.11
4/17/2011 1:00	8.1	1134.9	3600	1303002000	401441	15.11
4/17/2011 2:00	8.1	1222.2	7200	1303005600	439600	15.11
4/17/2011 3:00	7.1	1353.15	10800	1303009200	501002	15.11
4/17/2011 4:00	6.6	1265.85	14400	1303012800	458202	15.11
4/17/2011 5:00	5.6	1280.4	18000	1303016400	464324	15.11
4/17/2011 6:00	5.4	1309.5	21600	1303020000	478121	15.11
4/17/2011 7:00	5.8	1294.95	25200	1303023600	471383	15.11
4/17/2011 8:00	6.2	1411.35	28800	1303027200	529966	15.11
4/17/2011 9:00	6.7	436.5	32400	1303030800	151598	15.11
4/17/2011 10:00	7.2	475.3	36000	1303034400	164807	15.11
4/17/2011 11:00	8	514.1	39600	1303038000	179320	15.11
4/17/2011 12:00	8.5	543.2	43200	1303041600	190977	15.11
4/17/2011 13:00	8.9	533.5	46800	1303045200	187364	15.11
4/17/2011 14:00	8.9	601.4	50400	1303048800	216039	15.11
4/17/2011 15:00	9.5	630.5	54000	1303052400	230162	15.11
4/17/2011 16:00	9.9	649.9	57600	1303056000	240263	15.11
4/17/2011 17:00	9.9	611.1	61200	1303059600	221736	15.11
4/17/2011 18:00	9.7	591.7	64800	1303063200	212620	15.11
4/17/2011 19:00	9.4	465.6	68400	1303066800	162535	15.11
4/17/2011 20:00	9	436.5	72000	1303070400	152563	15.11
4/17/2011 21:00	9.1	436.5	75600	1303074000	152619	15.11
4/17/2011 22:00	9.1	417.1	79200	1303077600	146496	15.11
4/17/2011 23:00	9	407.4	82800	1303081200	143486	15.11
4/18/2011 0:00	9	407.4	0	1303084800	143486	15.11
4/18/2011 1:00	7.6	436.5	3600	1303088400	151910	15.11
4/18/2011 2:00	7.6	494.7	7200	1303092000	171911	15.11
4/18/2011 3:00	7.6	475.3	10800	1303095600	164965	15.11
4/18/2011 4:00	7.6	475.3	14400	1303099200	164965	15.11
4/18/2011 5:00	7.6	436.5	18000	1303102800	151910	15.11
4/18/2011 6:00	9.1	446.2	21600	1303106400	155787	15.11
4/18/2011 7:00	10.5	436.5	25200	1303110000	153757	15.11
4/18/2011 8:00	12	475.3	28800	1303113600	171820	15.11
4/18/2011 9:00	12.2	1222.2	32400	1303117200	469010	15.11
4/18/2011 10:00	11.7	1484.1	36000	1303120800	605929	15.11
4/18/2011 11:00	12.4	1484.1	39600	1303124400	617542	16.11
4/18/2011 12:00	13.2	1469.55	43200	1303128000	626375	16.11
4/18/2011 13:00	13.1	1484.1	46800	1303131600	632592	16.11
4/18/2011 14:00	14.3	1469.55	50400	1303135200	648443	17.11
4/18/2011 15:00	14.3	1716.9	54000	1303138800	700336	17.11
4/18/2011 16:00	14.7	1804.2	57600	1303142400	755772	18.11
4/18/2011 17:00	14.5	1833.3	61200	1303146000	766540	17.11
4/18/2011 18:00	13.4	58.2	64800	1303149600	37526	15.11
4/18/2011 19:00	12.7	1440.45	68400	1303153200	596910	16.11
4/18/2011 20:00	12.2	1207.65	72000	1303156800	461667	15.11
4/18/2011 21:00	11.5	1294.95	75600	1303160400	492291	15.11
4/18/2011 22:00	11	1280.4	79200	1303164000	478362	15.11
4/18/2011 23:00	11	1338.6	82800	1303167600	508304	15.11
4/19/2011 0:00	11.2	1338.6	0	1303171200	510807	15.11
4/19/2011 1:00	11.2	1207.65	3600	1303174800	444887	15.11
4/19/2011 2:00	11.2	1309.5	7200	1303178400	495534	15.11
4/19/2011 3:00	10.7	1484.1	10800	1303182000	589176	15.11
4/19/2011 4:00	10.4	58.2	14400	1303185600	35675	15.11
4/19/2011 5:00	11	1469.55	18000	1303189200	580834	15.11
4/19/2011 6:00	11.7	1469.55	21600	1303192800	593450	15.11
4/19/2011 7:00	11.9	1469.55	25200	1303196400	598220	15.11
4/19/2011 8:00	12.5	1484.1	28800	1303200000	619288	16.11
4/19/2011 9:00	13.3	407.4	32400	1303203600	157330	16.11
4/19/2011 10:00	13.6	494.7	36000	1303207200	193173	16.11
4/19/2011 11:00	13.5	601.4	39600	1303210800	241967	17.11
4/19/2011 12:00	13	659.6	43200	1303214400	266958	16.11
4/19/2011 13:00	13.4	659.6	46800	1303218000	271605	17.11
4/19/2011 14:00	13.1	679	50400	1303221600	278935	16.11
4/19/2011 15:00	13.6	698.4	54000	1303225200	294778	17.11
4/19/2011 16:00	14.3	630.5	57600	1303228800	263416	17.11
4/19/2011 17:00	14.1	582	61200	1303232400	236375	17.11
4/19/2011 18:00	13.6	543.2	64800	1303236000	214928	16.11
4/19/2011 19:00	13.1	446.2	68400	1303239600	169864	16.11
4/19/2011 20:00	13.1	407.4	72000	1303243200	156400	16.11
4/19/2011 21:00	12.3	436.5	75600	1303246800	159430	15.11
4/19/2011 22:00	11.3	426.8	79200	1303250400	151896	15.11
4/19/2011 23:00	10.5	417.1	82800	1303254000	147557	15.11
4/20/2011 0:00	10.2	397.7	0	1303257600	141378	15.11
4/20/2011 1:00	9.7	407.4	3600	1303261200	143902	15.11
4/20/2011 2:00	9.7	436.5	7200	1303264800	153009	15.11
4/20/2011 3:00	9.9	475.3	10800	1303268400	166340	15.11
4/20/2011 4:00	9.9	455.9	14400	1303272000	159607	15.11
4/20/2011 5:00	9.9	455.9	18000	1303275600	159607	15.11
4/20/2011 6:00	11	436.5	21600	1303279200	154486	15.11
4/20/2011 7:00	13.1	446.2	25200	1303282800	169864	16.11
4/20/2011 8:00	15.4	494.7	28800	1303286400	206520	18.11
4/20/2011 9:00	17.8	1338.6	32400	1303290000	655235	17.11
4/20/2011 10:00	18.2	1920.6	36000	1303293600	900560	21.11
4/20/2011 11:00	19.1	2051.55	39600	1303297200	1000277	22.11
4/20/2011 12:00	19.1	2109.75	43200	1303300800	1037333	22.11
4/20/2011 13:00	18.4	1455	46800	1303304400	712252	21.11
4/20/2011 14:00	18.6	1406.5	50400	1303308000	684982	21.11
4/20/2011 15:00	18.6	1406.5	54000	1303311600	684982	21.11
4/20/2011 16:00	18.3	1445.3	57600	1303315200	703845	21.11
4/20/2011 17:00	16.6	1464.7	61200	1303318800	706663	16.11
4/20/2011 18:00	15.1	1367.7	64800	1303322400	600156	18.11
4/20/2011 19:00	14.9	1183.4	68400	1303326000	496381	18.11
4/20/2011 20:00	14.7	1324.05	72000	1303329600	568458	18.11
4/20/2011 21:00	13.1	1183.4	75600	1303333200	465066	16.11
4/20/2011 22:00	11.8	1212.5	79200	1303336800	455638	15.11
4/20/2011 23:00	11.2	1183.4	82800	1303340400	433481	15.11
4/21/2011 0:00	10.3	1183.4	0	1303344000	427380	15.11
4/21/2011 1:00	9.5	1309.5	3600	1303347600	483783	15.11
4/21/2011 2:00	8.8	1455	7200	1303351200	557295	15.11
4/21/2011 3:00	8	58.2	10800	1303354800	35675	15.11
4/21/2011 4:00	6.8	1833.3	14400	1303358400	657415	15.11
4/21/2011 5:00	6.4	58.2	18000	1303362000	35675	15.11
4/21/2011 6:00	6.1	58.2	21600	1303365600	35675	15.11
4/21/2011 7:00	6.7	1484.1	25200	1303369200	573247	15.11
4/21/2011 8:00	5.8	58.2	28800	1303372800	35675	15.11
4/21/2011 9:00	6.4	407.4	32400	1303376400	142528	15.11
4/21/2011 10:00	6.8	58.2	36000	1303380000	35675	15.11
4/21/2011 11:00	7.9	58.2	39600	1303383600	35675	15.11
4/21/2011 12:00	8.3	630.5	43200	1303387200	228895	15.11
4/21/2011 13:00	8.4	417.1	46800	1303390800	146143	15.11
4/21/2011 14:00	8.3	455.9	50400	1303394400	158602	15.11
4/21/2011 15:00	7.9	436.5	54000	1303398000	152034	15.11
4/21/2011 16:00	8.3	436.5	57600	1303401600	152210	15.11
4/21/2011 17:00	7.6	446.2	61200	1303405200	155069	15.11
4/21/2011 18:00	6	446.2	64800	1303408800	154570	15.11
4/21/2011 19:00	5.6	417.1	68400	1303412400	145314	15.11
4/21/2011 20:00	5.2	397.7	72000	1303416000	139507	15.11
4/21/2011 21:00	4.2	426.8	75600	1303419600	148137	15.11
4/21/2011 22:00	4.3	417.1	79200	1303423200	145168	15.11
4/21/2011 23:00	4.7	417.1	82800	1303426800	145205	15.11
4/22/2011 0:00	4.1	407.4	0	1303430400	142245	15.11
4/22/2011 1:00	4	397.7	3600	1303434000	139404	15.11
4/22/2011 2:00	3.2	58.2	7200	1303437600	35675	15.11
4/22/2011 3:00	3.2	58.2	10800	1303441200	35675	15.11
4/22/2011 4:00	3.5	58.2	14400	1303444800	35675	15.11
4/22/2011 5:00	3.5	58.2	18000	1303448400	35675	15.11
4/22/2011 6:00	3.4	58.2	21600	1303452000	35675	15.11
4/22/2011 7:00	3.9	58.2	25200	1303455600	35675	15.11
4/22/2011 8:00	4.2	58.2	28800	1303459200	35675	15.11
4/22/2011 9:00	4.7	1144.6	32400	1303462800	402989	15.11
4/22/2011 10:00	5.2	1299.8	36000	1303466400	473318	15.11
4/22/2011 11:00	5.8	1290.1	39600	1303470000	469066	15.11
4/22/2011 12:00	6	1251.3	43200	1303473600	450981	15.11
4/22/2011 13:00	6.7	1212.5	46800	1303477200	433834	15.11
4/22/2011 14:00	6.7	1173.7	50400	1303480800	416722	15.11
4/22/2011 15:00	6.4	1183.4	54000	1303484400	420722	15.11
4/22/2011 16:00	6.2	1154.3	57600	1303488000	408018	15.11
4/22/2011 17:00	6.1	1105.8	61200	1303491600	387715	15.11
4/22/2011 18:00	6.1	1057.3	64800	1303495200	368355	15.11
4/22/2011 19:00	5.3	1008.8	68400	1303498800	349443	15.11
4/22/2011 20:00	5.6	1154.3	72000	1303502400	407626	15.11
4/22/2011 21:00	5.3	989.4	75600	1303506000	342322	15.11
4/22/2011 22:00	5.9	960.3	79200	1303509600	332175	15.11
4/22/2011 23:00	6.1	940.9	82800	1303513200	325497	15.11
4/23/2011 1:00	6.9	1164	3600	1303520400	412689	15.11
4/23/2011 2:00	6.9	1202.8	7200	1303524000	429664	15.11
4/23/2011 3:00	7.5	1251.3	10800	1303527600	452253	15.11
4/23/2011 4:00	7.5	1222.2	14400	1303531200	438918	15.11
4/23/2011 5:00	8	1222.2	18000	1303534800	439475	15.11
4/23/2011 6:00	8.3	1231.9	21600	1303538400	444291	15.11
4/23/2011 7:00	8.6	1328.9	25200	1303542000	491066	15.11
4/23/2011 8:00	9.7	1261	28800	1303545600	460949	15.11
4/23/2011 9:00	10.8	417.1	32400	1303549200	147921	15.11
4/23/2011 10:00	11.8	436.5	36000	1303552800	156655	15.11
4/23/2011 11:00	12.9	446.2	39600	1303556400	168945	16.11
4/23/2011 12:00	14.9	465.6	43200	1303560000	191974	17.11
4/23/2011 14:00	17.6	504.4	50400	1303567200	226207	20.11
4/23/2011 15:00	18.5	514.1	54000	1303570800	236391	21.11
4/23/2011 16:00	17.9	523.8	57600	1303574400	238054	20.11
4/23/2011 17:00	17.5	523.8	61200	1303578000	234410	20.11
4/23/2011 18:00	17.2	514.1	64800	1303581600	228284	20.11
4/23/2011 19:00	17.3	504.4	68400	1303585200	224421	20.11
4/23/2011 20:00	17.8	417.1	72000	1303588800	191526	20.11
4/23/2011 21:00	17.8	494.7	75600	1303592400	223470	20.11
4/23/2011 22:00	17.4	504.4	79200	1303596000	224937	20.11
4/23/2011 23:00	16.9	523.8	82800	1303599600	247243	16.11
4/24/2011 0:00	16.9	514.1	0	1303603200	227020	19.11
4/24/2011 1:00	16.4	417.1	3600	1303606800	183205	19.11
4/24/2011 2:00	15.1	417.1	7200	1303610400	175105	18.11
4/24/2011 3:00	14.6	417.1	10800	1303614000	170159	17.11
4/24/2011 4:00	14.6	436.5	14400	1303617600	177286	17.11
4/24/2011 5:00	15.2	417.1	18000	1303621200	175441	18.11
4/24/2011 6:00	16.2	417.1	21600	1303624800	182506	19.11
4/24/2011 7:00	17.6	446.2	25200	1303628400	201564	20.11
4/24/2011 8:00	18.3	407.4	28800	1303632000	191853	21.11
4/24/2011 9:00	18.7	940.9	32400	1303635600	436253	21.11
4/24/2011 10:00	19.2	853.6	36000	1303639200	408173	21.11
4/24/2011 11:00	19.7	931.2	39600	1303642800	443205	22.11
4/24/2011 12:00	19.9	970	43200	1303646400	462838	22.11
4/24/2011 13:00	19.9	999.1	46800	1303650000	476268	22.11
4/24/2011 14:00	20.1	989.4	50400	1303653600	475237	23.11
4/24/2011 15:00	19.8	999.1	54000	1303657200	474736	22.11
4/24/2011 16:00	19.5	1008.8	57600	1303660800	475766	22.11
4/24/2011 17:00	19.6	1018.5	61200	1303664400	481292	22.11
4/24/2011 18:00	19.8	989.4	64800	1303668000	470248	22.11
4/24/2011 19:00	19.6	960.3	68400	1303671600	454850	22.11
4/24/2011 20:00	18.6	950.6	72000	1303675200	439259	21.11
4/24/2011 21:00	18.5	960.3	75600	1303678800	442412	21.11
4/24/2011 22:00	18.5	940.9	79200	1303682400	434147	21.11
4/24/2011 23:00	19	940.9	82800	1303686000	440880	21.11
4/25/2011 0:00	18.5	940.9	0	1303689600	434147	21.11
4/25/2011 1:00	17.9	940.9	3600	1303693200	427456	20.11
4/25/2011 2:00	17.7	931.2	7200	1303696800	420099	20.11
4/25/2011 3:00	17.2	940.9	10800	1303700400	419109	20.11
4/25/2011 4:00	16.6	921.5	14400	1303704000	401758	19.11
4/25/2011 5:00	16.1	902.1	18000	1303707600	389360	19.11
4/25/2011 6:00	17.9	902.1	21600	1303711200	411132	20.11
4/25/2011 7:00	19.3	892.4	25200	1303714800	424147	22.11
4/25/2011 8:00	20.6	921.5	28800	1303718400	448227	23.11
4/25/2011 9:00	21	514.1	32400	1303722000	251070	23.11
4/25/2011 10:00	21.3	58.2	36000	1303725600	49514	23.11
4/25/2011 11:00	22	1299.8	39600	1303729200	665554	25.11
4/25/2011 12:00	21.4	1328.9	43200	1303732800	674529	24.11
4/25/2011 13:00	21.6	1280.4	46800	1303736400	646675	24.11
4/25/2011 14:00	21.5	1387.1	50400	1303740000	714009	24.11
4/25/2011 15:00	21.7	1406.5	54000	1303743600	730654	24.11
4/25/2011 16:00	21.1	1338.6	57600	1303747200	677669	24.11
4/25/2011 17:00	20.7	1309.5	61200	1303750800	653906	23.11
4/25/2011 18:00	20	892.4	64800	1303754400	430494	22.11
4/25/2011 19:00	19.3	601.4	68400	1303758000	285995	22.11
4/25/2011 20:00	18.8	552.9	72000	1303761600	257638	21.11
4/25/2011 21:00	19.2	523.8	75600	1303765200	245752	22.11
4/25/2011 22:00	19.2	514.1	79200	1303768800	241196	22.11
4/25/2011 23:00	19.2	475.3	82800	1303772400	223874	22.11
4/26/2011 0:00	19.1	455.9	0	1303776000	215137	21.11
4/26/2011 1:00	18.6	543.2	3600	1303779600	251003	21.11
4/26/2011 2:00	18.1	911.8	7200	1303783200	419237	20.11
4/26/2011 3:00	17.7	863.3	10800	1303786800	392890	20.11
4/26/2011 4:00	17.6	834.2	14400	1303790400	380946	20.11
4/26/2011 5:00	17.6	795.4	18000	1303794000	404239	17.11
4/26/2011 6:00	18.1	834.2	21600	1303797600	387752	20.11
4/26/2011 7:00	18.7	931.2	25200	1303801200	432135	21.11
4/26/2011 8:00	19.4	58.2	28800	1303804800	47120	21.11
4/26/2011 9:00	20	931.2	32400	1303808400	447117	22.11
4/26/2011 10:00	20.1	834.2	36000	1303812000	408381	22.11
4/26/2011 11:00	20.3	921.5	39600	1303815600	446385	23.11
4/26/2011 12:00	20.3	940.9	43200	1303819200	454700	23.11
4/26/2011 13:00	20.8	960.3	46800	1303822800	467148	23.11
4/26/2011 14:00	21	979.7	50400	1303826400	478779	23.11
4/26/2011 15:00	21	979.7	54000	1303830000	478779	23.11
4/26/2011 16:00	20.9	979.7	57600	1303833600	477289	23.11
4/26/2011 17:00	20.6	989.4	61200	1303837200	478466	23.11
4/26/2011 18:00	20.1	970	64800	1303840800	466464	22.11
4/26/2011 19:00	19.7	960.3	68400	1303844400	455875	22.11
4/26/2011 20:00	19.3	921.5	72000	1303848000	436034	22.11
4/26/2011 21:00	19.7	950.6	75600	1303851600	451605	22.11
4/26/2011 22:00	19.3	950.6	79200	1303855200	448325	22.11
4/26/2011 23:00	19.8	940.9	82800	1303858800	448515	22.11
4/27/2011 0:00	19.8	940.9	0	1303862400	448515	22.11
4/27/2011 1:00	18.9	921.5	3600	1303866000	430761	21.11
4/27/2011 2:00	18.7	902.1	7200	1303869600	420058	21.11
4/27/2011 3:00	18.7	902.1	10800	1303873200	420058	21.11
4/27/2011 4:00	18.4	843.9	14400	1303876800	394885	21.11
4/27/2011 5:00	18.4	853.6	18000	1303880400	398525	21.11
4/27/2011 6:00	19.1	902.1	21600	1303884000	426141	21.11
4/27/2011 7:00	19.3	911.8	25200	1303887600	432027	22.11
4/27/2011 8:00	19.8	1134.9	28800	1303891200	542528	22.11
4/27/2011 9:00	20.4	455.9	32400	1303894800	221411	23.11
4/27/2011 10:00	20.8	572.3	36000	1303898400	279588	23.11
4/27/2011 11:00	21	552.9	39600	1303902000	271005	23.11
4/27/2011 12:00	20.9	611.1	43200	1303905600	302558	23.11
4/27/2011 13:00	22.2	620.8	46800	1303909200	315426	25.11
4/27/2011 14:00	22.2	601.4	50400	1303912800	303884	25.11
4/27/2011 15:00	21.8	659.6	54000	1303916400	337309	24.11
4/27/2011 16:00	21.7	688.7	57600	1303920000	355466	24.11
4/27/2011 17:00	20.9	649.9	61200	1303923600	325948	24.11
4/27/2011 18:00	20.4	611.1	64800	1303927200	298509	23.11
4/27/2011 19:00	21.3	485	68400	1303930800	238583	24.11
4/27/2011 20:00	20.2	455.9	72000	1303934400	220919	23.11
4/27/2011 21:00	19.4	455.9	75600	1303938000	216314	22.11
4/27/2011 22:00	19.8	446.2	79200	1303941600	213981	22.11
4/27/2011 23:00	20.2	426.8	82800	1303945200	208919	22.11
4/28/2011 0:00	20.2	426.8	0	1303948800	208919	22.11
4/28/2011 1:00	20	446.2	3600	1303952400	215247	22.11
4/28/2011 2:00	20.6	504.4	7200	1303956000	243765	23.11
4/28/2011 3:00	20.4	494.7	10800	1303959600	238460	23.11
4/28/2011 4:00	20.6	446.2	14400	1303963200	217985	23.11
4/28/2011 5:00	20.4	465.6	18000	1303966800	225535	23.11
4/28/2011 6:00	20.6	504.4	21600	1303970400	243765	23.11
4/28/2011 7:00	21.1	465.6	25200	1303974000	229098	23.11
4/28/2011 8:00	21.5	514.1	28800	1303977600	252955	24.11
4/28/2011 9:00	20.6	960.3	32400	1303981200	465226	23.11
4/28/2011 10:00	19.3	679	36000	1303984800	331747	22.11
4/28/2011 11:00	18.7	708.1	39600	1303988400	358672	18.11
4/28/2011 12:00	18.5	882.7	43200	1303992000	410439	21.11
4/28/2011 13:00	19.6	892.4	46800	1303995600	426107	22.11
4/28/2011 14:00	19.6	970	50400	1303999200	459141	22.11
4/28/2011 15:00	17.7	979.7	54000	1304002800	440923	20.11
4/28/2011 16:00	16.7	989.4	57600	1304006400	432101	19.11
4/28/2011 17:00	15.4	960.3	61200	1304010000	400815	18.11
4/28/2011 18:00	14.1	911.8	64800	1304013600	363004	17.11
4/28/2011 19:00	13.2	785.7	68400	1304017200	299578	15.11
4/28/2011 20:00	12.4	950.6	72000	1304020800	350125	15.11
4/28/2011 21:00	11.4	737.2	75600	1304024400	299938	16.11
4/28/2011 22:00	10.2	737.2	79200	1304028000	295167	15.11
4/28/2011 23:00	9.7	688.7	82800	1304031600	259531	15.11
4/29/2011 0:00	9.2	679	0	1304035200	253602	15.11
4/29/2011 1:00	8.7	960.3	3600	1304038800	334383	15.11
4/29/2011 2:00	7.8	1037.9	7200	1304042400	362148	15.11
4/29/2011 3:00	8.1	1037.9	10800	1304046000	362433	15.11
4/29/2011 4:00	7.5	1008.8	14400	1304049600	350888	15.11
4/29/2011 5:00	8.4	989.4	18000	1304053200	344555	15.11
4/29/2011 6:00	10.9	989.4	21600	1304056800	349802	15.11
4/29/2011 7:00	11.5	999.1	25200	1304060400	357248	15.11
4/29/2011 8:00	11.7	999.1	28800	1304064000	359120	15.11
4/29/2011 9:00	11.7	417.1	32400	1304067600	149806	15.11
4/29/2011 10:00	11.7	494.7	36000	1304071200	177647	15.11
4/29/2011 11:00	11.2	514.1	39600	1304074800	183254	15.11
4/29/2011 12:00	11.7	601.4	43200	1304078400	224595	15.11
4/29/2011 13:00	11.5	717.8	46800	1304082000	284718	15.11
4/29/2011 14:00	11	688.7	50400	1304085600	264533	15.11
4/29/2011 15:00	11	756.6	54000	1304089200	277591	15.11
4/29/2011 16:00	10.5	805.1	57600	1304092800	286194	15.11
4/29/2011 17:00	10.2	756.6	61200	1304096400	273186	15.11
4/29/2011 18:00	9.2	669.3	64800	1304100000	248684	15.11
4/29/2011 19:00	8.7	533.5	68400	1304103600	187229	15.11
4/29/2011 20:00	8.5	426.8	72000	1304107200	149212	15.11
4/29/2011 21:00	8.3	485	75600	1304110800	168718	15.11
4/29/2011 22:00	8.5	475.3	79200	1304114400	165375	15.11
4/29/2011 23:00	8	475.3	82800	1304118000	165136	15.11
4/30/2011 0:00	7.8	465.6	0	1304121600	161679	15.11
4/30/2011 1:00	7.5	397.7	3600	1304125200	139946	15.11
4/30/2011 2:00	7.2	436.5	7200	1304128800	151757	15.11
4/30/2011 3:00	6.6	465.6	10800	1304132400	161226	15.11
4/30/2011 4:00	6.7	436.5	14400	1304136000	151598	15.11
4/30/2011 5:00	6.2	436.5	18000	1304139600	151475	15.11
4/30/2011 6:00	6.4	436.5	21600	1304143200	151521	15.11
4/30/2011 7:00	6.7	446.2	25200	1304146800	154746	15.11
4/30/2011 8:00	8	475.3	28800	1304150400	165136	15.11
4/30/2011 9:00	8.4	679	32400	1304154000	252644	15.11
4/30/2011 10:00	9.4	834.2	36000	1304157600	293335	15.11
4/30/2011 11:00	10.1	960.3	39600	1304161200	336547	15.11
4/30/2011 12:00	10.6	950.6	43200	1304164800	334390	15.11
4/30/2011 13:00	11.3	989.4	46800	1304168400	351994	15.11
4/30/2011 14:00	11.8	999.1	50400	1304172000	360225	15.11
4/30/2011 15:00	11.8	58.2	54000	1304175600	35675	15.11
4/30/2011 16:00	11.1	58.2	57600	1304179200	35675	15.11
4/30/2011 17:00	10.4	58.2	61200	1304182800	35675	15.11
4/30/2011 18:00	10.5	999.1	64800	1304186400	351918	15.11
4/30/2011 19:00	9.7	805.1	68400	1304190000	284888	15.11
4/30/2011 20:00	9.4	679	72000	1304193600	253925	15.11
4/30/2011 21:00	8.9	727.5	75600	1304197200	278804	15.11
4/30/2011 22:00	8.9	746.9	79200	1304200800	281239	15.11
4/30/2011 23:00	8.9	766.3	82800	1304204400	261426	15.11
5/1/2011 0:00	8.9	756.6	0	1304208000	269509	15.11
5/1/2011 1:00	8.9	669.3	3600	1304211600	248288	15.11
5/1/2011 2:00	9.1	698.4	7200	1304215200	263502	15.11
5/1/2011 3:00	7.8	737.2	10800	1304218800	290485	15.11
5/1/2011 4:00	7.8	698.4	14400	1304222400	262097	15.11
5/1/2011 5:00	8	717.8	18000	1304226000	272499	15.11
5/1/2011 6:00	9.4	737.2	21600	1304229600	292761	15.11
5/1/2011 7:00	10.5	737.2	25200	1304233200	296535	15.11
5/1/2011 8:00	11.5	795.4	28800	1304236800	264068	15.11
5/1/2011 9:00	12	465.6	32400	1304240400	168127	15.11
5/1/2011 10:00	11.7	659.6	36000	1304244000	254294	15.11
5/1/2011 11:00	12	746.9	39600	1304247600	299225	15.11
5/1/2011 12:00	12.5	805.1	43200	1304251200	298220	15.11
5/1/2011 13:00	12.7	882.7	46800	1304254800	330159	15.11
5/1/2011 14:00	11.7	979.7	50400	1304258400	351497	15.11
5/1/2011 15:00	12.8	940.9	54000	1304262000	354945	16.11
5/1/2011 16:00	12.3	940.9	57600	1304265600	344410	15.11
5/1/2011 17:00	12.9	931.2	61200	1304269200	352157	16.11
5/1/2011 18:00	12.4	863.3	64800	1304272800	316924	15.11
5/1/2011 19:00	12.1	591.7	68400	1304276400	223667	15.11
5/1/2011 20:00	12.1	485	72000	1304280000	176314	15.11
5/1/2011 21:00	12.1	533.5	75600	1304283600	196625	15.11
5/1/2011 22:00	12.4	533.5	79200	1304287200	199809	15.11
5/1/2011 23:00	12.1	543.2	82800	1304290800	200932	15.11
5/2/2011 0:00	11.6	543.2	0	1304294400	197135	15.11
5/2/2011 1:00	11.3	475.3	3600	1304298000	168717	15.11
5/2/2011 2:00	11.3	582	7200	1304301600	212775	15.11
5/2/2011 3:00	11.3	582	10800	1304305200	212775	15.11
5/2/2011 4:00	11.3	601.4	14400	1304308800	221845	15.11
5/2/2011 5:00	11.3	523.8	18000	1304312400	187527	15.11
5/2/2011 6:00	11.8	523.8	21600	1304316000	190088	15.11
5/2/2011 7:00	12.3	611.1	25200	1304319600	235803	15.11
5/2/2011 8:00	13.6	582	28800	1304323200	233039	17.11
5/2/2011 9:00	14.7	746.9	32400	1304326800	334939	18.11
5/2/2011 10:00	15.9	931.2	36000	1304330400	397724	18.11
5/2/2011 11:00	17.1	989.4	39600	1304334000	438714	20.11
5/2/2011 12:00	18.2	999.1	43200	1304337600	456876	21.11
5/2/2011 13:00	18.3	58.2	46800	1304341200	45583	20.11
5/2/2011 14:00	18.5	1503.5	50400	1304344800	747282	21.11
5/2/2011 15:00	18.3	1270.7	54000	1304348400	596201	21.11
5/2/2011 16:00	18.1	1328.9	57600	1304352000	627553	21.11
5/2/2011 17:00	17.3	1338.6	61200	1304355600	620675	20.11
5/2/2011 18:00	16.9	1328.9	64800	1304359200	633310	16.11
5/2/2011 19:00	17	1270.7	68400	1304362800	576778	20.11
5/2/2011 20:00	16.8	737.2	72000	1304366400	358328	16.11
5/2/2011 21:00	16.3	58.2	75600	1304370000	42648	18.11
5/2/2011 22:00	16.1	58.2	79200	1304373600	42211	18.11
5/2/2011 23:00	16.2	58.2	82800	1304377200	42391	18.11
5/3/2011 0:00	16.2	58.2	0	1304380800	42391	18.11
5/3/2011 1:00	15.4	746.9	3600	1304384400	349857	15.11
5/3/2011 2:00	14.6	824.5	7200	1304388000	336866	17.11
5/3/2011 3:00	14.6	892.4	10800	1304391600	361965	17.11
5/3/2011 4:00	14.1	911.8	14400	1304395200	363004	17.11
5/3/2011 5:00	14.1	931.2	18000	1304398800	370407	17.11
5/3/2011 6:00	16.4	911.8	21600	1304402400	395561	19.11
5/3/2011 7:00	17.4	873	25200	1304406000	393789	20.11
5/3/2011 8:00	18.5	892.4	28800	1304409600	414277	21.11
5/3/2011 9:00	19.1	552.9	32400	1304413200	259590	22.11
5/3/2011 10:00	20	1008.8	36000	1304416800	482666	22.11
5/3/2011 11:00	20.6	1319.2	39600	1304420400	658126	23.11
5/3/2011 12:00	20.4	1008.8	43200	1304424000	485904	23.11
5/3/2011 13:00	20.1	1290.1	46800	1304427600	633844	23.11
5/3/2011 14:00	19.8	1503.5	50400	1304431200	793353	19.11
5/3/2011 15:00	20.1	1309.5	54000	1304434800	645594	23.11
5/3/2011 16:00	19.9	1668.4	57600	1304438400	798793	22.11
5/3/2011 17:00	19.3	58.2	61200	1304442000	46981	21.11
5/3/2011 18:00	19	58.2	64800	1304445600	46769	21.11
5/3/2011 19:00	19.1	58.2	68400	1304449200	46819	21.11
5/3/2011 20:00	17.2	591.7	72000	1304452800	266026	20.11
5/3/2011 21:00	15.8	58.2	75600	1304456400	41948	18.11
5/3/2011 22:00	15.3	58.2	79200	1304460000	41014	17.11
