	Twet	Load	Tset
724	16.8	909.0	19.11
725	17.2	564.0	20.11
726	17.4	1239.0	20.11
727	17.8	557.0	20.11
728	17.7	1259.0	20.11
729	18.2	1275.0	21.11
730	18.0	1291.0	21.11
731	17.7	1265.0	20.11
732	17.3	1600.0	20.11
733	17.1	587.0	20.11
734	16.7	514.0	19.11
735	17.1	500.0	20.11
736	17.7	504.0	20.11
737	17.8	492.0	20.11
738	17.2	1222.0	20.11
739	17.0	529.0	19.11
