	Twet	Load	Tset
498	-1.2	54.0	15.11
499	-1.3	53.0	15.11
500	-1.3	53.0	15.11
501	-1.3	53.0	15.11
502	-1.9	54.0	15.11
503	-1.3	53.0	15.11
504	-1.5	54.0	15.11
505	-1.7	53.0	15.11
506	-2.0	54.0	15.11
507	-2.0	54.0	15.11
508	-2.0	54.0	15.11
509	-2.4	54.0	15.11
510	-2.4	54.0	15.11
511	-2.4	54.0	15.11
512	-2.4	53.0	15.11
513	-1.9	53.0	15.11
514	-2.2	54.0	15.11
515	-2.2	54.0	15.11
516	-2.2	53.0	15.11
517	-1.7	53.0	15.11
518	-1.7	54.0	15.11
519	-1.7	55.0	15.11
520	-1.7	54.0	15.11
521	-1.7	54.0	15.11
522	-1.5	54.0	15.11
523	-1.3	53.0	15.11
524	-1.3	54.0	15.11
525	-1.1	54.0	15.11
526	-0.8	53.0	15.11
527	-0.8	54.0	15.11
528	-0.6	54.0	15.11
529	-0.6	53.0	15.11
530	-0.2	54.0	15.11
531	0.0	54.0	15.11
532	0.0	53.0	15.11
533	0.0	54.0	15.11
534	0.1	55.0	15.11
535	0.1	53.0	15.11
536	0.6	54.0	15.11
537	0.6	54.0	15.11
538	1.2	54.0	15.11
539	1.4	53.0	15.11
540	1.4	54.0	15.11
541	1.9	54.0	15.11
542	1.9	54.0	15.11
543	2.5	53.0	15.11
544	2.8	53.0	15.11
545	3.4	54.0	15.11
546	4.1	54.0	15.11
547	4.7	54.0	15.11
548	4.1	54.0	15.11
549	4.7	55.0	15.11
550	5.8	55.0	15.11
551	6.1	53.0	15.11
552	6.1	54.0	15.11
553	6.1	54.0	15.11
554	6.1	54.0	15.11
555	5.8	54.0	15.11
556	6.6	55.0	15.11
557	6.1	54.0	15.11
558	6.1	55.0	15.11
559	5.8	53.0	15.11
560	5.9	54.0	15.11
561	6.7	54.0	15.11
562	7.0	54.0	15.11
563	7.0	54.0	15.11
564	7.3	761.0	15.11
565	8.4	535.0	15.11
566	8.6	921.0	15.11
567	9.2	560.0	15.11
568	7.9	608.0	15.11
569	8.1	586.0	15.11
570	5.4	54.0	15.11
571	6.5	55.0	15.11
572	5.7	55.0	15.11
573	5.4	55.0	15.11
574	3.4	54.0	15.11
575	3.6	54.0	15.11
576	2.9	54.0	15.11
577	2.3	56.0	15.11
578	2.1	54.0	15.11
579	2.1	55.0	15.11
580	1.5	55.0	15.11
581	1.5	54.0	15.11
582	1.0	56.0	15.11
583	1.0	54.0	15.11
584	2.2	55.0	15.11
585	3.1	56.0	15.11
586	3.2	54.0	15.11
587	3.9	54.0	15.11
588	4.2	54.0	15.11
589	4.5	410.0	15.11
590	4.5	54.0	15.11
591	5.0	54.0	15.11
592	4.5	55.0	15.11
593	4.5	54.0	15.11
594	3.8	55.0	15.11
595	3.2	55.0	15.11
596	3.2	54.0	15.11
597	2.7	53.0	15.11
598	3.1	53.0	15.11
599	3.1	54.0	15.11
600	3.1	55.0	15.11
601	3.3	55.0	15.11
602	3.3	55.0	15.11
603	4.1	54.0	15.11
604	3.5	54.0	15.11
605	3.8	54.0	15.11
606	3.8	54.0	15.11
607	4.3	54.0	15.11
608	4.5	54.0	15.11
609	5.1	54.0	15.11
610	6.7	54.0	15.11
611	7.6	54.0	15.11
612	8.4	552.0	15.11
613	9.4	521.0	15.11
614	8.1	924.0	15.11
615	9.4	534.0	15.11
616	9.4	597.0	15.11
617	8.9	608.0	15.11
618	9.4	406.0	15.11
619	8.9	381.0	15.11
620	8.6	367.0	15.11
621	9.4	368.0	15.11
622	9.4	366.0	15.11
623	10.2	1117.0	15.11
624	11.6	422.0	15.11
625	10.8	397.0	15.11
626	11.1	856.0	15.11
627	11.3	634.0	15.11
628	11.9	661.0	15.11
629	12.2	687.0	15.11
630	13.0	733.0	16.11
631	15.1	759.0	18.11
632	13.5	761.0	17.11
633	14.3	702.0	17.11
634	14.9	797.0	18.11
635	15.0	378.0	17.11
636	11.2	633.0	15.11
637	10.0	648.0	15.11
638	8.3	638.0	15.11
639	7.0	553.0	15.11
640	6.1	552.0	15.11
641	5.1	530.0	15.11
642	4.5	54.0	15.11
643	4.0	54.0	15.11
644	3.8	54.0	15.11
645	3.2	54.0	15.11
646	2.5	54.0	15.11
647	2.0	761.0	15.11
648	1.4	55.0	15.11
649	1.1	55.0	15.11
650	1.1	54.0	15.11
651	1.5	54.0	15.11
652	1.1	55.0	15.11
653	0.5	55.0	15.11
654	0.0	55.0	15.11
655	0.5	54.0	15.11
656	2.0	55.0	15.11
657	2.4	54.0	15.11
658	3.1	55.0	15.11
659	4.7	55.0	15.11
660	5.6	54.0	15.11
661	5.9	713.0	15.11
662	6.5	638.0	15.11
663	6.5	389.0	15.11
664	6.3	361.0	15.11
665	6.5	365.0	15.11
666	4.6	357.0	15.11
667	2.5	373.0	15.11
668	2.2	55.0	15.11
669	1.0	54.0	15.11
670	0.8	56.0	15.11
671	0.1	55.0	15.11
672	-0.6	54.0	15.11
673	-1.3	55.0	15.11
674	-2.0	56.0	15.11
675	-1.8	53.0	15.11
676	-2.5	54.0	15.11
677	-2.8	54.0	16.11
678	-3.5	55.0	15.11
679	-3.2	54.0	15.11
680	-1.6	54.0	15.11
681	-0.5	54.0	15.11
682	0.6	54.0	15.11
683	0.6	55.0	15.11
684	1.1	56.0	15.11
685	2.1	54.0	15.11
686	2.1	55.0	15.11
687	2.0	55.0	15.11
688	1.4	54.0	15.11
689	1.2	54.0	15.11
690	1.2	53.0	15.11
691	0.7	55.0	15.11
692	0.7	54.0	15.11
693	0.7	55.0	15.11
694	1.0	54.0	15.11
695	1.1	55.0	15.11
696	-0.1	55.0	15.11
697	-0.6	54.0	15.11
698	-1.1	54.0	15.11
699	-1.8	54.0	15.11
700	-1.8	54.0	15.11
701	-1.9	54.0	15.11
702	-2.2	54.0	15.11
703	-2.2	55.0	15.11
704	-1.7	54.0	15.11
705	-0.4	53.0	15.11
706	-0.3	55.0	15.11
707	0.2	54.0	15.11
708	0.5	54.0	15.11
709	0.9	56.0	15.11
710	1.6	54.0	15.11
711	1.7	54.0	15.11
712	1.4	55.0	15.11
713	1.9	55.0	15.11
714	1.4	55.0	15.11
715	1.7	54.0	15.11
716	1.2	55.0	15.11
717	1.4	54.0	15.11
718	1.6	56.0	15.11
719	1.5	56.0	15.11
720	1.7	55.0	15.11
721	1.9	54.0	15.11
722	2.0	55.0	15.11
723	1.9	54.0	15.11
724	1.6	54.0	15.11
725	1.4	54.0	15.11
726	1.4	54.0	15.11
727	2.4	54.0	15.11
728	3.7	54.0	15.11
729	5.0	53.0	15.11
730	5.7	54.0	15.11
731	7.2	54.0	15.11
732	7.9	572.0	15.11
733	8.9	662.0	15.11
734	9.2	732.0	15.11
735	9.0	718.0	15.11
736	8.6	654.0	15.11
737	7.7	636.0	15.11
738	6.7	444.0	15.11
739	7.1	410.0	15.11
740	6.7	403.0	15.11
741	6.7	404.0	15.11
742	7.1	407.0	15.11
743	7.0	767.0	15.11
