Date	Twet	Load	Hour(s)	TimeStamp(s)
2011-06-30 07:00:00	17.4	58.2	25200	1309417200
2011-06-30 08:00:00	17.7	58.2	28800	1309420800
2011-06-30 09:00:00	17.4	58.2	32400	1309424400
2011-06-30 10:00:00	17.8	58.2	36000	1309428000
2011-06-30 11:00:00	18.2	58.2	39600	1309431600
2011-06-30 12:00:00	18.5	58.2	43200	1309435200
2011-06-30 13:00:00	18.5	58.2	46800	1309438800
2011-06-30 14:00:00	18.4	58.2	50400	1309442400
2011-06-30 15:00:00	18.2	58.2	54000	1309446000
2011-06-30 16:00:00	17.9	58.2	57600	1309449600
2011-06-30 17:00:00	16.6	58.2	61200	1309453200
2011-06-30 18:00:00	17.1	58.2	64800	1309456800
2011-06-30 19:00:00	16.6	58.2	68400	1309460400
2011-06-30 20:00:00	16.1	58.2	72000	1309464000
2011-06-30 21:00:00	15.5	58.2	75600	1309467600
2011-06-30 22:00:00	15.8	58.2	79200	1309471200
2011-06-30 23:00:00	15.4	58.2	82800	1309474800
2011-07-01 00:00:00	15.4	58.2	0	1309478400
2011-07-01 01:00:00	14.7	58.2	3600	1309482000
2011-07-01 02:00:00	14.9	58.2	7200	1309485600
2011-07-01 03:00:00	14.2	58.2	10800	1309489200
2011-07-01 04:00:00	13.9	58.2	14400	1309492800
2011-07-01 05:00:00	15.6	58.2	18000	1309496400
2011-07-01 06:00:00	16.6	58.2	21600	1309500000
2011-07-01 07:00:00	16.9	58.2	25200	1309503600
2011-07-01 08:00:00	17.0	58.2	28800	1309507200
2011-07-01 09:00:00	17.6	58.2	32400	1309510800
2011-07-01 10:00:00	18.0	58.2	36000	1309514400
2011-07-01 11:00:00	17.3	58.2	39600	1309518000
2011-07-01 12:00:00	17.5	58.2	43200	1309521600
2011-07-01 13:00:00	17.8	58.2	46800	1309525200
2011-07-01 14:00:00	18.0	58.2	50400	1309528800
2011-07-01 15:00:00	17.6	58.2	54000	1309532400
2011-07-01 16:00:00	18.0	58.2	57600	1309536000
2011-07-01 17:00:00	16.8	58.2	61200	1309539600
2011-07-01 18:00:00	17.2	58.2	64800	1309543200
2011-07-01 19:00:00	17.1	58.2	68400	1309546800
2011-07-01 20:00:00	17.0	58.2	72000	1309550400
2011-07-01 21:00:00	16.3	58.2	75600	1309554000
2011-07-01 22:00:00	15.8	58.2	79200	1309557600
2011-07-01 23:00:00	16.4	58.2	82800	1309561200
2011-07-02 00:00:00	15.7	58.2	0	1309564800
2011-07-02 01:00:00	15.5	58.2	3600	1309568400
2011-07-02 02:00:00	15.5	58.2	7200	1309572000
2011-07-02 03:00:00	14.8	58.2	10800	1309575600
2011-07-02 04:00:00	15.0	58.2	14400	1309579200
2011-07-02 05:00:00	15.9	58.2	18000	1309582800
2011-07-02 06:00:00	17.8	58.2	21600	1309586400
2011-07-02 07:00:00	18.6	58.2	25200	1309590000
2011-07-02 08:00:00	19.2	58.2	28800	1309593600
2011-07-02 09:00:00	18.5	58.2	32400	1309597200
2011-07-02 10:00:00	19.1	58.2	36000	1309600800
2011-07-02 11:00:00	18.5	58.2	39600	1309604400
2011-07-02 12:00:00	18.0	58.2	43200	1309608000
2011-07-02 13:00:00	18.1	58.2	46800	1309611600
2011-07-02 14:00:00	18.6	58.2	50400	1309615200
2011-07-02 15:00:00	20.4	58.2	54000	1309618800
2011-07-02 16:00:00	20.3	58.2	57600	1309622400
2011-07-02 17:00:00	19.8	58.2	61200	1309626000
2011-07-02 18:00:00	19.8	58.2	64800	1309629600
2011-07-02 19:00:00	20.1	58.2	68400	1309633200
2011-07-02 20:00:00	19.9	58.2	72000	1309636800
2011-07-02 21:00:00	19.6	58.2	75600	1309640400
2011-07-02 22:00:00	19.4	58.2	79200	1309644000
2011-07-02 23:00:00	19.5	58.2	82800	1309647600
2011-07-03 00:00:00	19.8	58.2	0	1309651200
2011-07-03 01:00:00	20.0	58.2	3600	1309654800
2011-07-03 02:00:00	19.7	58.2	7200	1309658400
2011-07-03 03:00:00	20.2	58.2	10800	1309662000
2011-07-03 04:00:00	20.3	58.2	14400	1309665600
2011-07-03 05:00:00	20.3	58.2	18000	1309669200
2011-07-03 06:00:00	21.1	58.2	21600	1309672800
2011-07-03 07:00:00	21.8	58.2	25200	1309676400
2011-07-03 08:00:00	22.3	58.2	28800	1309680000
2011-07-03 09:00:00	23.4	58.2	32400	1309683600
2011-07-03 10:00:00	23.9	58.2	36000	1309687200
2011-07-03 11:00:00	24.3	58.2	39600	1309690800
2011-07-03 12:00:00	24.0	58.2	43200	1309694400
2011-07-03 13:00:00	24.0	446.2	46800	1309698000
2011-07-03 14:00:00	23.3	455.89999999999986	50400	1309701600
2011-07-03 15:00:00	23.9	514.1	54000	1309705200
2011-07-03 16:00:00	23.3	533.5	57600	1309708800
2011-07-03 17:00:00	22.2	543.2	61200	1309712400
2011-07-03 18:00:00	21.3	572.3000000000002	64800	1309716000
2011-07-03 19:00:00	20.7	572.3000000000002	68400	1309719600
2011-07-03 20:00:00	21.1	58.2	72000	1309723200
2011-07-03 21:00:00	20.7	552.9000000000002	75600	1309726800
2011-07-03 22:00:00	20.7	58.2	79200	1309730400
2011-07-03 23:00:00	21.1	58.2	82800	1309734000
2011-07-04 00:00:00	20.2	58.2	0	1309737600
2011-07-04 01:00:00	20.2	58.2	3600	1309741200
2011-07-04 02:00:00	20.2	58.2	7200	1309744800
2011-07-04 03:00:00	20.2	58.2	10800	1309748400
2011-07-04 04:00:00	20.2	58.2	14400	1309752000
2011-07-04 05:00:00	20.6	58.2	18000	1309755600
2011-07-04 06:00:00	21.5	58.2	21600	1309759200
2011-07-04 07:00:00	22.0	58.2	25200	1309762800
2011-07-04 08:00:00	22.0	58.2	28800	1309766400
2011-07-04 09:00:00	22.2	58.2	32400	1309770000
2011-07-04 10:00:00	21.9	58.2	36000	1309773600
2011-07-04 11:00:00	21.7	58.2	39600	1309777200
2011-07-04 12:00:00	22.4	58.2	43200	1309780800
2011-07-04 13:00:00	21.9	58.2	46800	1309784400
2011-07-04 14:00:00	22.2	533.5	50400	1309788000
2011-07-04 15:00:00	22.7	543.2	54000	1309791600
2011-07-04 16:00:00	22.1	523.8000000000002	57600	1309795200
2011-07-04 17:00:00	22.4	562.6	61200	1309798800
2011-07-04 18:00:00	22.0	58.2	64800	1309802400
2011-07-04 19:00:00	22.2	58.2	68400	1309806000
2011-07-04 20:00:00	22.2	58.2	72000	1309809600
2011-07-04 21:00:00	22.0	58.2	75600	1309813200
2011-07-04 22:00:00	22.0	58.2	79200	1309816800
2011-07-04 23:00:00	22.2	58.2	82800	1309820400
2011-07-05 00:00:00	22.2	58.2	0	1309824000
2011-07-05 01:00:00	20.9	58.2	3600	1309827600
2011-07-05 02:00:00	20.7	426.8	7200	1309831200
2011-07-05 03:00:00	19.8	58.2	10800	1309834800
2011-07-05 04:00:00	19.8	552.9000000000002	14400	1309838400
2011-07-05 05:00:00	20.7	58.2	18000	1309842000
2011-07-05 06:00:00	21.5	485.0	21600	1309845600
2011-07-05 07:00:00	22.2	58.2	25200	1309849200
2011-07-05 08:00:00	22.0	533.5	28800	1309852800
2011-07-05 09:00:00	22.1	58.2	32400	1309856400
2011-07-05 10:00:00	22.2	58.2	36000	1309860000
2011-07-05 11:00:00	22.9	58.2	39600	1309863600
2011-07-05 12:00:00	22.7	989.4	43200	1309867200
2011-07-05 13:00:00	23.0	601.4	46800	1309870800
2011-07-05 14:00:00	22.3	785.7	50400	1309874400
2011-07-05 15:00:00	23.0	843.9	54000	1309878000
2011-07-05 16:00:00	22.4	853.6	57600	1309881600
2011-07-05 17:00:00	23.5	805.1	61200	1309885200
2011-07-05 18:00:00	23.5	746.9	64800	1309888800
2011-07-05 19:00:00	23.2	669.3000000000002	68400	1309892400
2011-07-05 20:00:00	23.4	58.2	72000	1309896000
2011-07-05 21:00:00	22.9	640.2	75600	1309899600
2011-07-05 22:00:00	22.7	640.2	79200	1309903200
2011-07-05 23:00:00	22.5	620.8000000000002	82800	1309906800
2011-07-06 00:00:00	22.2	611.1	0	1309910400
2011-07-06 01:00:00	21.5	58.2	3600	1309914000
2011-07-06 02:00:00	21.5	58.2	7200	1309917600
2011-07-06 03:00:00	21.1	58.2	10800	1309921200
2011-07-06 04:00:00	21.1	58.2	14400	1309924800
2011-07-06 05:00:00	21.6	58.2	18000	1309928400
2011-07-06 06:00:00	22.9	58.2	21600	1309932000
2011-07-06 07:00:00	23.0	58.2	25200	1309935600
2011-07-06 08:00:00	23.0	58.2	28800	1309939200
2011-07-06 09:00:00	23.7	58.2	32400	1309942800
2011-07-06 10:00:00	22.2	756.6	36000	1309946400
2011-07-06 11:00:00	22.4	426.8	39600	1309950000
2011-07-06 12:00:00	22.4	485.0	43200	1309953600
2011-07-06 13:00:00	22.4	475.3	46800	1309957200
2011-07-06 14:00:00	23.2	436.5	50400	1309960800
2011-07-06 15:00:00	23.8	475.3	54000	1309964400
2011-07-06 16:00:00	23.3	465.6	57600	1309968000
2011-07-06 17:00:00	23.7	436.5	61200	1309971600
2011-07-06 18:00:00	23.2	455.89999999999986	64800	1309975200
2011-07-06 19:00:00	22.9	58.2	68400	1309978800
2011-07-06 20:00:00	22.9	58.2	72000	1309982400
2011-07-06 21:00:00	22.7	504.4	75600	1309986000
2011-07-06 22:00:00	22.5	58.2	79200	1309989600
2011-07-06 23:00:00	22.2	426.8	82800	1309993200
2011-07-07 00:00:00	22.2	58.2	0	1309996800
2011-07-07 01:00:00	21.6	58.2	3600	1310000400
2011-07-07 02:00:00	21.4	446.2	7200	1310004000
2011-07-07 03:00:00	20.7	397.7	10800	1310007600
2011-07-07 04:00:00	20.9	58.2	14400	1310011200
2011-07-07 05:00:00	22.0	58.2	18000	1310014800
2011-07-07 06:00:00	22.5	58.2	21600	1310018400
2011-07-07 07:00:00	23.2	58.2	25200	1310022000
2011-07-07 08:00:00	23.5	58.2	28800	1310025600
2011-07-07 09:00:00	23.5	58.2	32400	1310029200
2011-07-07 10:00:00	23.0	543.2	36000	1310032800
2011-07-07 11:00:00	22.9	601.4	39600	1310036400
2011-07-07 12:00:00	23.3	640.2	43200	1310040000
2011-07-07 13:00:00	23.6	649.9000000000002	46800	1310043600
2011-07-07 14:00:00	23.2	659.6	50400	1310047200
2011-07-07 15:00:00	24.4	669.3000000000002	54000	1310050800
2011-07-07 16:00:00	24.1	679.0000000000001	57600	1310054400
2011-07-07 17:00:00	21.8	669.3000000000002	61200	1310058000
2011-07-07 18:00:00	21.3	669.3000000000002	64800	1310061600
2011-07-07 19:00:00	21.5	669.3000000000002	68400	1310065200
2011-07-07 20:00:00	21.1	58.2	72000	1310068800
2011-07-07 21:00:00	21.3	669.3000000000002	75600	1310072400
2011-07-07 22:00:00	21.6	649.9000000000002	79200	1310076000
2011-07-07 23:00:00	22.4	659.6	82800	1310079600
2011-07-08 00:00:00	21.8	659.6	0	1310083200
2011-07-08 01:00:00	21.5	58.2	3600	1310086800
2011-07-08 02:00:00	20.7	58.2	7200	1310090400
2011-07-08 03:00:00	20.5	407.4	10800	1310094000
2011-07-08 04:00:00	20.9	543.2	14400	1310097600
2011-07-08 05:00:00	21.1	572.3000000000002	18000	1310101200
2011-07-08 06:00:00	22.5	601.4	21600	1310104800
2011-07-08 07:00:00	23.0	601.4	25200	1310108400
2011-07-08 08:00:00	23.4	611.1	28800	1310112000
2011-07-08 09:00:00	24.1	58.2	32400	1310115600
2011-07-08 10:00:00	24.2	58.2	36000	1310119200
2011-07-08 11:00:00	25.0	58.2	39600	1310122800
2011-07-08 12:00:00	24.7	58.2	43200	1310126400
2011-07-08 13:00:00	24.4	58.2	46800	1310130000
2011-07-08 14:00:00	24.5	620.8000000000002	50400	1310133600
2011-07-08 15:00:00	22.2	58.2	54000	1310137200
2011-07-08 16:00:00	21.6	58.2	57600	1310140800
2011-07-08 17:00:00	22.2	611.1	61200	1310144400
2011-07-08 18:00:00	22.2	562.6	64800	1310148000
2011-07-08 19:00:00	22.0	58.2	68400	1310151600
2011-07-08 20:00:00	21.4	58.2	72000	1310155200
2011-07-08 21:00:00	21.1	58.2	75600	1310158800
2011-07-08 22:00:00	21.1	58.2	79200	1310162400
2011-07-08 23:00:00	20.9	58.2	82800	1310166000
2011-07-09 00:00:00	20.9	58.2	0	1310169600
2011-07-09 01:00:00	20.9	58.2	3600	1310173200
2011-07-09 02:00:00	20.3	58.2	7200	1310176800
2011-07-09 03:00:00	19.6	58.2	10800	1310180400
2011-07-09 04:00:00	19.8	58.2	14400	1310184000
2011-07-09 05:00:00	20.3	58.2	18000	1310187600
2011-07-09 06:00:00	21.5	58.2	21600	1310191200
2011-07-09 07:00:00	21.8	58.2	25200	1310194800
2011-07-09 08:00:00	21.5	58.2	28800	1310198400
2011-07-09 09:00:00	21.5	659.6	32400	1310202000
2011-07-09 10:00:00	21.6	940.9	36000	1310205600
2011-07-09 11:00:00	21.1	979.7	39600	1310209200
2011-07-09 12:00:00	21.9	921.5	43200	1310212800
2011-07-09 13:00:00	21.5	892.4000000000002	46800	1310216400
2011-07-09 14:00:00	21.8	863.3000000000002	50400	1310220000
2011-07-09 15:00:00	21.6	843.9	54000	1310223600
2011-07-09 16:00:00	21.5	688.7	57600	1310227200
2011-07-09 17:00:00	21.1	698.4000000000002	61200	1310230800
2011-07-09 18:00:00	21.1	679.0000000000001	64800	1310234400
2011-07-09 19:00:00	21.4	611.1	68400	1310238000
2011-07-09 20:00:00	21.3	649.9000000000002	72000	1310241600
2011-07-09 21:00:00	21.3	591.7	75600	1310245200
2011-07-09 22:00:00	21.3	514.1	79200	1310248800
2011-07-09 23:00:00	20.8	543.2	82800	1310252400
2011-07-10 00:00:00	20.4	562.6	0	1310256000
2011-07-10 01:00:00	20.0	659.6	3600	1310259600
2011-07-10 02:00:00	20.0	746.9	7200	1310263200
2011-07-10 03:00:00	19.7	795.4000000000002	10800	1310266800
2011-07-10 04:00:00	19.1	805.1	14400	1310270400
2011-07-10 05:00:00	19.8	834.2	18000	1310274000
2011-07-10 06:00:00	20.3	843.9	21600	1310277600
2011-07-10 07:00:00	20.4	863.3000000000002	25200	1310281200
2011-07-10 08:00:00	20.9	882.7	28800	1310284800
2011-07-10 09:00:00	21.9	58.2	32400	1310288400
2011-07-10 10:00:00	22.7	58.2	36000	1310292000
2011-07-10 11:00:00	22.7	58.2	39600	1310295600
2011-07-10 12:00:00	21.9	58.2	43200	1310299200
2011-07-10 13:00:00	22.1	58.2	46800	1310302800
2011-07-10 14:00:00	22.9	58.2	50400	1310306400
2011-07-10 15:00:00	22.1	1008.8	54000	1310310000
2011-07-10 16:00:00	22.6	58.2	57600	1310313600
2011-07-10 17:00:00	22.9	58.2	61200	1310317200
2011-07-10 18:00:00	22.5	58.2	64800	1310320800
2011-07-10 19:00:00	21.7	58.2	68400	1310324400
2011-07-10 20:00:00	21.2	58.2	72000	1310328000
2011-07-10 21:00:00	21.3	58.2	75600	1310331600
2011-07-10 22:00:00	21.5	58.2	79200	1310335200
2011-07-10 23:00:00	21.1	58.2	82800	1310338800
2011-07-11 00:00:00	21.0	58.2	0	1310342400
2011-07-11 01:00:00	20.3	58.2	3600	1310346000
2011-07-11 02:00:00	19.8	58.2	7200	1310349600
2011-07-11 03:00:00	19.6	58.2	10800	1310353200
2011-07-11 04:00:00	19.7	58.2	14400	1310356800
2011-07-11 05:00:00	20.4	58.2	18000	1310360400
2011-07-11 06:00:00	21.3	58.2	21600	1310364000
2011-07-11 07:00:00	22.7	58.2	25200	1310367600
2011-07-11 08:00:00	23.0	58.2	28800	1310371200
2011-07-11 09:00:00	23.9	562.6	32400	1310374800
2011-07-11 10:00:00	24.5	688.7	36000	1310378400
2011-07-11 11:00:00	24.8	679.0000000000001	39600	1310382000
2011-07-11 12:00:00	25.3	679.0000000000001	43200	1310385600
2011-07-11 13:00:00	25.4	669.3000000000002	46800	1310389200
2011-07-11 14:00:00	25.4	611.1	50400	1310392800
2011-07-11 15:00:00	25.6	698.4000000000002	54000	1310396400
2011-07-11 16:00:00	26.3	776.0	57600	1310400000
2011-07-11 17:00:00	26.0	785.7	61200	1310403600
2011-07-11 18:00:00	26.0	776.0	64800	1310407200
2011-07-11 19:00:00	22.9	611.1	68400	1310410800
2011-07-11 20:00:00	22.7	572.3000000000002	72000	1310414400
2011-07-11 21:00:00	23.3	582.0000000000001	75600	1310418000
2011-07-11 22:00:00	23.3	572.3000000000002	79200	1310421600
2011-07-11 23:00:00	22.7	572.3000000000002	82800	1310425200
2011-07-12 00:00:00	23.1	572.3000000000002	0	1310428800
2011-07-12 01:00:00	22.7	591.7	3600	1310432400
2011-07-12 02:00:00	22.7	649.9000000000002	7200	1310436000
2011-07-12 03:00:00	22.7	727.5	10800	1310439600
2011-07-12 04:00:00	22.3	737.2	14400	1310443200
2011-07-12 05:00:00	22.9	727.5	18000	1310446800
2011-07-12 06:00:00	22.5	746.9	21600	1310450400
2011-07-12 07:00:00	22.5	746.9	25200	1310454000
2011-07-12 08:00:00	23.2	698.4000000000002	28800	1310457600
2011-07-12 09:00:00	23.5	58.2	32400	1310461200
2011-07-12 10:00:00	24.2	58.2	36000	1310464800
2011-07-12 11:00:00	24.3	58.2	39600	1310468400
2011-07-12 12:00:00	24.3	58.2	43200	1310472000
2011-07-12 13:00:00	24.7	940.9	46800	1310475600
2011-07-12 14:00:00	24.7	58.2	50400	1310479200
2011-07-12 15:00:00	24.1	601.4	54000	1310482800
2011-07-12 16:00:00	24.1	58.2	57600	1310486400
2011-07-12 17:00:00	23.2	572.3000000000002	61200	1310490000
2011-07-12 18:00:00	21.8	58.2	64800	1310493600
2011-07-12 19:00:00	21.4	58.2	68400	1310497200
2011-07-12 20:00:00	21.4	58.2	72000	1310500800
2011-07-12 21:00:00	21.0	58.2	75600	1310504400
2011-07-12 22:00:00	21.2	58.2	79200	1310508000
2011-07-12 23:00:00	21.2	58.2	82800	1310511600
2011-07-13 00:00:00	20.9	58.2	0	1310515200
2011-07-13 01:00:00	21.0	58.2	3600	1310518800
2011-07-13 02:00:00	21.0	58.2	7200	1310522400
2011-07-13 03:00:00	20.6	58.2	10800	1310526000
2011-07-13 04:00:00	20.8	58.2	14400	1310529600
2011-07-13 05:00:00	21.2	58.2	18000	1310533200
2011-07-13 06:00:00	22.2	58.2	21600	1310536800
2011-07-13 07:00:00	22.4	58.2	25200	1310540400
2011-07-13 08:00:00	22.7	58.2	28800	1310544000
2011-07-13 09:00:00	21.9	591.7	32400	1310547600
2011-07-13 10:00:00	21.8	834.2	36000	1310551200
2011-07-13 11:00:00	22.9	727.5	39600	1310554800
2011-07-13 12:00:00	22.6	669.3000000000002	43200	1310558400
2011-07-13 13:00:00	22.7	630.5	46800	1310562000
2011-07-13 14:00:00	22.5	582.0000000000001	50400	1310565600
2011-07-13 15:00:00	23.3	533.5	54000	1310569200
2011-07-13 16:00:00	23.4	620.8000000000002	57600	1310572800
2011-07-13 17:00:00	23.0	601.4	61200	1310576400
2011-07-13 18:00:00	23.2	572.3000000000002	64800	1310580000
2011-07-13 19:00:00	22.2	514.1	68400	1310583600
2011-07-13 20:00:00	22.0	620.8000000000002	72000	1310587200
2011-07-13 21:00:00	22.2	485.0	75600	1310590800
2011-07-13 22:00:00	18.7	465.6	79200	1310594400
2011-07-13 23:00:00	17.6	58.2	82800	1310598000
2011-07-14 00:00:00	16.6	58.2	0	1310601600
2011-07-14 01:00:00	15.6	611.1	3600	1310605200
2011-07-14 02:00:00	15.1	863.3000000000002	7200	1310608800
2011-07-14 03:00:00	14.9	853.6	10800	1310612400
2011-07-14 04:00:00	14.5	805.1	14400	1310616000
2011-07-14 05:00:00	15.0	805.1	18000	1310619600
2011-07-14 06:00:00	16.4	824.5000000000001	21600	1310623200
2011-07-14 07:00:00	16.6	911.8	25200	1310626800
2011-07-14 08:00:00	17.4	921.5	28800	1310630400
2011-07-14 09:00:00	17.3	58.2	32400	1310634000
2011-07-14 10:00:00	17.2	785.7	36000	1310637600
2011-07-14 11:00:00	17.4	58.2	39600	1310641200
2011-07-14 12:00:00	18.1	58.2	43200	1310644800
2011-07-14 13:00:00	18.2	582.0000000000001	46800	1310648400
2011-07-14 14:00:00	18.6	562.6	50400	1310652000
2011-07-14 15:00:00	18.1	552.9000000000002	54000	1310655600
2011-07-14 16:00:00	18.1	543.2	57600	1310659200
2011-07-14 17:00:00	18.3	698.4000000000002	61200	1310662800
2011-07-14 18:00:00	17.8	523.8000000000002	64800	1310666400
2011-07-14 19:00:00	17.5	58.2	68400	1310670000
2011-07-14 20:00:00	17.4	58.2	72000	1310673600
2011-07-14 21:00:00	17.2	58.2	75600	1310677200
2011-07-14 22:00:00	18.1	58.2	79200	1310680800
2011-07-14 23:00:00	18.0	58.2	82800	1310684400
2011-07-15 00:00:00	17.6	58.2	0	1310688000
2011-07-15 01:00:00	17.4	58.2	3600	1310691600
2011-07-15 02:00:00	17.0	58.2	7200	1310695200
2011-07-15 03:00:00	17.0	58.2	10800	1310698800
2011-07-15 04:00:00	16.4	58.2	14400	1310702400
2011-07-15 05:00:00	17.7	58.2	18000	1310706000
2011-07-15 06:00:00	18.9	58.2	21600	1310709600
2011-07-15 07:00:00	18.8	58.2	25200	1310713200
2011-07-15 08:00:00	18.9	58.2	28800	1310716800
2011-07-15 09:00:00	19.8	58.2	32400	1310720400
2011-07-15 10:00:00	19.5	58.2	36000	1310724000
2011-07-15 11:00:00	19.3	58.2	39600	1310727600
2011-07-15 12:00:00	19.1	824.5	43200	1310731200
2011-07-15 13:00:00	19.7	591.7	46800	1310734800
2011-07-15 14:00:00	19.2	717.8000000000002	50400	1310738400
2011-07-15 15:00:00	18.5	727.5	54000	1310742000
2011-07-15 16:00:00	17.6	737.2	57600	1310745600
2011-07-15 17:00:00	18.2	708.0999999999998	61200	1310749200
2011-07-15 18:00:00	18.4	669.3000000000002	64800	1310752800
2011-07-15 19:00:00	17.8	562.6	68400	1310756400
2011-07-15 20:00:00	17.7	58.2	72000	1310760000
2011-07-15 21:00:00	17.6	523.8000000000002	75600	1310763600
2011-07-15 22:00:00	17.2	504.4	79200	1310767200
2011-07-15 23:00:00	16.8	514.1	82800	1310770800
2011-07-16 00:00:00	16.2	494.7000000000001	0	1310774400
2011-07-16 01:00:00	15.6	58.2	3600	1310778000
2011-07-16 02:00:00	15.3	58.2	7200	1310781600
2011-07-16 03:00:00	15.3	58.2	10800	1310785200
2011-07-16 04:00:00	15.3	58.2	14400	1310788800
2011-07-16 05:00:00	15.9	58.2	18000	1310792400
2011-07-16 06:00:00	18.9	58.2	21600	1310796000
2011-07-16 07:00:00	19.6	58.2	25200	1310799600
2011-07-16 08:00:00	19.5	58.2	28800	1310803200
2011-07-16 09:00:00	19.6	58.2	32400	1310806800
2011-07-16 10:00:00	19.2	58.2	36000	1310810400
2011-07-16 11:00:00	19.5	58.2	39600	1310814000
2011-07-16 12:00:00	19.9	58.2	43200	1310817600
2011-07-16 13:00:00	19.5	58.2	46800	1310821200
2011-07-16 14:00:00	19.5	58.2	50400	1310824800
2011-07-16 15:00:00	19.2	58.2	54000	1310828400
2011-07-16 16:00:00	19.5	58.2	57600	1310832000
2011-07-16 17:00:00	19.4	58.2	61200	1310835600
2011-07-16 18:00:00	20.6	58.2	64800	1310839200
2011-07-16 19:00:00	20.7	58.2	68400	1310842800
2011-07-16 20:00:00	20.3	58.2	72000	1310846400
2011-07-16 21:00:00	20.1	58.2	75600	1310850000
2011-07-16 22:00:00	19.8	58.2	79200	1310853600
2011-07-16 23:00:00	19.1	58.2	82800	1310857200
2011-07-17 00:00:00	18.5	58.2	0	1310860800
2011-07-17 01:00:00	18.1	58.2	3600	1310864400
2011-07-17 02:00:00	18.1	58.2	7200	1310868000
2011-07-17 03:00:00	18.1	58.2	10800	1310871600
2011-07-17 04:00:00	17.6	58.2	14400	1310875200
2011-07-17 05:00:00	18.3	58.2	18000	1310878800
2011-07-17 06:00:00	19.1	58.2	21600	1310882400
2011-07-17 07:00:00	20.2	58.2	25200	1310886000
2011-07-17 08:00:00	21.2	58.2	28800	1310889600
2011-07-17 09:00:00	21.7	58.2	32400	1310893200
2011-07-17 10:00:00	22.1	58.2	36000	1310896800
2011-07-17 11:00:00	21.5	824.5000000000001	39600	1310900400
2011-07-17 12:00:00	21.6	562.6	43200	1310904000
2011-07-17 13:00:00	21.7	727.5	46800	1310907600
2011-07-17 14:00:00	21.3	766.3000000000002	50400	1310911200
2011-07-17 15:00:00	21.8	785.7	54000	1310914800
2011-07-17 16:00:00	22.0	776.0	57600	1310918400
2011-07-17 17:00:00	21.6	737.2	61200	1310922000
2011-07-17 18:00:00	21.6	649.9000000000002	64800	1310925600
2011-07-17 19:00:00	21.6	562.6	68400	1310929200
2011-07-17 20:00:00	21.2	58.2	72000	1310932800
2011-07-17 21:00:00	21.3	485.0	75600	1310936400
2011-07-17 22:00:00	21.0	465.6	79200	1310940000
2011-07-17 23:00:00	21.0	504.4	82800	1310943600
2011-07-18 00:00:00	20.8	58.2	0	1310947200
2011-07-18 01:00:00	20.6	58.2	3600	1310950800
2011-07-18 02:00:00	20.4	58.2	7200	1310954400
2011-07-18 03:00:00	20.2	58.2	10800	1310958000
2011-07-18 04:00:00	20.2	58.2	14400	1310961600
2011-07-18 05:00:00	20.7	58.2	18000	1310965200
2011-07-18 06:00:00	21.6	58.2	21600	1310968800
2011-07-18 07:00:00	22.4	58.2	25200	1310972400
2011-07-18 08:00:00	23.2	58.2	28800	1310976000
2011-07-18 09:00:00	23.7	58.2	32400	1310979600
2011-07-18 10:00:00	23.7	58.2	36000	1310983200
2011-07-18 11:00:00	23.8	58.2	39600	1310986800
2011-07-18 12:00:00	23.6	58.2	43200	1310990400
2011-07-18 13:00:00	23.8	58.2	46800	1310994000
2011-07-18 14:00:00	23.5	58.2	50400	1310997600
2011-07-18 15:00:00	22.9	58.2	54000	1311001200
2011-07-18 16:00:00	23.6	58.2	57600	1311004800
2011-07-18 17:00:00	23.8	58.2	61200	1311008400
2011-07-18 18:00:00	23.7	58.2	64800	1311012000
2011-07-18 19:00:00	23.4	58.2	68400	1311015600
2011-07-18 20:00:00	22.7	58.2	72000	1311019200
2011-07-18 21:00:00	22.9	58.2	75600	1311022800
2011-07-18 22:00:00	22.9	58.2	79200	1311026400
2011-07-18 23:00:00	22.7	58.2	82800	1311030000
2011-07-19 00:00:00	22.3	58.2	0	1311033600
2011-07-19 01:00:00	22.2	58.2	3600	1311037200
2011-07-19 02:00:00	22.0	58.2	7200	1311040800
2011-07-19 03:00:00	21.8	58.2	10800	1311044400
2011-07-19 04:00:00	22.0	58.2	14400	1311048000
2011-07-19 05:00:00	22.7	58.2	18000	1311051600
2011-07-19 06:00:00	23.7	58.2	21600	1311055200
2011-07-19 07:00:00	24.5	58.2	25200	1311058800
2011-07-19 08:00:00	24.8	58.2	28800	1311062400
2011-07-19 09:00:00	24.8	58.2	32400	1311066000
2011-07-19 10:00:00	25.4	58.2	36000	1311069600
2011-07-19 11:00:00	25.7	795.4000000000002	39600	1311073200
2011-07-19 12:00:00	25.6	465.6	43200	1311076800
2011-07-19 13:00:00	25.8	523.8000000000002	46800	1311080400
2011-07-19 14:00:00	25.6	523.8000000000002	50400	1311084000
2011-07-19 15:00:00	25.0	523.8000000000002	54000	1311087600
2011-07-19 16:00:00	24.2	523.8000000000002	57600	1311091200
2011-07-19 17:00:00	24.8	514.1	61200	1311094800
2011-07-19 18:00:00	25.0	514.1	64800	1311098400
2011-07-19 19:00:00	25.1	514.1	68400	1311102000
2011-07-19 20:00:00	24.0	58.2	72000	1311105600
2011-07-19 21:00:00	24.0	504.4	75600	1311109200
2011-07-19 22:00:00	22.9	446.2	79200	1311112800
2011-07-19 23:00:00	22.7	504.4	82800	1311116400
