	Twet	Load	Tset
441	18.8	1102.0	21.11
442	19.2	624.0	22.11
443	18.7	1305.0	21.11
444	19.0	1318.0	22.11
445	18.3	1406.0	21.11
446	18.0	809.0	20.11
447	17.1	54.0	19.11
448	17.5	54.0	19.11
449	16.9	54.0	19.11
450	14.4	54.0	16.11
451	13.9	382.0	16.11
452	13.6	380.0	16.11
453	12.9	941.0	15.11
454	12.0	390.0	15.11
455	11.7	392.0	15.11
456	11.2	55.0	18.11
457	10.2	54.0	15.11
458	10.2	55.0	15.11
459	9.7	54.0	15.11
460	9.7	53.0	15.11
461	9.4	54.0	15.11
462	11.2	54.0	18.11
463	11.7	54.0	20.11
464	11.7	55.0	23.11
465	12.4	386.0	15.11
466	12.7	54.0	15.11
467	12.2	54.0	15.11
468	11.7	55.0	23.11
469	12.2	54.0	15.11
470	11.5	55.0	21.11
471	10.6	55.0	15.11
472	10.1	54.0	15.11
473	10.1	54.0	15.11
474	9.0	54.0	15.11
475	8.8	54.0	15.11
476	8.3	55.0	15.11
477	8.2	55.0	15.11
478	8.5	54.0	15.11
479	8.2	55.0	15.11
480	7.4	55.0	15.11
481	7.1	54.0	15.11
482	6.8	55.0	15.11
483	7.1	55.0	15.11
484	7.4	53.0	15.11
485	7.7	54.0	15.11
486	9.2	54.0	15.11
487	9.5	53.0	15.11
488	10.5	54.0	15.11
489	10.5	56.0	15.11
490	10.8	53.0	15.11
491	11.3	54.0	21.11
492	11.3	54.0	21.11
493	10.9	54.0	15.11
494	10.7	55.0	15.11
495	10.2	54.0	15.11
496	9.9	54.0	15.11
497	9.6	55.0	15.11
498	9.1	54.0	15.11
499	8.0	55.0	15.11
500	8.0	54.0	15.11
501	8.7	55.0	15.11
502	7.9	54.0	15.11
503	8.4	54.0	15.11
504	7.6	55.0	15.11
505	7.6	54.0	15.11
506	7.3	54.0	15.11
507	8.1	54.0	15.11
508	7.3	54.0	15.11
509	7.3	54.0	15.11
510	9.7	53.0	15.11
511	10.5	54.0	15.11
512	11.2	956.0	15.11
513	11.6	402.0	15.11
514	12.0	493.0	15.11
515	12.3	483.0	15.11
516	12.2	579.0	15.11
517	13.0	1061.0	16.11
518	13.2	1018.0	16.11
519	12.9	981.0	16.11
520	13.8	496.0	16.11
521	12.0	54.0	15.11
522	11.7	55.0	23.11
523	11.7	55.0	23.11
524	12.3	55.0	15.11
525	12.1	863.0	15.11
526	12.6	55.0	15.11
527	11.8	53.0	17.11
528	11.8	56.0	20.11
529	11.2	53.0	15.11
530	10.2	54.0	15.11
531	11.2	54.0	18.11
532	9.7	340.0	15.11
533	11.0	784.0	15.11
534	11.8	405.0	15.11
535	12.8	461.0	15.11
536	13.5	478.0	16.11
537	15.1	547.0	18.11
538	15.3	607.0	18.11
539	15.7	1264.0	18.11
540	16.9	1170.0	20.11
541	16.9	1158.0	19.11
542	17.4	1164.0	20.11
543	16.6	1109.0	19.11
544	16.4	969.0	19.11
545	16.6	518.0	19.11
546	16.1	493.0	19.11
547	15.6	494.0	18.11
548	15.3	473.0	18.11
549	15.4	589.0	18.11
550	14.9	503.0	17.11
551	14.6	496.0	17.11
552	14.3	1214.0	17.11
553	13.7	983.0	16.11
554	13.9	955.0	16.11
555	14.0	931.0	16.11
556	13.4	949.0	16.11
557	14.8	968.0	17.11
558	15.0	982.0	17.11
559	15.0	1045.0	18.11
560	15.2	1094.0	18.11
561	16.1	473.0	18.11
562	17.2	1236.0	20.11
563	18.1	1291.0	21.11
564	17.1	1303.0	20.11
565	17.3	1223.0	20.11
566	17.4	1211.0	20.11
567	16.7	1123.0	19.11
568	16.7	868.0	19.11
569	16.8	522.0	19.11
570	17.2	531.0	20.11
571	17.3	531.0	20.11
572	17.1	527.0	20.11
573	16.7	1168.0	19.11
574	16.9	555.0	19.11
575	16.4	539.0	19.11
576	16.0	1200.0	19.11
577	15.6	1053.0	18.11
578	15.6	974.0	18.11
579	15.6	963.0	18.11
580	15.6	965.0	18.11
581	15.6	976.0	18.11
582	15.3	997.0	18.11
583	15.6	1035.0	18.11
584	16.1	1059.0	19.11
585	16.1	1032.0	19.11
586	16.5	577.0	19.11
587	16.8	1119.0	19.11
588	17.5	1165.0	20.11
589	17.6	1211.0	20.11
590	17.4	1200.0	20.11
591	17.2	1150.0	20.11
592	16.9	1000.0	19.11
593	16.3	475.0	19.11
594	16.1	477.0	18.11
595	15.9	466.0	18.11
596	16.1	465.0	18.11
597	16.1	1069.0	19.11
598	15.8	494.0	18.11
599	15.9	493.0	18.11
600	15.9	1010.0	18.11
601	15.6	1006.0	18.11
602	15.9	969.0	18.11
603	15.9	957.0	18.11
604	15.9	975.0	18.11
605	15.9	998.0	18.11
606	16.4	1021.0	19.11
607	16.4	1051.0	19.11
608	16.6	1073.0	19.11
609	16.8	607.0	19.11
610	17.0	973.0	19.11
611	16.7	1126.0	19.11
612	16.9	1121.0	19.11
613	17.0	1128.0	20.11
614	17.0	1107.0	20.11
615	16.8	1062.0	19.11
616	16.5	945.0	19.11
617	16.3	504.0	19.11
