Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
24.11	7/7/2011 6:00	22.5	58.2	21600	1310018400
25.11	7/7/2011 7:00	23.2	58.2	25200	1310022000
25.11	7/7/2011 8:00	23.5	58.2	28800	1310025600
25.11	7/7/2011 9:00	23.5	58.2	32400	1310029200
25.11	7/7/2011 10:00	23	543.2	36000	1310032800
25.11	7/7/2011 11:00	22.9	601.4	39600	1310036400
26.11	7/7/2011 12:00	23.3	640.2	43200	1310040000
26.11	7/7/2011 13:00	23.6	649.9	46800	1310043600
26.11	7/7/2011 14:00	23.2	659.6	50400	1310047200
26.11	7/7/2011 15:00	24.4	669.3	54000	1310050800
26.11	7/7/2011 16:00	24.1	679	57600	1310054400
24.11	7/7/2011 17:00	21.8	669.3	61200	1310058000
24.11	7/7/2011 18:00	21.3	669.3	64800	1310061600
24.11	7/7/2011 19:00	21.5	669.3	68400	1310065200
23.11	7/7/2011 20:00	21.1	58.2	72000	1310068800
24.11	7/7/2011 21:00	21.3	669.3	75600	1310072400
24.11	7/7/2011 22:00	21.6	649.9	79200	1310076000
25.11	7/7/2011 23:00	22.4	659.6	82800	1310079600
24.11	7/8/2011 0:00	21.8	659.6	0	1310083200
23.11	7/8/2011 1:00	21.5	58.2	3600	1310086800
22.11	7/8/2011 2:00	20.7	58.2	7200	1310090400
23.11	7/8/2011 3:00	20.5	407.4	10800	1310094000
23.11	7/8/2011 4:00	20.9	543.2	14400	1310097600
24.11	7/8/2011 5:00	21.1	572.3	18000	1310101200
25.11	7/8/2011 6:00	22.5	601.4	21600	1310104800
25.11	7/8/2011 7:00	23	601.4	25200	1310108400
26.11	7/8/2011 8:00	23.4	611.1	28800	1310112000
26.11	7/8/2011 9:00	24.1	58.2	32400	1310115600
26.11	7/8/2011 10:00	24.2	58.2	36000	1310119200
26.11	7/8/2011 11:00	25	58.2	39600	1310122800
26.11	7/8/2011 12:00	24.7	58.2	43200	1310126400
26.11	7/8/2011 13:00	24.4	58.2	46800	1310130000
26.11	7/8/2011 14:00	24.5	620.8	50400	1310133600
24.11	7/8/2011 15:00	22.2	58.2	54000	1310137200
