	Twet	Load	Tset
492	18.2	759.0	21.11
493	17.7	727.0	21.11
494	17.5	715.0	20.11
495	17.5	941.0	20.11
496	17.8	702.0	21.11
497	17.9	705.0	21.11
498	17.7	700.0	20.11
499	17.4	694.0	20.11
500	17.4	684.0	20.11
501	17.4	681.0	20.11
502	17.4	676.0	20.11
503	17.3	688.0	20.11
504	18.0	704.0	21.11
505	18.9	755.0	22.11
506	19.6	791.0	22.11
507	19.9	707.0	23.11
508	20.7	889.0	23.11
509	20.9	895.0	23.11
510	21.0	929.0	23.11
511	20.2	936.0	22.11
512	20.5	900.0	23.11
513	20.5	886.0	23.11
514	20.6	886.0	23.11
515	20.1	857.0	22.11
516	19.8	818.0	22.11
517	17.7	694.0	20.11
518	16.6	679.0	19.11
519	15.6	852.0	18.11
520	13.8	617.0	17.11
521	12.7	588.0	16.11
522	11.2	561.0	15.11
523	10.5	564.0	15.11
524	9.7	537.0	15.11
525	9.7	538.0	15.11
526	9.5	525.0	15.11
527	9.7	538.0	15.11
528	10.5	547.0	15.11
529	11.0	549.0	15.11
530	11.7	584.0	15.11
531	12.4	656.0	15.11
532	12.5	611.0	15.11
533	12.9	614.0	16.11
534	12.7	621.0	16.11
535	12.3	635.0	15.11
536	12.3	618.0	15.11
537	11.4	611.0	15.11
538	10.7	580.0	15.11
539	10.6	582.0	15.11
540	10.5	568.0	15.11
541	11.0	552.0	15.11
542	11.2	555.0	15.11
543	11.5	596.0	15.11
544	10.2	554.0	15.11
545	10.7	537.0	15.11
546	10.7	530.0	15.11
547	10.5	553.0	15.11
548	10.2	529.0	15.11
549	10.2	514.0	15.11
550	10.2	540.0	15.11
551	10.7	519.0	15.11
552	11.2	595.0	15.11
553	11.7	615.0	15.11
554	12.0	667.0	15.11
555	11.5	569.0	15.11
556	11.4	691.0	15.11
557	11.8	684.0	15.11
558	11.4	752.0	15.11
559	11.6	761.0	15.11
560	11.0	743.0	15.11
561	11.2	704.0	15.11
562	10.7	658.0	15.11
563	10.4	628.0	15.11
564	11.5	601.0	15.11
565	10.7	573.0	15.11
566	10.7	590.0	15.11
567	10.7	666.0	15.11
568	10.7	577.0	15.11
569	10.5	560.0	15.11
570	9.9	544.0	15.11
571	9.7	571.0	15.11
572	9.7	542.0	15.11
573	10.2	531.0	15.11
574	10.7	541.0	15.11
575	11.0	553.0	15.11
576	11.7	551.0	15.11
577	13.2	644.0	16.11
578	13.7	676.0	17.11
579	14.3	558.0	17.11
580	14.8	741.0	18.11
581	15.8	811.0	18.11
582	15.7	834.0	18.11
583	15.4	787.0	18.11
584	15.7	831.0	18.11
585	15.4	737.0	18.11
586	15.3	699.0	18.11
587	15.6	659.0	18.11
588	15.7	660.0	19.11
589	15.4	658.0	18.11
590	15.7	662.0	19.11
591	15.7	734.0	19.11
592	15.8	660.0	19.11
593	16.1	663.0	19.11
594	16.1	664.0	19.11
595	16.1	672.0	19.11
596	16.1	682.0	19.11
597	15.9	664.0	19.11
598	15.4	692.0	18.11
599	15.7	705.0	19.11
600	16.1	701.0	19.11
601	17.1	853.0	19.11
602	17.7	932.0	20.11
603	18.0	666.0	21.11
604	19.7	636.0	22.11
605	20.4	1527.0	23.11
606	20.2	667.0	23.11
607	20.2	1297.0	23.11
608	19.9	1278.0	22.11
609	20.2	1544.0	23.11
610	20.3	613.0	23.11
611	19.8	935.0	22.11
612	20.0	915.0	22.11
613	19.6	873.0	22.11
614	19.6	901.0	22.11
615	18.3	945.0	21.11
616	18.1	812.0	20.11
617	18.4	767.0	21.11
618	18.4	809.0	21.11
619	18.4	808.0	21.11
620	18.4	811.0	21.11
621	17.9	802.0	21.11
622	17.7	775.0	21.11
623	18.1	814.0	20.11
624	18.7	862.0	21.11
625	19.5	940.0	22.11
626	19.2	946.0	21.11
627	19.7	848.0	22.11
628	20.0	655.0	23.11
629	20.2	1276.0	23.11
630	20.6	1307.0	23.11
631	20.4	1295.0	23.11
632	21.1	1285.0	24.11
633	20.5	1558.0	23.11
634	20.2	593.0	23.11
635	19.6	922.0	22.11
636	19.4	858.0	22.11
637	19.3	858.0	21.11
638	19.9	929.0	22.11
639	20.2	1177.0	23.11
640	20.0	934.0	22.11
641	19.5	926.0	22.11
642	19.5	900.0	22.11
643	19.1	798.0	22.11
644	18.0	811.0	20.11
645	18.0	785.0	21.11
646	18.4	827.0	21.11
647	18.4	826.0	21.11
648	19.1	885.0	21.11
649	19.9	946.0	22.11
650	20.8	729.0	23.11
651	20.5	1325.0	23.11
652	19.5	1496.0	22.11
653	19.2	624.0	22.11
654	19.3	1178.0	22.11
655	18.8	1166.0	21.11
656	17.7	1497.0	21.11
657	18.1	865.0	20.11
658	16.5	779.0	19.11
659	15.3	715.0	18.11
660	15.1	690.0	18.11
661	14.9	656.0	18.11
662	14.4	632.0	17.11
663	14.2	1174.0	17.11
664	13.7	627.0	17.11
665	13.5	609.0	16.11
666	13.2	599.0	16.11
667	12.7	585.0	16.11
668	12.7	586.0	16.11
669	12.5	575.0	15.11
670	12.2	576.0	15.11
671	12.0	567.0	15.11
672	12.5	572.0	15.11
673	12.2	572.0	15.11
674	13.2	586.0	16.11
675	13.9	649.0	17.11
676	14.3	635.0	17.11
677	14.3	663.0	17.11
678	13.6	631.0	17.11
679	13.6	637.0	17.11
680	14.1	631.0	17.11
681	12.9	625.0	16.11
682	12.7	603.0	16.11
683	12.5	588.0	15.11
684	12.2	576.0	15.11
685	12.0	581.0	15.11
686	12.0	577.0	15.11
687	11.7	627.0	15.11
688	11.5	580.0	15.11
689	11.5	569.0	15.11
690	11.5	548.0	15.11
691	11.0	554.0	15.11
692	10.7	548.0	15.11
693	10.7	547.0	15.11
694	10.4	551.0	15.11
695	11.0	576.0	15.11
696	12.0	577.0	15.11
697	13.0	630.0	16.11
698	13.4	669.0	16.11
699	13.6	582.0	16.11
700	14.3	728.0	17.11
701	14.1	764.0	17.11
702	14.3	536.0	17.11
703	14.0	1182.0	17.11
704	14.0	756.0	17.11
705	13.6	767.0	17.11
706	12.7	54.0	15.11
707	12.8	56.0	15.11
708	12.8	871.0	15.11
709	12.8	563.0	16.11
710	12.3	579.0	15.11
711	12.3	717.0	16.11
712	11.7	561.0	15.11
