	Twet	Load	Tset
505	21.2	1260.0	24.11
506	20.9	1257.0	23.11
507	21.2	1300.0	24.11
508	21.2	1282.0	24.11
509	21.0	1204.0	23.11
510	20.4	1494.0	23.11
511	21.0	946.0	23.11
512	19.8	934.0	22.11
513	19.9	937.0	22.11
514	19.9	930.0	22.11
515	20.9	1249.0	23.11
516	20.6	888.0	23.11
517	20.0	867.0	22.11
518	19.9	861.0	22.11
519	20.2	849.0	22.11
520	20.0	857.0	22.11
521	19.9	833.0	22.11
522	20.0	857.0	22.11
523	19.9	916.0	22.11
524	21.0	946.0	23.11
525	22.0	663.0	25.11
526	21.9	1280.0	24.11
527	21.5	1498.0	24.11
528	19.9	671.0	23.11
529	21.3	1287.0	24.11
530	21.6	1322.0	24.11
531	21.6	1319.0	24.11
532	21.2	1285.0	24.11
533	20.9	1243.0	23.11
534	20.2	1170.0	23.11
535	20.2	1071.0	23.11
536	20.7	927.0	23.11
537	20.8	920.0	23.11
538	20.0	882.0	22.11
539	20.2	1232.0	23.11
540	20.0	875.0	22.11
541	19.8	874.0	22.11
542	20.0	880.0	22.11
543	20.1	895.0	22.11
544	19.8	868.0	22.11
545	20.2	857.0	22.11
546	20.4	889.0	23.11
547	20.8	946.0	23.11
548	20.8	946.0	23.11
549	21.1	641.0	24.11
550	21.0	1238.0	23.11
551	21.2	1452.0	24.11
552	20.6	657.0	23.11
553	21.1	1277.0	24.11
554	20.8	1325.0	23.11
555	21.5	1308.0	24.11
556	21.3	1247.0	24.11
557	20.8	1196.0	23.11
558	22.0	1152.0	24.11
559	21.2	1167.0	24.11
560	21.4	947.0	24.11
561	20.8	947.0	23.11
562	20.9	946.0	23.11
563	21.0	1256.0	24.11
564	20.9	947.0	23.11
565	21.3	946.0	24.11
566	21.1	946.0	23.11
567	20.2	935.0	22.11
568	20.0	916.0	22.11
569	20.1	925.0	22.11
570	20.4	923.0	23.11
571	20.4	915.0	23.11
572	21.0	935.0	23.11
573	21.3	935.0	24.11
574	21.2	945.0	23.11
575	21.5	943.0	24.11
576	21.2	947.0	23.11
577	20.0	938.0	22.11
578	19.5	909.0	22.11
579	20.1	942.0	22.11
580	20.8	943.0	23.11
581	21.1	943.0	23.11
582	20.3	937.0	23.11
583	20.2	927.0	22.11
584	20.4	923.0	23.11
585	20.0	886.0	22.11
586	20.4	883.0	23.11
587	20.4	946.0	23.11
588	21.3	915.0	24.11
589	21.3	914.0	24.11
590	21.3	927.0	24.11
591	21.3	911.0	24.11
592	21.1	907.0	23.11
593	21.3	920.0	24.11
594	20.7	906.0	23.11
595	21.1	910.0	23.11
596	21.8	897.0	24.11
597	22.0	946.0	24.11
598	22.9	946.0	25.11
599	23.4	888.0	26.11
600	23.7	643.0	26.11
601	22.9	1201.0	25.11
602	21.5	1500.0	24.11
603	21.5	946.0	24.11
604	21.6	946.0	24.11
605	21.8	946.0	24.11
606	21.3	947.0	24.11
607	21.3	945.0	24.11
608	21.3	938.0	24.11
609	20.9	930.0	23.11
610	20.5	909.0	23.11
611	20.4	1177.0	23.11
612	20.4	894.0	23.11
613	20.7	894.0	23.11
614	20.7	904.0	23.11
615	20.5	905.0	23.11
616	20.2	890.0	22.11
617	20.7	897.0	23.11
618	20.7	944.0	23.11
619	21.3	946.0	24.11
620	21.6	946.0	24.11
621	22.2	656.0	25.11
622	23.2	1299.0	26.11
623	23.2	1539.0	26.11
624	23.4	726.0	26.11
625	23.0	1395.0	25.11
626	23.0	1413.0	25.11
627	23.7	1437.0	26.11
628	23.7	1410.0	26.11
629	22.6	1334.0	25.11
630	22.9	1269.0	25.11
631	23.7	1204.0	26.11
632	23.9	1202.0	26.11
633	23.6	1173.0	26.11
634	23.8	1190.0	26.11
635	23.6	1379.0	26.11
636	24.0	1209.0	26.11
637	23.4	1197.0	26.11
638	23.1	1171.0	26.11
639	22.5	1165.0	25.11
640	22.2	947.0	24.11
641	22.0	1130.0	24.11
642	22.0	1176.0	24.11
643	22.0	1196.0	24.11
644	22.5	1232.0	25.11
645	23.1	1273.0	26.11
646	22.7	1323.0	25.11
647	23.2	1273.0	26.11
648	22.9	1298.0	25.11
649	22.6	1399.0	25.11
650	22.1	1380.0	25.11
651	20.9	1361.0	23.11
652	20.2	1316.0	23.11
653	20.2	1242.0	23.11
654	20.4	1195.0	23.11
655	19.9	1132.0	22.11
656	19.5	946.0	22.11
657	19.5	946.0	22.11
658	19.6	943.0	22.11
659	19.4	1395.0	22.11
660	20.1	933.0	22.11
661	18.9	935.0	21.11
662	18.9	909.0	21.11
663	18.5	858.0	21.11
664	18.0	849.0	20.11
665	17.8	821.0	20.11
666	17.8	837.0	20.11
667	18.6	896.0	21.11
668	18.9	945.0	21.11
669	19.0	727.0	22.11
670	19.4	1266.0	22.11
671	19.3	1491.0	22.11
672	19.8	650.0	22.11
673	19.6	1235.0	22.11
674	20.0	1256.0	23.11
675	20.0	1281.0	23.11
676	19.0	1258.0	22.11
677	19.4	1205.0	22.11
678	19.2	1184.0	22.11
679	19.8	1114.0	22.11
680	19.1	1085.0	22.11
681	18.1	912.0	20.11
682	18.3	880.0	21.11
683	18.4	1250.0	21.11
684	19.1	896.0	21.11
685	18.6	884.0	21.11
686	18.5	874.0	21.11
687	18.7	874.0	21.11
688	18.5	876.0	21.11
689	18.5	856.0	21.11
690	19.0	886.0	21.11
691	19.4	936.0	22.11
692	19.6	946.0	22.11
693	19.9	688.0	23.11
694	20.5	1296.0	23.11
695	20.0	1486.0	23.11
696	20.7	681.0	23.11
697	21.2	1343.0	24.11
698	21.5	1390.0	24.11
699	22.6	1403.0	25.11
700	22.0	1366.0	25.11
701	20.7	1299.0	23.11
702	20.6	1214.0	23.11
703	21.2	1151.0	24.11
704	21.9	1180.0	24.11
705	22.2	1181.0	25.11
706	22.0	1175.0	24.11
707	22.5	1284.0	25.11
708	22.7	1151.0	25.11
709	23.1	1151.0	26.11
710	22.9	1163.0	25.11
711	22.4	1148.0	25.11
712	21.8	947.0	24.11
713	21.8	1132.0	24.11
714	21.3	1163.0	24.11
715	21.8	825.0	24.11
716	22.5	1407.0	25.11
717	23.6	1311.0	26.11
718	23.5	1396.0	26.11
719	20.6	1282.0	23.11
720	20.4	1222.0	23.11
721	20.9	1300.0	23.11
722	21.4	1329.0	24.11
723	22.0	1353.0	25.11
724	21.9	1344.0	24.11
725	22.2	1334.0	25.11
726	22.5	1312.0	25.11
727	22.4	1248.0	25.11
728	22.9	1266.0	25.11
729	23.0	1231.0	25.11
730	23.4	1217.0	26.11
731	23.0	1259.0	25.11
732	22.5	1204.0	25.11
