Tset	Date	Twet	Load	Hour(s)	 TimeStamp(s)
15.11	3/10/2011 21:00	8.3	58.2	75600	1299790800
15.11	3/10/2011 22:00	7.7	58.2	79200	1299794400
15.11	3/10/2011 23:00	7.7	58.2	82800	1299798000
15.11	3/11/2011 0:00	8	58.2	0	1299801600
15.11	3/11/2011 1:00	7.2	58.2	3600	1299805200
15.11	3/11/2011 2:00	6.4	58.2	7200	1299808800
15.11	3/11/2011 3:00	5.9	58.2	10800	1299812400
15.11	3/11/2011 4:00	4.7	58.2	14400	1299816000
15.11	3/11/2011 5:00	3.4	58.2	18000	1299819600
15.11	3/11/2011 6:00	2.4	58.2	21600	1299823200
15.11	3/11/2011 7:00	3	58.2	25200	1299826800
15.11	3/11/2011 8:00	3.6	58.2	28800	1299830400
15.11	3/11/2011 9:00	3.6	58.2	32400	1299834000
15.11	3/11/2011 10:00	3.7	58.2	36000	1299837600
15.11	3/11/2011 11:00	4.7	58.2	39600	1299841200
15.11	3/11/2011 12:00	5.3	58.2	43200	1299844800
15.11	3/11/2011 13:00	5.1	58.2	46800	1299848400
15.11	3/11/2011 14:00	4.3	58.2	50400	1299852000
15.11	3/11/2011 15:00	4.6	58.2	54000	1299855600
15.11	3/11/2011 16:00	3.4	58.2	57600	1299859200
15.11	3/11/2011 17:00	3.1	58.2	61200	1299862800
15.11	3/11/2011 18:00	2.1	58.2	64800	1299866400
15.11	3/11/2011 19:00	2.3	58.2	68400	1299870000
15.11	3/11/2011 20:00	2.5	58.2	72000	1299873600
15.11	3/11/2011 21:00	2.3	58.2	75600	1299877200
15.11	3/11/2011 22:00	1.9	58.2	79200	1299880800
15.11	3/11/2011 23:00	1.6	58.2	82800	1299884400
15.11	3/12/2011 0:00	1.3	58.2	0	1299888000
15.11	3/12/2011 1:00	0.9	58.2	3600	1299891600
15.11	3/12/2011 2:00	0.9	58.2	7200	1299895200
15.11	3/12/2011 3:00	0.9	58.2	10800	1299898800
15.11	3/12/2011 4:00	0.6	58.2	14400	1299902400
15.11	3/12/2011 5:00	0.3	58.2	18000	1299906000
15.11	3/12/2011 6:00	0.6	58.2	21600	1299909600
15.11	3/12/2011 7:00	2.1	58.2	25200	1299913200
15.11	3/12/2011 8:00	3.5	58.2	28800	1299916800
15.11	3/12/2011 9:00	3.8	58.2	32400	1299920400
15.11	3/12/2011 10:00	3.9	58.2	36000	1299924000
15.11	3/12/2011 11:00	3.9	58.2	39600	1299927600
15.11	3/12/2011 12:00	4.4	58.2	43200	1299931200
15.11	3/12/2011 13:00	5.2	58.2	46800	1299934800
15.11	3/12/2011 14:00	7.2	58.2	50400	1299938400
15.11	3/12/2011 15:00	7.6	58.2	54000	1299942000
15.11	3/12/2011 16:00	7.8	58.2	57600	1299945600
15.11	3/12/2011 17:00	7.7	58.2	61200	1299949200
15.11	3/12/2011 18:00	6	58.2	64800	1299952800
15.11	3/12/2011 19:00	5.1	58.2	68400	1299956400
15.11	3/12/2011 20:00	4.2	58.2	72000	1299960000
15.11	3/12/2011 21:00	3.3	58.2	75600	1299963600
15.11	3/12/2011 22:00	2.7	58.2	79200	1299967200
15.11	3/12/2011 23:00	3	58.2	82800	1299970800
15.11	3/13/2011 0:00	3.9	58.2	0	1299974400
15.11	3/13/2011 1:00	3.3	58.2	3600	1299978000
15.11	3/13/2011 3:00	4.1	58.2	10800	1299985200
15.11	3/13/2011 4:00	3.7	58.2	14400	1299988800
15.11	3/13/2011 5:00	1.6	58.2	18000	1299992400
15.11	3/13/2011 6:00	5	58.2	21600	1299996000
15.11	3/13/2011 7:00	6	58.2	25200	1299999600
15.11	3/13/2011 8:00	5.8	58.2	28800	1300003200
15.11	3/13/2011 9:00	6.1	58.2	32400	1300006800
15.11	3/13/2011 10:00	6.4	58.2	36000	1300010400
15.11	3/13/2011 11:00	6.6	58.2	39600	1300014000
15.11	3/13/2011 12:00	7.4	58.2	43200	1300017600
15.11	3/13/2011 13:00	7.2	58.2	46800	1300021200
15.11	3/13/2011 14:00	6.7	1639.3	50400	1300024800
15.11	3/13/2011 15:00	6.9	494.7	54000	1300028400
15.11	3/13/2011 16:00	5.9	649.9	57600	1300032000
15.11	3/13/2011 17:00	4.8	843.9	61200	1300035600
15.11	3/13/2011 18:00	4	611.1	64800	1300039200
15.11	3/13/2011 19:00	3.2	649.9	68400	1300042800
15.11	3/13/2011 20:00	2.5	436.5	72000	1300046400
15.11	3/13/2011 21:00	1.9	58.2	75600	1300050000
15.11	3/13/2011 22:00	1.3	58.2	79200	1300053600
15.11	3/13/2011 23:00	0.9	58.2	82800	1300057200
15.11	3/14/2011 0:00	0.3	58.2	0	1300060800
15.11	3/14/2011 1:00	-0.3	58.2	3600	1300064400
15.11	3/14/2011 2:00	-0.3	58.2	7200	1300068000
15.11	3/14/2011 3:00	-0.6	58.2	10800	1300071600
15.11	3/14/2011 4:00	-1	58.2	14400	1300075200
15.11	3/14/2011 5:00	-0.4	58.2	18000	1300078800
15.11	3/14/2011 6:00	1.2	58.2	21600	1300082400
15.11	3/14/2011 7:00	2.5	58.2	25200	1300086000
15.11	3/14/2011 8:00	2.5	58.2	28800	1300089600
15.11	3/14/2011 9:00	3.4	58.2	32400	1300093200
15.11	3/14/2011 10:00	3.3	58.2	36000	1300096800
15.11	3/14/2011 11:00	3.6	58.2	39600	1300100400
15.11	3/14/2011 12:00	4.3	58.2	43200	1300104000
15.11	3/14/2011 13:00	4.2	58.2	46800	1300107600
15.11	3/14/2011 14:00	4.5	58.2	50400	1300111200
15.11	3/14/2011 15:00	4.8	58.2	54000	1300114800
15.11	3/14/2011 16:00	4.2	58.2	57600	1300118400
15.11	3/14/2011 17:00	3.3	58.2	61200	1300122000
