	Twet	Load	Tset
505	11.2	414.0	15.11
506	11.2	416.0	15.11
507	10.4	411.0	15.11
508	9.7	410.0	15.11
509	9.7	395.0	15.11
510	9.4	403.0	15.11
511	8.9	400.0	15.11
512	8.8	402.0	15.11
513	8.8	439.0	15.11
514	8.6	410.0	15.11
515	8.8	413.0	15.11
516	8.8	409.0	15.11
517	8.8	413.0	15.11
518	8.8	406.0	15.11
519	8.6	406.0	15.11
520	8.3	409.0	15.11
521	8.3	406.0	15.11
522	8.3	408.0	15.11
523	7.8	407.0	15.11
524	7.2	53.0	15.11
525	7.5	415.0	15.11
526	6.7	53.0	15.11
527	5.8	55.0	15.11
528	5.4	53.0	15.11
529	4.8	54.0	15.11
530	4.8	54.0	15.11
531	4.3	56.0	15.11
532	4.3	54.0	15.11
533	4.0	53.0	15.11
534	4.4	53.0	15.11
535	5.0	54.0	15.11
536	5.0	53.0	15.11
537	5.5	53.0	15.11
538	5.3	54.0	15.11
539	5.8	54.0	15.11
540	5.6	55.0	15.11
541	5.7	54.0	15.11
542	4.8	54.0	15.11
543	6.2	55.0	15.11
544	5.9	53.0	15.11
545	5.4	54.0	15.11
546	5.7	54.0	15.11
547	5.4	54.0	15.11
548	5.1	55.0	15.11
549	5.1	54.0	15.11
550	5.4	54.0	15.11
551	5.6	54.0	15.11
552	5.6	55.0	15.11
553	4.9	54.0	15.11
554	3.6	55.0	15.11
555	3.4	53.0	15.11
556	3.7	53.0	15.11
557	4.9	54.0	15.11
558	5.9	54.0	15.11
559	6.9	715.0	15.11
560	6.6	588.0	15.11
561	7.2	54.0	15.11
562	7.6	597.0	15.11
563	7.4	609.0	15.11
564	7.1	628.0	15.11
565	6.8	614.0	15.11
566	7.6	605.0	15.11
567	6.4	580.0	15.11
568	6.4	457.0	15.11
569	6.1	419.0	15.11
570	6.1	420.0	15.11
571	6.3	413.0	15.11
572	6.2	410.0	15.11
573	6.8	802.0	15.11
574	6.2	410.0	15.11
575	5.8	412.0	15.11
576	5.3	478.0	15.11
577	5.0	522.0	15.11
578	5.3	54.0	15.11
579	5.3	55.0	15.11
580	5.7	54.0	15.11
581	7.0	54.0	15.11
582	7.5	53.0	15.11
583	9.1	53.0	15.11
584	9.1	347.0	15.11
585	9.3	414.0	15.11
586	9.7	624.0	15.11
587	9.2	985.0	15.11
588	9.3	738.0	15.11
589	9.9	692.0	15.11
590	10.1	722.0	15.11
591	9.8	666.0	15.11
592	9.7	471.0	15.11
593	9.1	418.0	15.11
594	11.7	423.0	15.11
595	10.7	414.0	15.11
596	10.7	395.0	15.11
597	11.5	632.0	15.11
598	9.5	399.0	15.11
599	10.2	415.0	15.11
600	10.5	818.0	15.11
601	11.0	588.0	15.11
602	11.5	577.0	15.11
603	11.5	559.0	15.11
604	12.3	586.0	15.11
605	12.3	625.0	15.11
606	12.6	644.0	16.11
607	13.2	640.0	16.11
608	13.5	679.0	17.11
609	14.2	396.0	16.11
610	14.5	760.0	18.11
611	15.2	753.0	18.11
612	15.5	778.0	19.11
613	15.2	599.0	18.11
614	15.8	1025.0	18.11
615	16.0	1082.0	19.11
616	15.8	510.0	18.11
617	15.8	438.0	18.11
618	15.3	431.0	18.11
619	15.3	432.0	18.11
620	15.1	429.0	17.11
621	14.6	724.0	18.11
622	11.7	416.0	15.11
623	10.7	400.0	15.11
624	7.9	783.0	15.11
625	6.7	528.0	15.11
626	6.5	508.0	15.11
627	5.7	489.0	15.11
628	5.6	486.0	15.11
629	6.1	492.0	15.11
630	6.5	480.0	15.11
631	6.8	497.0	15.11
632	7.1	508.0	15.11
633	7.4	422.0	15.11
634	7.3	513.0	15.11
635	7.1	622.0	15.11
636	8.8	660.0	15.11
637	8.8	687.0	15.11
638	8.4	657.0	15.11
639	8.3	609.0	15.11
640	7.6	478.0	15.11
641	6.8	413.0	15.11
642	6.4	417.0	15.11
643	6.2	408.0	15.11
644	5.4	471.0	15.11
645	5.0	991.0	15.11
646	4.9	415.0	15.11
647	4.1	407.0	15.11
648	4.1	431.0	15.11
649	3.7	415.0	15.11
650	3.5	409.0	15.11
651	4.2	412.0	15.11
652	4.0	411.0	15.11
653	4.5	409.0	15.11
654	4.2	390.0	15.11
655	4.7	412.0	15.11
656	4.7	418.0	15.11
657	4.9	402.0	15.11
658	4.8	480.0	15.11
659	6.0	409.0	15.11
660	6.4	417.0	15.11
661	6.7	409.0	15.11
662	6.4	411.0	15.11
663	6.8	409.0	15.11
664	6.8	409.0	15.11
665	7.1	409.0	15.11
666	6.8	413.0	15.11
667	7.1	411.0	15.11
668	7.8	410.0	15.11
669	7.5	420.0	15.11
670	7.3	406.0	15.11
671	7.8	406.0	15.11
672	8.3	406.0	15.11
673	7.8	405.0	15.11
674	7.8	35.0	15.11
675	7.2	35.0	15.11
676	7.2	34.0	15.11
677	8.1	35.0	15.11
678	8.4	34.0	15.11
679	8.9	374.0	15.11
680	9.5	391.0	15.11
681	9.3	408.0	15.11
682	10.3	402.0	15.11
683	10.2	414.0	15.11
684	11.3	440.0	15.11
685	11.7	417.0	15.11
686	11.7	434.0	15.11
687	11.1	440.0	15.11
688	11.2	427.0	15.11
689	10.8	429.0	15.11
690	11.5	426.0	15.11
691	10.1	438.0	15.11
692	11.0	401.0	15.11
693	10.7	400.0	15.11
694	9.7	407.0	15.11
695	9.2	402.0	15.11
696	9.1	510.0	15.11
697	8.4	474.0	15.11
698	6.7	534.0	15.11
699	6.2	540.0	15.11
700	6.1	500.0	15.11
701	6.0	511.0	15.11
702	5.8	517.0	15.11
703	6.1	821.0	15.11
704	7.4	511.0	15.11
705	8.1	399.0	15.11
706	9.8	567.0	15.11
707	11.2	632.0	15.11
708	12.5	701.0	16.11
709	14.4	747.0	17.11
710	14.2	703.0	17.11
711	14.2	703.0	17.11
712	14.0	472.0	17.11
713	13.5	397.0	16.11
714	12.7	400.0	15.11
715	12.2	399.0	15.11
716	12.0	398.0	15.11
717	12.0	518.0	15.11
718	12.5	421.0	15.11
