Twet Load Energy Tset
-3.5 1052.03298266 364399.0 15.11
-3.0 1052.03298266 364424.0 15.11
-2.5 1052.03298266 364451.0 15.11
-2.0 1052.03298266 364480.0 15.11
-1.5 1052.03298266 364513.0 15.11
-1.0 1052.03298266 364549.0 15.11
-0.5 1052.03298266 364589.0 15.11
0.0 1052.03298266 364634.0 15.11
0.5 1052.03298266 364684.0 15.11
1.0 1052.03298266 364741.0 15.11
1.5 1052.03298266 364806.0 15.11
2.0 1052.03298266 364880.0 15.11
2.5 1052.03298266 364965.0 15.11
3.0 1052.03298266 365065.0 15.11
3.5 1052.03298266 365182.0 15.11
4.0 1052.03298266 365320.0 15.11
4.5 1052.03298266 365487.0 15.11
5.0 1052.03298266 365689.0 15.11
5.5 1052.03298266 365936.0 15.11
6.0 1052.03298266 366240.0 15.11
6.5 1052.03298266 366575.0 15.11
7.0 1052.03298266 366939.0 15.11
7.5 1052.03298266 367341.0 15.11
8.0 1052.03298266 367796.0 15.11
8.5 1052.03298266 368327.0 15.11
9.0 1052.03298266 368972.0 15.11
9.5 1052.03298266 369792.0 15.11
10.0 1052.03298266 370892.0 15.11
10.5 1052.03298266 372457.0 15.11
11.0 1052.03298266 374819.0 15.11
11.5 1052.03298266 378612.0 15.11
12.0 1052.03298266 384998.0 15.11
12.5 1052.03298266 395409.0 15.11
13.0 1052.03298266 402302.0 16.11
13.5 1052.03298266 411522.0 16.11
14.0 1052.03298266 419147.0 17.11
14.5 1052.03298266 427239.0 17.11
15.0 1052.03298266 435420.0 18.11
15.5 1052.03298266 442442.0 18.11
16.0 1052.03298266 450987.0 19.11
16.5 1052.03298266 457025.0 19.11
17.0 1052.03298266 465728.0 20.11
17.5 1052.03298266 470893.0 20.11
18.0 1052.03298266 479545.0 21.11
18.5 1052.03298266 483970.0 21.11
19.0 1052.03298266 492365.0 22.11
19.5 1052.03298266 496173.0 22.11
20.0 1052.03298266 503780.0 22.11
20.5 1052.03298266 507432.0 23.11
21.0 1052.03298266 514061.0 23.11
21.5 1052.03298266 517707.0 24.11
22.0 1052.03298266 523470.0 24.11
22.5 1052.03298266 526990.0 25.11
23.0 1052.03298266 532014.0 25.11
23.5 1052.03298266 535304.0 26.11
24.0 1052.03298266 539701.0 26.11
24.5 1052.03298266 550076.0 26.11
25.0 1052.03298266 573722.0 26.11
-5.0 1066.24964458 369823.0 15.11
-4.5 1066.24964458 369843.0 15.11
-4.0 1066.24964458 369865.0 15.11
-3.5 1066.24964458 369888.0 15.11
-3.0 1066.24964458 369914.0 15.11
-2.5 1066.24964458 369942.0 15.11
-2.0 1066.24964458 369972.0 15.11
-1.5 1066.24964458 370006.0 15.11
-1.0 1066.24964458 370044.0 15.11
-0.5 1066.24964458 370085.0 15.11
0.0 1066.24964458 370132.0 15.11
0.5 1066.24964458 370184.0 15.11
1.0 1066.24964458 370243.0 15.11
1.5 1066.24964458 370310.0 15.11
2.0 1066.24964458 370387.0 15.11
2.5 1066.24964458 370476.0 15.11
3.0 1066.24964458 370579.0 15.11
3.5 1066.24964458 370701.0 15.11
4.0 1066.24964458 370845.0 15.11
4.5 1066.24964458 371018.0 15.11
5.0 1066.24964458 371228.0 15.11
5.5 1066.24964458 371486.0 15.11
6.0 1066.24964458 371797.0 15.11
6.5 1066.24964458 372133.0 15.11
7.0 1066.24964458 372499.0 15.11
7.5 1066.24964458 372904.0 15.11
8.0 1066.24964458 373365.0 15.11
8.5 1066.24964458 373906.0 15.11
9.0 1066.24964458 374565.0 15.11
9.5 1066.24964458 375409.0 15.11
10.0 1066.24964458 376545.0 15.11
10.5 1066.24964458 378166.0 15.11
11.0 1066.24964458 380619.0 15.11
11.5 1066.24964458 384559.0 15.11
12.0 1066.24964458 391157.0 15.11
12.5 1066.24964458 401808.0 15.11
13.0 1066.24964458 408523.0 16.11
13.5 1066.24964458 417980.0 16.11
14.0 1066.24964458 425432.0 17.11
14.5 1066.24964458 433755.0 17.11
15.0 1066.24964458 441774.0 18.11
15.5 1066.24964458 449020.0 18.11
16.0 1066.24964458 457426.0 19.11
16.5 1066.24964458 463672.0 19.11
17.0 1066.24964458 472266.0 20.11
17.5 1066.24964458 477616.0 20.11
18.0 1066.24964458 486197.0 21.11
18.5 1066.24964458 490778.0 21.11
19.0 1066.24964458 499145.0 22.11
19.5 1066.24964458 503084.0 22.11
20.0 1066.24964458 510925.0 22.11
20.5 1066.24964458 514465.0 23.11
21.0 1066.24964458 521309.0 23.11
21.5 1066.24964458 524882.0 24.11
22.0 1066.24964458 530835.0 24.11
22.5 1066.24964458 534327.0 25.11
23.0 1066.24964458 539512.0 25.11
23.5 1066.24964458 542824.0 26.11
24.0 1066.24964458 547359.0 26.11
24.5 1066.24964458 558002.0 26.11
25.0 1066.24964458 581914.0 26.11
-5.0 1080.46630651 375387.0 15.11
-4.5 1080.46630651 375407.0 15.11
-4.0 1080.46630651 375429.0 15.11
-3.5 1080.46630651 375454.0 15.11
-3.0 1080.46630651 375480.0 15.11
-2.5 1080.46630651 375509.0 15.11
-2.0 1080.46630651 375541.0 15.11
-1.5 1080.46630651 375575.0 15.11
-1.0 1080.46630651 375614.0 15.11
-0.5 1080.46630651 375657.0 15.11
0.0 1080.46630651 375705.0 15.11
0.5 1080.46630651 375759.0 15.11
1.0 1080.46630651 375821.0 15.11
1.5 1080.46630651 375890.0 15.11
2.0 1080.46630651 375970.0 15.11
2.5 1080.46630651 376063.0 15.11
3.0 1080.46630651 376170.0 15.11
3.5 1080.46630651 376297.0 15.11
4.0 1080.46630651 376447.0 15.11
4.5 1080.46630651 376627.0 15.11
5.0 1080.46630651 376846.0 15.11
5.5 1080.46630651 377115.0 15.11
6.0 1080.46630651 377428.0 15.11
6.5 1080.46630651 377765.0 15.11
7.0 1080.46630651 378134.0 15.11
7.5 1080.46630651 378543.0 15.11
8.0 1080.46630651 379011.0 15.11
8.5 1080.46630651 379561.0 15.11
9.0 1080.46630651 380236.0 15.11
9.5 1080.46630651 381104.0 15.11
10.0 1080.46630651 382278.0 15.11
10.5 1080.46630651 383958.0 15.11
11.0 1080.46630651 386504.0 15.11
11.5 1080.46630651 390596.0 15.11
12.0 1080.46630651 397405.0 15.11
12.5 1080.46630651 408292.0 15.11
13.0 1080.46630651 414834.0 16.11
13.5 1080.46630651 424524.0 16.11
14.0 1080.46630651 431810.0 17.11
14.5 1080.46630651 440361.0 17.11
15.0 1080.46630651 448223.0 18.11
15.5 1080.46630651 455692.0 18.11
16.0 1080.46630651 463960.0 19.11
16.5 1080.46630651 470413.0 19.11
17.0 1080.46630651 478899.0 20.11
17.5 1080.46630651 484436.0 20.11
18.0 1080.46630651 492944.0 21.11
18.5 1080.46630651 497685.0 21.11
19.0 1080.46630651 506022.0 22.11
19.5 1080.46630651 510095.0 22.11
20.0 1080.46630651 518084.0 23.11
20.5 1080.46630651 521599.0 23.11
21.0 1080.46630651 528659.0 23.11
21.5 1080.46630651 532159.0 24.11
22.0 1080.46630651 538305.0 24.11
22.5 1080.46630651 541767.0 25.11
23.0 1080.46630651 547118.0 25.11
23.5 1080.46630651 550449.0 26.11
24.0 1080.46630651 555126.0 26.11
24.5 1080.46630651 566035.0 26.11
25.0 1080.46630651 590204.0 26.11
-5.0 1094.68296844 381026.0 15.11
-4.5 1094.68296844 381047.0 15.11
-4.0 1094.68296844 381070.0 15.11
-3.5 1094.68296844 381095.0 15.11
-3.0 1094.68296844 381122.0 15.11
-2.5 1094.68296844 381152.0 15.11
-2.0 1094.68296844 381185.0 15.11
-1.5 1094.68296844 381221.0 15.11
-1.0 1094.68296844 381261.0 15.11
-0.5 1094.68296844 381305.0 15.11
0.0 1094.68296844 381355.0 15.11
0.5 1094.68296844 381411.0 15.11
1.0 1094.68296844 381475.0 15.11
1.5 1094.68296844 381547.0 15.11
2.0 1094.68296844 381630.0 15.11
2.5 1094.68296844 381726.0 15.11
3.0 1094.68296844 381838.0 15.11
3.5 1094.68296844 381969.0 15.11
4.0 1094.68296844 382126.0 15.11
4.5 1094.68296844 382313.0 15.11
5.0 1094.68296844 382541.0 15.11
5.5 1094.68296844 382821.0 15.11
6.0 1094.68296844 383135.0 15.11
6.5 1094.68296844 383473.0 15.11
7.0 1094.68296844 383844.0 15.11
7.5 1094.68296844 384258.0 15.11
8.0 1094.68296844 384732.0 15.11
8.5 1094.68296844 385294.0 15.11
9.0 1094.68296844 385985.0 15.11
9.5 1094.68296844 386878.0 15.11
10.0 1094.68296844 388091.0 15.11
10.5 1094.68296844 389831.0 15.11
11.0 1094.68296844 392474.0 15.11
11.5 1094.68296844 396722.0 15.11
12.0 1094.68296844 403739.0 15.11
12.5 1094.68296844 414858.0 15.11
13.0 1094.68296844 421235.0 16.11
13.5 1094.68296844 431155.0 16.11
14.0 1094.68296844 438280.0 17.11
14.5 1094.68296844 447056.0 17.11
15.0 1094.68296844 454765.0 18.11
15.5 1094.68296844 462455.0 18.11
16.0 1094.68296844 470587.0 19.11
16.5 1094.68296844 477250.0 19.11
17.0 1094.68296844 485627.0 20.11
17.5 1094.68296844 491352.0 20.11
18.0 1094.68296844 499787.0 21.11
18.5 1094.68296844 504690.0 21.11
19.0 1094.68296844 512994.0 22.11
19.5 1094.68296844 517205.0 22.11
20.0 1094.68296844 525203.0 23.11
20.5 1094.68296844 528834.0 23.11
21.0 1094.68296844 536111.0 23.11
21.5 1094.68296844 539537.0 24.11
22.0 1094.68296844 545879.0 24.11
22.5 1094.68296844 549310.0 25.11
23.0 1094.68296844 554831.0 25.11
23.5 1094.68296844 558179.0 26.11
24.0 1094.68296844 563001.0 26.11
24.5 1094.68296844 574175.0 26.11
25.0 1094.68296844 598590.0 26.11
-5.0 1108.89963037 386740.0 15.11
-4.5 1108.89963037 386762.0 15.11
-4.0 1108.89963037 386786.0 15.11
-3.5 1108.89963037 386812.0 15.11
-3.0 1108.89963037 386840.0 15.11
-2.5 1108.89963037 386871.0 15.11
-2.0 1108.89963037 386905.0 15.11
-1.5 1108.89963037 386942.0 15.11
-1.0 1108.89963037 386984.0 15.11
-0.5 1108.89963037 387030.0 15.11
0.0 1108.89963037 387081.0 15.11
0.5 1108.89963037 387139.0 15.11
1.0 1108.89963037 387205.0 15.11
1.5 1108.89963037 387280.0 15.11
2.0 1108.89963037 387367.0 15.11
2.5 1108.89963037 387466.0 15.11
3.0 1108.89963037 387582.0 15.11
3.5 1108.89963037 387719.0 15.11
4.0 1108.89963037 387882.0 15.11
4.5 1108.89963037 388077.0 15.11
5.0 1108.89963037 388313.0 15.11
5.5 1108.89963037 388601.0 15.11
6.0 1108.89963037 388916.0 15.11
6.5 1108.89963037 389256.0 15.11
7.0 1108.89963037 389630.0 15.11
7.5 1108.89963037 390049.0 15.11
8.0 1108.89963037 390530.0 15.11
8.5 1108.89963037 391103.0 15.11
9.0 1108.89963037 391812.0 15.11
9.5 1108.89963037 392731.0 15.11
10.0 1108.89963037 393984.0 15.11
10.5 1108.89963037 395787.0 15.11
11.0 1108.89963037 398529.0 15.11
11.5 1108.89963037 402938.0 15.11
12.0 1108.89963037 410161.0 15.11
12.5 1108.89963037 421496.0 16.11
13.0 1108.89963037 427725.0 16.11
13.5 1108.89963037 437872.0 16.11
14.0 1108.89963037 444841.0 17.11
14.5 1108.89963037 453840.0 17.11
15.0 1108.89963037 461401.0 18.11
15.5 1108.89963037 469309.0 18.11
16.0 1108.89963037 477308.0 19.11
16.5 1108.89963037 484180.0 19.11
17.0 1108.89963037 492448.0 20.11
17.5 1108.89963037 498366.0 20.11
18.0 1108.89963037 506724.0 21.11
18.5 1108.89963037 511795.0 21.11
19.0 1108.89963037 520063.0 22.11
19.5 1108.89963037 524415.0 22.11
20.0 1108.89963037 532419.0 23.11
20.5 1108.89963037 536169.0 23.11
21.0 1108.89963037 543664.0 23.11
21.5 1108.89963037 547018.0 24.11
22.0 1108.89963037 553558.0 24.11
22.5 1108.89963037 556957.0 25.11
23.0 1108.89963037 562650.0 25.11
23.5 1108.89963037 566016.0 26.11
24.0 1108.89963037 570985.0 26.11
24.5 1108.89963037 582421.0 26.11
25.0 1108.89963037 607074.0 26.11
-5.0 1123.11629229 392531.0 15.11
-4.5 1123.11629229 392554.0 15.11
-4.0 1123.11629229 392578.0 15.11
-3.5 1123.11629229 392605.0 15.11
-3.0 1123.11629229 392634.0 15.11
-2.5 1123.11629229 392666.0 15.11
-2.0 1123.11629229 392701.0 15.11
-1.5 1123.11629229 392740.0 15.11
-1.0 1123.11629229 392782.0 15.11
-0.5 1123.11629229 392830.0 15.11
0.0 1123.11629229 392884.0 15.11
0.5 1123.11629229 392944.0 15.11
1.0 1123.11629229 393012.0 15.11
1.5 1123.11629229 393090.0 15.11
2.0 1123.11629229 393179.0 15.11
2.5 1123.11629229 393283.0 15.11
3.0 1123.11629229 393404.0 15.11
3.5 1123.11629229 393546.0 15.11
4.0 1123.11629229 393715.0 15.11
4.5 1123.11629229 393917.0 15.11
5.0 1123.11629229 394164.0 15.11
5.5 1123.11629229 394457.0 15.11
6.0 1123.11629229 394773.0 15.11
6.5 1123.11629229 395115.0 15.11
7.0 1123.11629229 395492.0 15.11
7.5 1123.11629229 395915.0 15.11
8.0 1123.11629229 396404.0 15.11
8.5 1123.11629229 396989.0 15.11
9.0 1123.11629229 397716.0 15.11
9.5 1123.11629229 398662.0 15.11
10.0 1123.11629229 399957.0 15.11
10.5 1123.11629229 401826.0 15.11
11.0 1123.11629229 404669.0 15.11
11.5 1123.11629229 409241.0 15.11
12.0 1123.11629229 416669.0 15.11
12.5 1123.11629229 427877.0 16.11
13.0 1123.11629229 434304.0 16.11
13.5 1123.11629229 444674.0 16.11
14.0 1123.11629229 451493.0 17.11
14.5 1123.11629229 460713.0 17.11
15.0 1123.11629229 468130.0 18.11
15.5 1123.11629229 476255.0 18.11
16.0 1123.11629229 484123.0 19.11
16.5 1123.11629229 491204.0 19.11
17.0 1123.11629229 499365.0 20.11
17.5 1123.11629229 505475.0 20.11
18.0 1123.11629229 513757.0 21.11
18.5 1123.11629229 518999.0 21.11
19.0 1123.11629229 527229.0 22.11
19.5 1123.11629229 531725.0 22.11
20.0 1123.11629229 539733.0 23.11
20.5 1123.11629229 543605.0 23.11
21.0 1123.11629229 551253.0 24.11
21.5 1123.11629229 554601.0 24.11
22.0 1123.11629229 561340.0 24.11
22.5 1123.11629229 564708.0 25.11
23.0 1123.11629229 570577.0 25.11
23.5 1123.11629229 573958.0 26.11
24.0 1123.11629229 579078.0 26.11
24.5 1123.11629229 590772.0 26.11
25.0 1123.11629229 615654.0 26.11
-5.0 1137.33295422 398398.0 15.11
-4.5 1137.33295422 398421.0 15.11
-4.0 1137.33295422 398446.0 15.11
-3.5 1137.33295422 398474.0 15.11
-3.0 1137.33295422 398504.0 15.11
-2.5 1137.33295422 398537.0 15.11
-2.0 1137.33295422 398573.0 15.11
-1.5 1137.33295422 398613.0 15.11
-1.0 1137.33295422 398657.0 15.11
-0.5 1137.33295422 398707.0 15.11
0.0 1137.33295422 398762.0 15.11
0.5 1137.33295422 398825.0 15.11
1.0 1137.33295422 398895.0 15.11
1.5 1137.33295422 398976.0 15.11
2.0 1137.33295422 399069.0 15.11
2.5 1137.33295422 399176.0 15.11
3.0 1137.33295422 399302.0 15.11
3.5 1137.33295422 399449.0 15.11
4.0 1137.33295422 399625.0 15.11
4.5 1137.33295422 399835.0 15.11
5.0 1137.33295422 400093.0 15.11
5.5 1137.33295422 400388.0 15.11
6.0 1137.33295422 400705.0 15.11
6.5 1137.33295422 401049.0 15.11
7.0 1137.33295422 401429.0 15.11
7.5 1137.33295422 401858.0 15.11
8.0 1137.33295422 402355.0 15.11
8.5 1137.33295422 402952.0 15.11
9.0 1137.33295422 403698.0 15.11
9.5 1137.33295422 404673.0 15.11
10.0 1137.33295422 406012.0 15.11
10.5 1137.33295422 407947.0 15.11
11.0 1137.33295422 410896.0 15.11
11.5 1137.33295422 415633.0 15.11
12.0 1137.33295422 423262.0 15.11
12.5 1137.33295422 434349.0 16.11
13.0 1137.33295422 440972.0 16.11
13.5 1137.33295422 451561.0 16.11
14.0 1137.33295422 458236.0 17.11
14.5 1137.33295422 467673.0 17.11
15.0 1137.33295422 474954.0 18.11
15.5 1137.33295422 483291.0 18.11
16.0 1137.33295422 491032.0 19.11
16.5 1137.33295422 498321.0 19.11
17.0 1137.33295422 506376.0 20.11
17.5 1137.33295422 512680.0 20.11
18.0 1137.33295422 520886.0 21.11
18.5 1137.33295422 526301.0 21.11
19.0 1137.33295422 534491.0 22.11
19.5 1137.33295422 539135.0 22.11
20.0 1137.33295422 547145.0 23.11
20.5 1137.33295422 551142.0 23.11
21.0 1137.33295422 558832.0 24.11
21.5 1137.33295422 562285.0 24.11
22.0 1137.33295422 569226.0 24.11
22.5 1137.33295422 572562.0 25.11
23.0 1137.33295422 578611.0 25.11
23.5 1137.33295422 582005.0 26.11
24.0 1137.33295422 587279.0 26.11
24.5 1137.33295422 599230.0 26.11
25.0 1137.33295422 624330.0 26.11
-5.0 1151.54961615 404340.0 15.11
-4.5 1151.54961615 404364.0 15.11
-4.0 1151.54961615 404390.0 15.11
-3.5 1151.54961615 404419.0 15.11
-3.0 1151.54961615 404450.0 15.11
-2.5 1151.54961615 404484.0 15.11
-2.0 1151.54961615 404521.0 15.11
-1.5 1151.54961615 404563.0 15.11
-1.0 1151.54961615 404608.0 15.11
-0.5 1151.54961615 404660.0 15.11
0.0 1151.54961615 404717.0 15.11
0.5 1151.54961615 404782.0 15.11
1.0 1151.54961615 404855.0 15.11
1.5 1151.54961615 404939.0 15.11
2.0 1151.54961615 405035.0 15.11
2.5 1151.54961615 405146.0 15.11
3.0 1151.54961615 405277.0 15.11
3.5 1151.54961615 405430.0 15.11
4.0 1151.54961615 405612.0 15.11
4.5 1151.54961615 405831.0 15.11
5.0 1151.54961615 406098.0 15.11
5.5 1151.54961615 406394.0 15.11
6.0 1151.54961615 406712.0 15.11
6.5 1151.54961615 407058.0 15.11
7.0 1151.54961615 407442.0 15.11
7.5 1151.54961615 407876.0 15.11
8.0 1151.54961615 408383.0 15.11
8.5 1151.54961615 408993.0 15.11
9.0 1151.54961615 409758.0 15.11
9.5 1151.54961615 410763.0 15.11
10.0 1151.54961615 412146.0 15.11
10.5 1151.54961615 414151.0 15.11
11.0 1151.54961615 417208.0 15.11
11.5 1151.54961615 422113.0 15.11
12.0 1151.54961615 429941.0 15.11
12.5 1151.54961615 440910.0 16.11
13.0 1151.54961615 447727.0 16.11
13.5 1151.54961615 458532.0 16.11
14.0 1151.54961615 465070.0 17.11
14.5 1151.54961615 474721.0 17.11
15.0 1151.54961615 481870.0 18.11
15.5 1151.54961615 490417.0 18.11
16.0 1151.54961615 498036.0 19.11
16.5 1151.54961615 505531.0 19.11
17.0 1151.54961615 513481.0 20.11
17.5 1151.54961615 519980.0 20.11
18.0 1151.54961615 528110.0 21.11
18.5 1151.54961615 533701.0 21.11
19.0 1151.54961615 541850.0 22.11
19.5 1151.54961615 546644.0 22.11
20.0 1151.54961615 554655.0 23.11
20.5 1151.54961615 558779.0 23.11
21.0 1151.54961615 566512.0 24.11
21.5 1151.54961615 570072.0 24.11
22.0 1151.54961615 577215.0 24.11
22.5 1151.54961615 580520.0 25.11
23.0 1151.54961615 586751.0 25.11
23.5 1151.54961615 590159.0 26.11
24.0 1151.54961615 595589.0 26.11
24.5 1151.54961615 607792.0 26.11
25.0 1151.54961615 633102.0 26.11
-5.0 1165.76627808 410359.0 15.11
-4.5 1165.76627808 410383.0 15.11
-4.0 1165.76627808 410410.0 15.11
-3.5 1165.76627808 410440.0 15.11
-3.0 1165.76627808 410472.0 15.11
-2.5 1165.76627808 410507.0 15.11
-2.0 1165.76627808 410545.0 15.11
-1.5 1165.76627808 410588.0 15.11
-1.0 1165.76627808 410636.0 15.11
-0.5 1165.76627808 410689.0 15.11
0.0 1165.76627808 410748.0 15.11
0.5 1165.76627808 410815.0 15.11
1.0 1165.76627808 410891.0 15.11
1.5 1165.76627808 410978.0 15.11
2.0 1165.76627808 411078.0 15.11
2.5 1165.76627808 411193.0 15.11
3.0 1165.76627808 411328.0 15.11
3.5 1165.76627808 411487.0 15.11
4.0 1165.76627808 411677.0 15.11
4.5 1165.76627808 411904.0 15.11
5.0 1165.76627808 412178.0 15.11
5.5 1165.76627808 412475.0 15.11
6.0 1165.76627808 412794.0 15.11
6.5 1165.76627808 413143.0 15.11
7.0 1165.76627808 413531.0 15.11
7.5 1165.76627808 413971.0 15.11
8.0 1165.76627808 414487.0 15.11
8.5 1165.76627808 415111.0 15.11
9.0 1165.76627808 415897.0 15.11
9.5 1165.76627808 416932.0 15.11
10.0 1165.76627808 418362.0 15.11
10.5 1165.76627808 420438.0 15.11
11.0 1165.76627808 423606.0 15.11
11.5 1165.76627808 428679.0 15.11
12.0 1165.76627808 436706.0 15.11
12.5 1165.76627808 447561.0 16.11
13.0 1165.76627808 454571.0 16.11
13.5 1165.76627808 465587.0 16.11
14.0 1165.76627808 471994.0 17.11
14.5 1165.76627808 481856.0 17.11
15.0 1165.76627808 488878.0 18.11
15.5 1165.76627808 497634.0 18.11
16.0 1165.76627808 505134.0 19.11
16.5 1165.76627808 512833.0 19.11
17.0 1165.76627808 520682.0 20.11
17.5 1165.76627808 527376.0 20.11
18.0 1165.76627808 535430.0 21.11
18.5 1165.76627808 541198.0 21.11
19.0 1165.76627808 549305.0 22.11
19.5 1165.76627808 554254.0 22.11
20.0 1165.76627808 562264.0 23.11
20.5 1165.76627808 566518.0 23.11
21.0 1165.76627808 574291.0 24.11
21.5 1165.76627808 577961.0 24.11
22.0 1165.76627808 585308.0 24.11
22.5 1165.76627808 588583.0 25.11
23.0 1165.76627808 594997.0 25.11
23.5 1165.76627808 598418.0 26.11
24.0 1165.76627808 604008.0 26.11
24.5 1165.76627808 616460.0 26.11
25.0 1165.76627808 641970.0 26.11
-5.0 1179.98294001 416453.0 15.11
-4.5 1179.98294001 416478.0 15.11
-4.0 1179.98294001 416506.0 15.11
-3.5 1179.98294001 416537.0 15.11
-3.0 1179.98294001 416570.0 15.11
-2.5 1179.98294001 416606.0 15.11
-2.0 1179.98294001 416646.0 15.11
-1.5 1179.98294001 416690.0 15.11
-1.0 1179.98294001 416739.0 15.11
-0.5 1179.98294001 416794.0 15.11
0.0 1179.98294001 416855.0 15.11
0.5 1179.98294001 416925.0 15.11
1.0 1179.98294001 417003.0 15.11
1.5 1179.98294001 417093.0 15.11
2.0 1179.98294001 417197.0 15.11
2.5 1179.98294001 417317.0 15.11
3.0 1179.98294001 417457.0 15.11
3.5 1179.98294001 417622.0 15.11
4.0 1179.98294001 417818.0 15.11
4.5 1179.98294001 418056.0 15.11
5.0 1179.98294001 418334.0 15.11
5.5 1179.98294001 418631.0 15.11
6.0 1179.98294001 418952.0 15.11
6.5 1179.98294001 419304.0 15.11
7.0 1179.98294001 419695.0 15.11
7.5 1179.98294001 420143.0 15.11
8.0 1179.98294001 420668.0 15.11
8.5 1179.98294001 421306.0 15.11
9.0 1179.98294001 422113.0 15.11
9.5 1179.98294001 423181.0 15.11
10.0 1179.98294001 424659.0 15.11
10.5 1179.98294001 426808.0 15.11
11.0 1179.98294001 430091.0 15.11
11.5 1179.98294001 435333.0 15.11
12.0 1179.98294001 443555.0 15.11
12.5 1179.98294001 454301.0 16.11
13.0 1179.98294001 461501.0 16.11
13.5 1179.98294001 472726.0 16.11
14.0 1179.98294001 479008.0 17.11
14.5 1179.98294001 489078.0 17.11
15.0 1179.98294001 495979.0 18.11
15.5 1179.98294001 504940.0 18.11
16.0 1179.98294001 512327.0 19.11
16.5 1179.98294001 520228.0 19.11
17.0 1179.98294001 527978.0 20.11
17.5 1179.98294001 534866.0 20.11
18.0 1179.98294001 542845.0 21.11
18.5 1179.98294001 548793.0 21.11
19.0 1179.98294001 556857.0 22.11
19.5 1179.98294001 561964.0 22.11
20.0 1179.98294001 569970.0 23.11
20.5 1179.98294001 574358.0 23.11
21.0 1179.98294001 582170.0 24.11
21.5 1179.98294001 585953.0 24.11
22.0 1179.98294001 593475.0 25.11
22.5 1179.98294001 596749.0 25.11
23.0 1179.98294001 603349.0 25.11
23.5 1179.98294001 606783.0 26.11
24.0 1179.98294001 612536.0 26.11
24.5 1179.98294001 625232.0 26.11
25.0 1179.98294001 650934.0 26.11
-5.0 1194.19960193 422623.0 15.11
-4.5 1194.19960193 422649.0 15.11
-4.0 1194.19960193 422678.0 15.11
-3.5 1194.19960193 422709.0 15.11
-3.0 1194.19960193 422743.0 15.11
-2.5 1194.19960193 422781.0 15.11
-2.0 1194.19960193 422822.0 15.11
-1.5 1194.19960193 422868.0 15.11
-1.0 1194.19960193 422919.0 15.11
-0.5 1194.19960193 422975.0 15.11
0.0 1194.19960193 423039.0 15.11
0.5 1194.19960193 423111.0 15.11
1.0 1194.19960193 423192.0 15.11
1.5 1194.19960193 423286.0 15.11
2.0 1194.19960193 423393.0 15.11
2.5 1194.19960193 423517.0 15.11
3.0 1194.19960193 423662.0 15.11
3.5 1194.19960193 423834.0 15.11
4.0 1194.19960193 424038.0 15.11
4.5 1194.19960193 424285.0 15.11
5.0 1194.19960193 424564.0 15.11
5.5 1194.19960193 424863.0 15.11
6.0 1194.19960193 425185.0 15.11
6.5 1194.19960193 425540.0 15.11
7.0 1194.19960193 425936.0 15.11
7.5 1194.19960193 426390.0 15.11
8.0 1194.19960193 426925.0 15.11
8.5 1194.19960193 427579.0 15.11
9.0 1194.19960193 428408.0 15.11
9.5 1194.19960193 429509.0 15.11
10.0 1194.19960193 431037.0 15.11
10.5 1194.19960193 433261.0 15.11
11.0 1194.19960193 436662.0 15.11
11.5 1194.19960193 442073.0 15.11
12.0 1194.19960193 450488.0 15.11
12.5 1194.19960193 461131.0 16.11
13.0 1194.19960193 468519.0 16.11
13.5 1194.19960193 479695.0 17.11
14.0 1194.19960193 486111.0 17.11
14.5 1194.19960193 496385.0 17.11
15.0 1194.19960193 503172.0 18.11
15.5 1194.19960193 512335.0 18.11
16.0 1194.19960193 519615.0 19.11
16.5 1194.19960193 527714.0 19.11
17.0 1194.19960193 535369.0 20.11
17.5 1194.19960193 542451.0 20.11
18.0 1194.19960193 550357.0 21.11
18.5 1194.19960193 556485.0 21.11
19.0 1194.19960193 564507.0 22.11
19.5 1194.19960193 569774.0 22.11
20.0 1194.19960193 577775.0 23.11
20.5 1194.19960193 582299.0 23.11
21.0 1194.19960193 590149.0 24.11
21.5 1194.19960193 594047.0 24.11
22.0 1194.19960193 601648.0 25.11
22.5 1194.19960193 605019.0 25.11
23.0 1194.19960193 611807.0 25.11
23.5 1194.19960193 615254.0 26.11
24.0 1194.19960193 621173.0 26.11
24.5 1194.19960193 634109.0 26.11
25.0 1194.19960193 659993.0 26.11
-5.0 1208.41626386 428869.0 15.11
-4.5 1208.41626386 428896.0 15.11
-4.0 1208.41626386 428926.0 15.11
-3.5 1208.41626386 428958.0 15.11
-3.0 1208.41626386 428993.0 15.11
-2.5 1208.41626386 429032.0 15.11
-2.0 1208.41626386 429075.0 15.11
-1.5 1208.41626386 429122.0 15.11
-1.0 1208.41626386 429174.0 15.11
-0.5 1208.41626386 429233.0 15.11
0.0 1208.41626386 429299.0 15.11
0.5 1208.41626386 429373.0 15.11
1.0 1208.41626386 429458.0 15.11
1.5 1208.41626386 429554.0 15.11
2.0 1208.41626386 429665.0 15.11
2.5 1208.41626386 429794.0 15.11
3.0 1208.41626386 429945.0 15.11
3.5 1208.41626386 430123.0 15.11
4.0 1208.41626386 430334.0 15.11
4.5 1208.41626386 430590.0 15.11
5.0 1208.41626386 430870.0 15.11
5.5 1208.41626386 431169.0 15.11
6.0 1208.41626386 431494.0 15.11
6.5 1208.41626386 431852.0 15.11
7.0 1208.41626386 432253.0 15.11
