DATE		Twet	Load	Power_MBO	Tset_MBO	Tset_BN	Power_BN	Default	Tset_BN1	Power_BN1	Default1	Tset_MBO1	Power_MBO1	Tset_BN2	Power_BN2	Default2	Tset_MBO2	Power_MBO2	Tset_BN3	Power_BN3	Default3	Tset_MBO3	Power_MBO3	Tset_BN4	Power_BN4	Default4	Tset_MBO4	Power_MBO4	Tset_BN5	Power_BN5	Default5	Tset_MBO5	Power_MBO5
10/20/2012	1:00:00	11	1290.1	483253	15.11	15.11	483253	No	15.11	483253	No	15.11	483253	15.11	483253	No	15.11	483253	15.11	483253	No	15.11	483253	17.11	516468	No	17.11	516468	15.11	483253	No	15.11	483253
10/20/2012	2:00:00	10.5	989.4	348276	15.11	15.11	348276	No	15.11	348276	No	15.11	348276	15.11	348276	No	15.11	348276	15.11	348276	No	15.11	348276	17.11	381953	No	17.11	381953	15.11	348276	No	15.11	348276
10/20/2012	3:00:00	9.7	999.1	349924	15.11	15.11	349924	No	15.11	349924	No	15.11	349924	15.11	349924	No	15.11	349924	15.11	349924	No	15.11	349924	16.11	367598	No	16.11	367598	15.11	349924	No	15.11	349924
10/20/2012	4:00:00	9.4	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	16.11	35675	No	16.11	35675	15.11	35675	No	15.11	35675
10/20/2012	5:00:00	8.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
10/20/2012	6:00:00	8.6	58.2	35675	15.11	15.11	35675	No	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675	15.11	35675	No	15.11	35675
10/20/2012	7:00:00	10.2	1270.7	467696	15.11	15.11	467696	No	15.11	467696	No	15.11	467696	15.11	467696	No	15.11	467696	15.11	467696	No	15.11	467696	16.11	485997	No	17.11	505602	15.11	467696	No	15.11	467696
10/20/2012	8:00:00	12	1358	536314	15.11	15.11	536314	No	15.11	536314	No	15.11	536314	16.11	539762	No	15.11	536314	15.11	536314	No	15.11	536314	16.11	539762	No	19.11	592239	15.11	536314	No	15.11	536314
10/20/2012	9:00:00	12.5	1416.2	579073	16.11	16.11	579073	No	15.11	584431	No	16.11	579073	15.11	584431	Yes	15.11	584431	15.11	584431	No	15.11	584431	20.11	645300	No	20.11	645300	15.11	584431	No	15.11	584431
10/20/2012	10:00:00	12.2	1241.6	478933	15.11	15.11	478933	No	15.11	478933	No	15.11	478933	15.11	478933	No	16.11	481189	15.11	478933	No	16.11	481189	16.11	481189	No	16.11	481189	15.11	478933	No	15.11	478933
10/20/2012	11:00:00	12.4	1338.6	534019	16.11	15.11	536703	No	15.11	536703	No	16.11	534019	16.11	534019	No	15.11	536703	15.11	536703	No	15.11	536703	20.11	600291	No	20.11	600291	15.11	536703	No	15.11	536703
10/20/2012	12:00:00	11.9	1358	533926	15.11	15.11	533926	No	15.11	533926	No	15.11	533926	15.11	533926	No	15.11	533926	15.11	533926	No	16.11	538774	16.11	538774	No	19.11	592139	15.11	533926	No	15.11	533926
10/20/2012	13:00:00	11.7	1435.6	573500	15.11	15.11	573500	No	15.11	573500	No	15.11	573500	15.11	573500	No	15.11	573500	15.11	573500	No	15.11	573500	15.11	573500	No	18.11	616176	15.11	573500	No	15.11	573500
10/20/2012	14:00:00	11.7	1416.2	562303	15.11	15.11	562303	No	15.11	562303	No	15.11	562303	15.11	562303	No	15.11	562303	15.11	562303	No	15.11	562303	15.11	562303	No	15.11	562303	15.11	562303	No	15.11	562303
10/20/2012	15:00:00	10.8	1474.4	596094	16.11	15.11	596851	No	15.11	596851	No	15.11	596851	15.11	596851	No	15.11	596851	15.11	596851	No	15.11	596851	15.11	596851	No	15.11	596851	15.11	596851	No	15.11	596851
10/20/2012	16:00:00	10.5	1503.5	559332	15.11	15.11	559332	No	15.11	559332	Yes	15.11	559332	15.11	559332	No	15.11	559332	15.11	559332	Yes	15.11	559332	16.11	611572	Yes	18.11	654618	15.11	559332	No	15.11	559332
10/20/2012	17:00:00	10.2	1464.7	569462	15.11	15.11	569462	No	15.11	569462	No	15.11	569462	15.11	569462	Yes	15.11	569462	15.11	569462	No	15.11	569462	16.11	588159	No	17.11	609496	15.11	569462	No	15.11	569462
10/20/2012	18:00:00	9.4	1435.6	548786	15.11	15.11	548786	No	15.11	548786	No	15.11	548786	15.11	548786	No	15.11	548786	15.11	548786	No	15.11	548786	15.11	548786	No	16.11	569940	15.11	548786	No	15.11	548786
10/20/2012	19:00:00	8.6	1358	505673	15.11	15.11	505673	No	15.11	505673	No	15.11	505673	15.11	505673	No	15.11	505673	15.11	505673	No	15.11	505673	16.11	527337	No	15.11	505673	15.11	505673	No	15.11	505673
10/20/2012	20:00:00	8.4	1367.7	510209	15.11	15.11	510209	No	15.11	510209	No	15.11	510209	15.11	510209	No	15.11	510209	15.11	510209	No	15.11	510209	16.11	532151	No	15.11	510209	15.11	510209	No	15.11	510209
10/20/2012	21:00:00	8.5	1222.2	440160	15.11	15.11	440160	No	15.11	440160	No	15.11	440160	15.11	440160	No	15.11	440160	15.11	440160	No	15.11	440160	16.11	460546	No	16.11	460546	15.11	440160	No	15.11	440160
10/20/2012	22:00:00	8.4	1280.4	467109	15.11	15.11	467109	No	15.11	467109	No	15.11	467109	15.11	467109	No	15.11	467109	15.11	467109	No	15.11	467109	15.11	467109	No	16.11	488146	15.11	467109	No	15.11	467109
10/20/2012	23:00:00	7.9	1251.3	452708	15.11	15.11	452708	No	15.11	452708	No	15.11	452708	15.11	452708	No	15.11	452708	15.11	452708	No	15.11	452708	15.11	452708	No	16.11	473700	15.11	452708	No	15.11	452708
10/21/2012	0:00:00	8.1	1202.8	430869	15.11	15.11	430869	No	15.11	430869	No	15.11	430869	15.11	430869	No	15.11	430869	15.11	430869	No	15.11	430869	16.11	451259	No	16.11	451259	15.11	430869	No	15.11	430869
10/21/2012	1:00:00	7.3	1183.4	421450	15.11	15.11	421450	No	15.11	421450	No	15.11	421450	15.11	421450	No	15.11	421450	15.11	421450	No	15.11	421450	15.11	421450	No	15.11	421450	15.11	421450	No	15.11	421450
10/21/2012	2:00:00	7.6	1202.8	430307	15.11	15.11	430307	No	15.11	430307	No	15.11	430307	15.11	430307	No	15.11	430307	15.11	430307	No	15.11	430307	15.11	430307	No	15.11	430307	15.11	430307	No	15.11	430307
10/21/2012	3:00:00	7.1	1154.3	408696	15.11	15.11	408696	No	15.11	408696	No	15.11	408696	15.11	408696	No	15.11	408696	15.11	408696	No	15.11	408696	15.11	408696	No	15.11	408696	15.11	408696	No	15.11	408696
10/21/2012	4:00:00	6.8	1144.6	404335	15.11	15.11	404335	No	15.11	404335	No	15.11	404335	15.11	404335	No	15.11	404335	15.11	404335	No	15.11	404335	15.11	404335	No	15.11	404335	15.11	404335	No	15.11	404335
10/21/2012	5:00:00	6.5	1134.9	400028	15.11	15.11	400028	No	15.11	400028	No	15.11	400028	15.11	400028	No	15.11	400028	15.11	400028	No	15.11	400028	15.11	400028	No	15.11	400028	15.11	400028	No	15.11	400028
10/21/2012	6:00:00	6.7	1202.8	429503	15.11	15.11	429503	No	15.11	429503	No	15.11	429503	15.11	429503	No	15.11	429503	15.11	429503	No	15.11	429503	15.11	429503	No	15.11	429503	15.11	429503	No	15.11	429503
10/21/2012	7:00:00	8.6	1231.9	444749	15.11	15.11	444749	No	15.11	444749	No	15.11	444749	15.11	444749	No	15.11	444749	15.11	444749	No	15.11	444749	16.11	465168	No	16.11	465168	15.11	444749	No	15.11	444749
10/21/2012	8:00:00	9.5	1280.4	469588	15.11	15.11	469588	No	15.11	469588	No	15.11	469588	15.11	469588	No	15.11	469588	15.11	469588	No	15.11	469588	16.11	489468	No	16.11	489468	15.11	469588	No	15.11	469588
10/21/2012	9:00:00	10.5	1309.5	488698	15.11	15.11	488698	No	15.11	488698	No	15.11	488698	15.11	488698	No	15.11	488698	15.11	488698	No	15.11	488698	18.11	545314	No	18.11	545314	15.11	488698	No	15.11	488698
10/21/2012	10:00:00	11	1290.1	483253	15.11	15.11	483253	No	15.11	483253	No	15.11	483253	15.11	483253	No	15.11	483253	15.11	483253	No	15.11	483253	17.11	516468	No	17.11	516468	15.11	483253	No	15.11	483253
10/21/2012	11:00:00	11.3	1600.5	574578	15.11	15.11	574578	Yes	15.11	574578	No	15.11	574578	15.11	574578	No	15.11	574578	15.11	574578	Yes	15.11	574578	16.11	595744	Yes	18.11	646337	15.11	574578	No	15.11	574578
10/21/2012	12:00:00	10.8	1658.7	593944	15.11	15.11	593944	Yes	15.11	593944	No	15.11	593944	15.11	593944	No	15.11	593944	15.11	593944	No	15.11	593944	17.11	644677	Yes	15.11	593944	15.11	593944	No	15.11	593944
10/21/2012	13:00:00	11	1678.1	604146	15.11	15.11	604146	Yes	15.11	604146	Yes	15.11	604146	15.11	604146	No	15.11	604146	15.11	604146	Yes	15.11	604146	18.11	679785	No	15.11	604146	15.11	604146	No	15.11	604146
10/21/2012	14:00:00	10.6	1697.5	608966	15.11	15.11	608966	Yes	15.11	608966	Yes	15.11	608966	15.11	608966	No	15.11	608966	15.11	608966	No	15.11	608966	17.11	661267	Yes	18.11	687993	15.11	608966	No	15.11	608966
10/21/2012	15:00:00	10.5	1134.9	406893	15.11	15.11	406893	No	15.11	406893	No	15.11	406893	15.11	406893	No	15.11	406893	15.11	406893	No	15.11	406893	18.11	460048	No	18.11	460048	15.11	406893	No	15.11	406893
10/21/2012	16:00:00	10.5	1707.2	612436	15.11	15.11	612436	Yes	15.11	612436	No	15.11	612436	15.11	612436	No	15.11	612436	15.11	612436	No	15.11	612436	17.11	665394	No	17.11	665394	15.11	612436	No	15.11	612436
10/21/2012	17:00:00	9.5	1649	583171	15.11	15.11	583171	No	15.11	583171	No	15.11	583171	15.11	583171	No	15.11	583171	15.11	583171	Yes	15.11	583171	16.11	611019	No	15.11	583171	15.11	583171	No	15.11	583171
10/21/2012	18:00:00	8.9	1542.3	516611	15.11	15.11	516611	No	15.11	516611	No	15.11	516611	15.11	516611	No	15.11	516611	15.11	516611	No	15.11	516611	15.11	516611	Yes	17.11	653536	15.11	516611	No	15.11	516611
10/21/2012	19:00:00	8.1	1455	555633	15.11	15.11	555633	No	15.11	555633	No	15.11	555633	15.11	555633	No	15.11	555633	15.11	555633	No	15.11	555633	15.11	555633	No	15.11	555633	15.11	555633	No	15.11	555633
10/21/2012	20:00:00	7.8	1358	504296	15.11	15.11	504296	No	15.11	504296	No	15.11	504296	15.11	504296	No	15.11	504296	15.11	504296	No	15.11	504296	15.11	504296	No	15.11	504296	15.11	504296	No	15.11	504296
10/21/2012	21:00:00	7.3	1261	456562	15.11	15.11	456562	No	15.11	456562	No	15.11	456562	15.11	456562	No	15.11	456562	15.11	456562	No	15.11	456562	15.11	456562	No	15.11	456562	15.11	456562	No	15.11	456562
10/21/2012	22:00:00	7	1387.1	518149	15.11	15.11	518149	No	15.11	518149	No	15.11	518149	15.11	518149	No	15.11	518149	15.11	518149	No	15.11	518149	15.11	518149	No	15.11	518149	15.11	518149	No	15.11	518149
10/21/2012	23:00:00	6.8	1367.7	508038	15.11	15.11	508038	No	15.11	508038	No	15.11	508038	15.11	508038	No	15.11	508038	15.11	508038	No	15.11	508038	15.11	508038	No	15.11	508038	15.11	508038	No	15.11	508038
10/22/2012	0:00:00	6.2	1358	502614	15.11	15.11	502614	No	15.11	502614	No	15.11	502614	15.11	502614	No	15.11	502614	15.11	502614	No	15.11	502614	15.11	502614	No	15.11	502614	15.11	502614	No	15.11	502614
10/22/2012	1:00:00	6	1319.2	483245	15.11	15.11	483245	No	15.11	483245	No	15.11	483245	15.11	483245	No	15.11	483245	15.11	483245	No	15.11	483245	15.11	483245	No	15.11	483245	15.11	483245	No	15.11	483245
10/22/2012	2:00:00	6.2	1261	455628	15.11	15.11	455628	No	15.11	455628	No	15.11	455628	15.11	455628	No	15.11	455628	15.11	455628	No	15.11	455628	15.11	455628	No	15.11	455628	15.11	455628	No	15.11	455628
10/22/2012	3:00:00	6.2	1270.7	460168	15.11	15.11	460168	No	15.11	460168	No	15.11	460168	15.11	460168	No	15.11	460168	15.11	460168	No	15.11	460168	15.11	460168	No	15.11	460168	15.11	460168	No	15.11	460168
10/22/2012	4:00:00	6.2	1290.1	469353	15.11	15.11	469353	No	15.11	469353	No	15.11	469353	15.11	469353	No	15.11	469353	15.11	469353	No	15.11	469353	15.11	469353	No	15.11	469353	15.11	469353	No	15.11	469353
10/22/2012	5:00:00	5.7	1290.1	468998	15.11	15.11	468998	No	15.11	468998	No	15.11	468998	15.11	468998	No	15.11	468998	15.11	468998	No	15.11	468998	15.11	468998	No	15.11	468998	15.11	468998	No	15.11	468998
10/22/2012	6:00:00	5.9	1338.6	492707	15.11	15.11	492707	No	15.11	492707	No	15.11	492707	15.11	492707	No	15.11	492707	15.11	492707	No	15.11	492707	15.11	492707	No	15.11	492707	15.11	492707	No	15.11	492707
10/22/2012	7:00:00	8.7	1425.9	541290	15.11	15.11	541290	No	15.11	541290	No	15.11	541290	15.11	541290	No	15.11	541290	15.11	541290	No	15.11	541290	15.11	541290	No	15.11	541290	15.11	541290	No	15.11	541290
10/22/2012	8:00:00	10.5	1464.7	572104	15.11	15.11	572104	No	15.11	572104	No	15.11	572104	15.11	572104	Yes	15.11	572104	15.11	572104	No	15.11	572104	18.11	631525	No	18.11	631525	15.11	572104	No	15.11	572104
10/22/2012	9:00:00	11	1552	528437	15.11	15.11	528437	No	15.11	528437	No	16.11	608849	15.11	528437	No	15.11	528437	15.11	528437	Yes	15.11	528437	15.11	528437	No	15.11	528437	15.11	528437	No	15.11	528437
10/22/2012	10:00:00	11.7	1183.4	439833	15.11	15.11	439833	No	15.11	439833	No	15.11	439833	15.11	439833	No	15.11	439833	15.11	439833	No	15.11	439833	18.11	483645	No	18.11	483645	15.11	439833	No	15.11	439833
10/22/2012	11:00:00	12	1571.4	543176	15.11	16.11	603404	No	15.11	543176	No	15.11	543176	15.11	543176	No	15.11	543176	15.11	543176	Yes	15.11	543176	17.11	679905	Yes	15.11	543176	15.11	543176	No	15.11	543176
10/22/2012	12:00:00	12	1639.3	604384	15.11	15.11	604384	Yes	15.11	604384	Yes	15.11	604384	15.11	604384	No	15.11	604384	16.11	616261	No	15.11	604384	16.11	616261	No	16.11	616261	15.11	604384	No	15.11	604384
10/22/2012	13:00:00	12.2	1649	614590	15.11	15.11	614590	Yes	15.11	614590	Yes	16.11	622298	15.11	614590	Yes	15.11	614590	15.11	614590	No	15.11	614590	20.11	716676	No	20.11	716676	15.11	614590	No	15.11	614590
10/22/2012	14:00:00	12.3	1697.5	640574	15.11	15.11	640574	Yes	15.11	640574	Yes	16.11	644915	16.11	644915	No	16.11	644915	15.11	640574	Yes	15.11	640574	20.11	739425	No	20.11	739425	15.11	640574	No	15.11	640574
10/22/2012	15:00:00	12.3	1678.1	631437	15.11	15.11	631437	Yes	15.11	631437	Yes	15.11	631437	15.11	631437	Yes	15.11	631437	15.11	631437	Yes	15.11	631437	16.11	636216	No	16.11	636216	15.11	631437	No	15.11	631437
10/22/2012	16:00:00	12	1629.6	600054	15.11	15.11	600054	Yes	16.11	612110	No	15.11	600054	16.11	612110	No	15.11	600054	15.11	600054	Yes	15.11	600054	19.11	684359	No	19.11	684359	15.11	600054	No	15.11	600054
10/22/2012	17:00:00	11	1649	591663	15.11	15.11	591663	Yes	15.11	591663	Yes	15.11	591663	15.11	591663	No	15.11	591663	15.11	591663	Yes	15.11	591663	16.11	614770	Yes	18.11	666902	15.11	591663	No	15.11	591663
10/22/2012	18:00:00	10.4	1571.4	514207	15.11	15.11	514207	No	15.11	514207	No	15.11	514207	15.11	514207	No	15.11	514207	15.11	514207	Yes	15.11	514207	16.11	589997	No	17.11	674227	15.11	514207	No	15.11	514207
10/22/2012	19:00:00	9.7	1503.5	553080	15.11	15.11	553080	No	15.11	553080	No	15.11	553080	15.11	553080	No	15.11	553080	15.11	553080	No	15.11	553080	16.11	608921	No	17.11	631344	15.11	553080	No	15.11	553080
10/22/2012	20:00:00	9.7	1396.8	529262	15.11	15.11	529262	No	15.11	529262	No	15.11	529262	15.11	529262	No	15.11	529262	15.11	529262	No	15.11	529262	16.11	549468	No	16.11	549468	15.11	529262	No	15.11	529262
10/22/2012	21:00:00	9.1	1183.4	423809	15.11	15.11	423809	No	15.11	423809	No	15.11	423809	15.11	423809	No	15.11	423809	15.11	423809	No	15.11	423809	15.11	423809	No	16.11	443405	15.11	423809	No	15.11	423809
10/22/2012	22:00:00	9.1	1425.9	542449	15.11	15.11	542449	No	15.11	542449	No	15.11	542449	15.11	542449	No	15.11	542449	15.11	542449	No	15.11	542449	15.11	542449	No	16.11	564102	15.11	542449	No	15.11	542449
10/22/2012	23:00:00	9.1	1425.9	542449	15.11	15.11	542449	No	15.11	542449	No	15.11	542449	15.11	542449	No	15.11	542449	15.11	542449	No	15.11	542449	16.11	564102	No	16.11	564102	15.11	542449	No	15.11	542449
10/23/2012	0:00:00	8.8	1396.8	526146	15.11	15.11	526146	No	15.11	526146	No	15.11	526146	15.11	526146	No	15.11	526146	15.11	526146	No	15.11	526146	15.11	526146	No	16.11	547970	15.11	526146	No	15.11	526146
10/23/2012	1:00:00	8.6	1377.4	515595	15.11	15.11	515595	No	15.11	515595	No	15.11	515595	15.11	515595	No	15.11	515595	15.11	515595	No	15.11	515595	15.11	515595	No	16.11	537452	15.11	515595	No	15.11	515595
10/23/2012	2:00:00	8.6	1193.1	427240	15.11	15.11	427240	No	15.11	427240	No	15.11	427240	15.11	427240	No	15.11	427240	15.11	427240	No	15.11	427240	16.11	447282	No	16.11	447282	15.11	427240	No	15.11	427240
10/23/2012	3:00:00	8.6	950.6	330847	15.11	15.11	330847	No	15.11	330847	No	15.11	330847	15.11	330847	No	15.11	330847	15.11	330847	No	15.11	330847	15.11	330847	No	16.11	348654	15.11	330847	No	15.11	330847
10/23/2012	4:00:00	8.6	1164	414488	15.11	15.11	414488	No	15.11	414488	No	15.11	414488	15.11	414488	No	15.11	414488	15.11	414488	No	15.11	414488	15.11	414488	No	15.11	414488	15.11	414488	No	15.11	414488
10/23/2012	5:00:00	8.8	1183.4	423269	15.11	15.11	423269	No	15.11	423269	No	15.11	423269	15.11	423269	No	15.11	423269	15.11	423269	No	15.11	423269	16.11	443093	No	17.11	462570	15.11	423269	No	15.11	423269
10/23/2012	6:00:00	8.8	1212.5	436256	15.11	15.11	436256	No	15.11	436256	No	15.11	436256	15.11	436256	No	15.11	436256	15.11	436256	No	15.11	436256	16.11	456350	No	16.11	456350	15.11	436256	No	15.11	436256
10/23/2012	7:00:00	11.2	1309.5	495534	15.11	15.11	495534	No	15.11	495534	No	15.11	495534	15.11	495534	No	15.11	495534	15.11	495534	No	15.11	495534	15.11	495534	No	15.11	495534	15.11	495534	No	15.11	495534
10/23/2012	8:00:00	12.5	1377.4	556952	16.11	15.11	561917	No	16.11	556952	No	15.11	561917	16.11	556952	No	15.11	561917	16.11	556952	No	16.11	556952	18.11	584804	No	15.11	561917	15.11	561917	No	15.11	561917
10/23/2012	9:00:00	13.2	1493.8	641368	16.11	16.11	641368	No	16.11	641368	No	16.11	641368	15.11	666134	Yes	16.11	641368	15.11	666134	No	16.11	641368	17.11	641817	Yes	19.11	673722	15.11	666134	No	15.11	666134
10/23/2012	10:00:00	14.6	1280.4	543259	18.11	17.11	545404	No	17.11	545404	No	18.11	543259	18.11	543259	No	18.11	543259	16.11	563560	No	17.11	545404	21.11	586828	No	21.11	586828	15.11	563560	No	15.11	563560
10/23/2012	11:00:00	15.3	1416.2	651524	15.11	16.11	651524	Yes	18.11	633778	No	15.11	651524	18.11	633778	No	18.11	633778	18.11	633778	No	15.11	651524	22.11	683913	No	19.11	636232	15.11	651524	Yes	15.11	651524
10/23/2012	12:00:00	16	1435.6	657450	19.11	16.11	677067	No	17.11	677067	Yes	19.11	657450	19.11	657450	No	19.11	657450	19.11	657450	No	19.11	657450	22.11	696914	No	22.11	696914	16.11	677067	No	15.11	677067
10/23/2012	13:00:00	16.2	1231.9	542332	19.11	19.11	542332	No	19.11	542332	No	19.11	542332	19.11	542332	No	19.11	542332	19.11	542332	No	19.11	542332	23.11	590742	No	23.11	590742	15.11	569020	Yes	16.11	569020
10/23/2012	14:00:00	16.7	1241.6	582988	16.11	19.11	558196	No	19.11	558196	No	19.11	558196	17.11	582988	Yes	19.11	558196	19.11	558196	No	16.11	582988	23.11	596608	No	23.11	596608	15.11	582988	Yes	16.11	582988
10/23/2012	15:00:00	16.5	1280.4	575054	19.11	19.11	575054	No	19.11	575054	No	19.11	575054	18.11	596875	Yes	16.11	599625	18.11	596875	No	15.11	599625	24.11	632290	No	24.11	632290	15.11	599625	Yes	16.11	599625
10/23/2012	16:00:00	15.9	1280.4	588478	15.11	18.11	571093	No	18.11	571093	No	15.11	588478	19.11	564428	No	19.11	564428	19.11	564428	No	19.11	564428	22.11	603563	No	22.11	603563	15.11	588478	Yes	16.11	588478
10/23/2012	17:00:00	15.3	1280.4	554379	18.11	18.11	554379	No	18.11	554379	No	18.11	554379	18.11	554379	No	18.11	554379	18.11	554379	No	18.11	554379	22.11	602994	No	22.11	602994	15.11	577103	Yes	15.11	577103
10/23/2012	18:00:00	15.1	1290.1	555805	18.11	18.11	555805	No	18.11	555805	No	18.11	555805	18.11	555805	No	18.11	555805	18.11	555805	No	15.11	578302	22.11	608328	No	22.11	608328	15.11	578302	No	15.11	578302
10/23/2012	19:00:00	14.2	1261	524599	17.11	17.11	524599	No	17.11	524599	No	17.11	524599	18.11	529365	No	17.11	524599	17.11	524599	No	18.11	529365	21.11	575838	No	21.11	575838	15.11	545885	No	15.11	545885
10/23/2012	20:00:00	14.2	1280.4	535100	17.11	17.11	535100	No	17.11	535100	No	17.11	535100	16.11	551977	No	17.11	535100	17.11	535100	No	17.11	535100	20.11	570079	No	17.11	535100	15.11	555694	No	15.11	555694
10/23/2012	21:00:00	13.5	1309.5	539149	17.11	16.11	541528	No	16.11	541528	No	17.11	539149	16.11	541528	No	16.11	541528	15.11	556548	No	16.11	541528	21.11	602100	No	21.11	602100	15.11	556548	No	15.11	556548
10/23/2012	22:00:00	13.7	1212.5	491018	17.11	16.11	495499	No	16.11	495499	No	17.11	491018	16.11	495499	No	17.11	491018	16.11	495499	No	16.11	495499	20.11	533896	No	20.11	533896	15.11	512374	No	15.11	512374
10/23/2012	23:00:00	13.5	1164	464706	16.11	17.11	465103	No	16.11	464706	No	16.11	464706	16.11	464706	No	16.11	464706	15.11	485869	No	16.11	464706	20.11	509503	No	20.11	509503	15.11	485869	No	15.11	485869
10/24/2012	0:00:00	13.2	1115.5	434310	16.11	17.11	440420	No	15.11	450439	No	16.11	434310	16.11	434310	No	17.11	440420	15.11	450439	No	16.11	434310	21.11	500790	No	21.11	500790	15.11	450439	No	15.11	450439
10/24/2012	1:00:00	12.9	1115.5	429237	16.11	15.11	437805	No	15.11	437805	No	16.11	429237	17.11	438850	No	16.11	429237	17.11	438850	No	17.11	438850	18.11	454110	No	15.11	437805	15.11	437805	No	15.11	437805
10/24/2012	2:00:00	13.2	1290.1	522618	16.11	16.11	522618	No	16.11	522618	No	17.11	525573	16.11	522618	No	17.11	525573	15.11	540531	No	16.11	522618	20.11	574197	No	17.11	525573	15.11	540531	No	15.11	540531
10/24/2012	3:00:00	13.2	1280.4	517378	16.11	16.11	517378	No	15.11	535539	No	16.11	517378	17.11	520490	No	17.11	520490	16.11	517378	No	17.11	520490	21.11	585656	No	21.11	585656	15.11	535539	No	15.11	535539
10/24/2012	4:00:00	12.9	1290.1	516092	16.11	15.11	527919	No	15.11	527919	No	16.11	516092	16.11	516092	No	16.11	516092	15.11	527919	No	15.11	527919	19.11	556360	No	19.11	556360	15.11	527919	No	15.11	527919
10/24/2012	5:00:00	12.1	1212.5	461731	15.11	15.11	461731	No	15.11	461731	No	15.11	461731	15.11	461731	No	15.11	461731	15.11	461731	No	15.11	461731	18.11	498127	No	18.11	498127	15.11	461731	No	15.11	461731
10/24/2012	6:00:00	12.4	1251.3	488206	16.11	15.11	489479	No	15.11	489479	No	16.11	488206	15.11	489479	No	16.11	488206	15.11	489479	No	16.11	488206	20.11	552819	No	20.11	552819	15.11	489479	No	15.11	489479
10/24/2012	7:00:00	14.2	1251.3	519408	17.11	17.11	519408	No	17.11	519408	No	17.11	519408	17.11	519408	No	17.11	519408	16.11	535987	No	16.11	535987	20.11	554572	No	20.11	554572	15.11	541039	No	15.11	541039
10/24/2012	8:00:00	15.5	1290.1	585992	15.11	18.11	564518	No	18.11	564518	No	15.11	585992	18.11	564518	No	15.11	585992	18.11	564518	No	15.11	585992	23.11	623446	No	23.11	623446	15.11	585992	Yes	15.11	585992
10/24/2012	9:00:00	16.4	1358	618078	19.11	19.11	618078	No	18.11	637759	Yes	19.11	618078	17.11	640129	Yes	16.11	640129	20.11	620945	No	20.11	620945	22.11	649431	No	19.11	618078	15.11	640129	Yes	16.11	640129
10/24/2012	10:00:00	17.4	1358	634360	20.11	20.11	634360	No	20.11	634360	No	17.11	658977	20.11	634360	No	17.11	658977	20.11	634360	No	20.11	634360	22.11	651240	Yes	23.11	665962	15.11	658977	Yes	16.11	658977
10/24/2012	11:00:00	17.8	1629.6	739230	20.11	20.11	739230	No	20.11	739230	No	20.11	739230	20.11	739230	No	20.11	739230	20.11	739230	No	17.11	789220	24.11	789847	No	24.11	789847	15.11	789220	Yes	17.11	789220
10/24/2012	12:00:00	18.3	1668.4	766573	21.11	19.11	819015	Yes	20.11	781335	No	21.11	766573	21.11	766573	No	21.11	766573	21.11	766573	No	21.11	766573	23.11	794201	Yes	24.11	810333	15.11	819015	Yes	17.11	819015
10/24/2012	13:00:00	18.6	1639.3	757823	21.11	20.11	786065	Yes	21.11	757823	No	21.11	757823	20.11	786065	Yes	21.11	757823	20.11	786065	No	20.11	786065	24.11	795888	Yes	25.11	810636	15.11	812316	Yes	17.11	812316
10/24/2012	14:00:00	18.6	1649	762675	21.11	20.11	791170	Yes	21.11	762675	No	21.11	762675	21.11	762675	No	18.11	816846	22.11	769960	No	22.11	769960	23.11	785171	Yes	24.11	800827	16.11	816846	Yes	18.11	816846
10/24/2012	15:00:00	18.7	1590.8	831185	18.11	21.11	814588	No	22.11	813088	No	22.11	813088	19.11	831185	Yes	21.11	814588	22.11	813088	No	22.11	813088	23.11	825455	Yes	24.11	842370	16.11	831185	Yes	18.11	831185
10/24/2012	16:00:00	18.4	1687.8	778080	21.11	19.11	830576	Yes	20.11	797726	Yes	21.11	778080	21.11	778080	No	18.11	830576	22.11	788115	No	22.11	788115	24.11	820569	Yes	26.11	850895	15.11	830576	Yes	17.11	830576
10/24/2012	17:00:00	18	1639.3	748358	21.11	19.11	798397	Yes	19.11	798397	Yes	20.11	751489	21.11	748358	No	21.11	748358	20.11	751489	No	20.11	751489	25.11	810277	No	24.11	794994	15.11	798397	Yes	17.11	798397
10/24/2012	18:00:00	17.6	1571.4	795386	17.11	20.11	779987	No	20.11	779987	No	20.11	779987	20.11	779987	No	17.11	795386	20.11	779987	No	17.11	795386	23.11	808486	No	23.11	808486	15.11	795386	Yes	17.11	795386
10/24/2012	19:00:00	16.8	1542.3	759594	16.11	18.11	759594	Yes	18.11	759594	Yes	16.11	759594	19.11	748347	No	16.11	759594	17.11	759594	Yes	15.11	759594	22.11	768759	Yes	23.11	786701	15.11	759594	Yes	15.11	759594
