Date	Twet	Load	Twet+Err	Load+Err
5/17/2012 18:00	12.9	1008.8	16.26	1062.22
5/17/2012 19:00	11.5	989.4	15.44	883.52
5/17/2012 20:00	11	737.2	15.84	703.74
5/17/2012 21:00	10.2	533.5	15.16	462.15
5/17/2012 22:00	10.2	543.2	14.49	565.34
5/17/2012 23:00	9.9	514.1	13.44	447.87
5/18/2012 0:00	9.1	523.8	14.05	471.49
5/18/2012 1:00	8.8	523.8	13.53	490.11
5/18/2012 2:00	8.8	533.5	12.56	607.37
5/18/2012 3:00	8.8	882.7	13.58	793.3
5/18/2012 4:00	9.1	863.3	13.39	802.95
5/18/2012 5:00	9.9	814.8	13.89	700.7
5/18/2012 6:00	12.6	805.1	17.5	742.64
5/18/2012 7:00	13.7	776	17.82	623.67
5/18/2012 8:00	13.2	931.2	16.29	971.78
5/18/2012 9:00	12.9	931.2	16.08	1115.03
5/18/2012 10:00	13.4	567.45	16.78	535.67
5/18/2012 11:00	13.8	960.3	18.24	794.36
5/18/2012 12:00	13.8	1076.7	17.73	1027.17
5/18/2012 13:00	13.6	1120.35	16.79	1270.89
5/18/2012 14:00	14.3	1178.55	18.39	1312.5
5/18/2012 15:00	14	1236.75	17.98	1358.74
5/18/2012 16:00	14.1	1236.75	17.64	1051.46
5/18/2012 17:00	14.1	1294.95	18.45	1116.92
5/18/2012 18:00	13.6	1251.3	17.33	1271.97
5/18/2012 19:00	12.9	1120.35	16.27	1236.07
5/18/2012 20:00	12	800.25	15.21	913.04
5/18/2012 21:00	11.2	625.65	14.22	696.1
5/18/2012 22:00	10.5	683.85	14.78	685.23
5/18/2012 23:00	10.2	654.75	14.64	649.49
5/19/2012 0:00	9.7	654.75	14.56	570.68
5/19/2012 1:00	9.1	654.75	12.28	621.7
5/19/2012 2:00	9.4	611.1	14.18	713.19
5/19/2012 3:00	8.6	1251.3	12.27	1222.81
5/19/2012 4:00	8.3	756.6	12.95	842.14
5/19/2012 5:00	9.9	1149.45	13.28	1247.83
5/19/2012 6:00	12	1149.45	16.45	1119.17
5/19/2012 7:00	11.5	756.6	15.82	885.03
5/19/2012 8:00	12.2	1309.5	17.06	1203.96
5/19/2012 9:00	13.8	1265.85	18.59	1378.4
5/19/2012 10:00	15.2	533.5	18.43	472.84
5/19/2012 11:00	15.6	1008.8	20.22	1132.22
5/19/2012 12:00	15.8	58.2	18.88	59.13
5/19/2012 13:00	16.2	58.2	21.19	68.25
5/19/2012 14:00	16.9	58.2	20.4	52.12
5/19/2012 15:00	16.2	58.2	19.67	47.59
5/19/2012 16:00	16.5	58.2	19.98	60.76
5/19/2012 17:00	16.3	1008.8	19.7	922.32
5/19/2012 18:00	15.2	1008.8	19.08	1205.19
5/19/2012 19:00	14.9	989.4	18.39	1118.72
5/19/2012 20:00	14.2	805.1	18.73	827.97
5/19/2012 21:00	13.7	523.8	16.85	531.72
5/19/2012 22:00	14.1	630.5	18.49	713.12
5/19/2012 23:00	13.3	630.5	17.96	541.18
5/20/2012 0:00	12.3	572.3	16.53	680.35
5/20/2012 1:00	12.1	562.6	15.41	635.81
5/20/2012 2:00	11	533.5	15.02	440.4
5/20/2012 3:00	11.5	892.4	16.1	758.54
5/20/2012 5:00	12	805.1	16.12	861.69
5/20/2012 6:00	12.4	834.2	16.68	790.46
5/20/2012 7:00	12.1	824.5	16.45	822.83
5/20/2012 8:00	14.1	911.8	17.39	1031.12
5/20/2012 9:00	15.6	970	20.03	1082.64
5/20/2012 10:00	15.6	640.2	20.39	664.01
5/20/2012 11:00	16.7	683.85	20.76	598.15
5/20/2012 12:00	16.7	698.4	20.78	601.18
5/20/2012 13:00	17	712.95	21.23	673.85
5/20/2012 14:00	17.3	698.4	20.61	786.75
5/20/2012 15:00	18	712.95	21	838.18
5/20/2012 16:00	19.7	727.5	24.57	745.15
5/20/2012 17:00	19.1	727.5	22.59	674.97
5/20/2012 18:00	19	727.5	23.16	639.69
5/20/2012 19:00	18.9	669.3	23.35	744.22
5/20/2012 20:00	18.7	669.3	23.16	649.49
5/20/2012 21:00	18.7	800.25	23.44	742.54
5/20/2012 22:00	18.7	654.75	22.44	613.12
5/20/2012 23:00	18.4	654.75	22.73	736.29
5/21/2012 0:00	18.2	654.75	22.02	641.02
5/21/2012 1:00	17.8	654.75	22.02	698.57
5/21/2012 2:00	17.6	611.1	21.47	498.86
5/21/2012 3:00	17.3	625.65	22.05	713.29
5/21/2012 4:00	17.1	625.65	20.87	512.62
5/21/2012 5:00	17.1	625.65	20.84	615.77
5/21/2012 6:00	17.1	625.65	21.21	659.35
5/21/2012 7:00	17.4	625.65	22.12	504.89
5/21/2012 8:00	17.6	625.65	22.57	581.51
5/21/2012 9:00	17.9	654.75	22.48	606.06
5/21/2012 10:00	18.5	572.3	22.15	515.87
5/21/2012 11:00	18.7	58.2	23	62.02
5/21/2012 12:00	19.2	58.2	23.67	59.06
5/21/2012 13:00	19.6	58.2	23.69	66.02
5/21/2012 14:00	20.2	58.2	24.82	47.97
5/21/2012 15:00	20.9	58.2	25.62	66.83
5/21/2012 16:00	20.2	58.2	24.15	57.62
5/21/2012 17:00	20	58.2	24.76	51.57
5/21/2012 18:00	19.2	989.4	23.57	848.89
5/21/2012 19:00	18.8	989.4	22.48	1160.53
5/21/2012 20:00	18.6	640.2	23.26	530.74
5/21/2012 21:00	18.4	601.4	22.81	592.28
5/21/2012 22:00	18.4	552.9	23.39	659.28
5/21/2012 23:00	18	552.9	22.72	583.87
5/22/2012 0:00	17.8	572.3	22.49	501.59
5/22/2012 1:00	17.8	562.6	21.01	510.18
5/22/2012 2:00	17.9	591.7	22.89	665.9
5/22/2012 3:00	17.6	58.2	21.82	49.41
5/22/2012 4:00	17.9	58.2	21.4	59.28
5/22/2012 5:00	17.6	999.1	21.13	879.11
5/22/2012 6:00	17.6	960.3	21.38	1072.44
5/22/2012 7:00	17.8	989.4	21.38	873.1
5/22/2012 8:00	18	58.2	21.62	66.3
5/22/2012 9:00	18.2	58.2	21.51	58.49
5/22/2012 10:00	18.2	654.75	21.83	707.02
5/22/2012 11:00	18.6	683.85	22.57	619.68
5/22/2012 12:00	19.6	698.4	23.15	574.95
5/22/2012 13:00	19.6	727.5	23.11	872.55
5/22/2012 14:00	19.2	756.6	23.42	766.61
5/22/2012 15:00	19.9	771.15	23.7	657.99
5/22/2012 16:00	19.8	756.6	23.09	689.85
5/22/2012 17:00	19.4	756.6	22.56	730.71
5/22/2012 18:00	18.7	756.6	23.24	805.83
5/22/2012 19:00	17.9	727.5	22.39	703.09
5/22/2012 20:00	17.8	727.5	22.51	704.82
5/22/2012 21:00	17.3	654.75	20.95	576.26
5/22/2012 22:00	17.1	698.4	21.53	651.68
5/22/2012 23:00	17.3	698.4	21.72	574
5/23/2012 0:00	17.1	698.4	21.91	802.99
5/23/2012 1:00	17.6	698.4	22.04	757.41
5/23/2012 2:00	17.1	654.75	20.75	757.07
5/23/2012 3:00	17.1	640.2	21.52	560.8
5/23/2012 4:00	17.1	640.2	20.69	563.92
5/23/2012 5:00	17.6	640.2	21.8	554.59
5/23/2012 6:00	19.4	640.2	22.59	594.75
5/23/2012 7:00	19.6	683.85	24.4	592.83
5/23/2012 8:00	20	640.2	23.19	725.95
5/23/2012 9:00	20.8	654.75	25.77	608.43
5/23/2012 10:00	20.1	572.3	24.6	524
5/23/2012 11:00	20.4	611.1	24.89	601.16
5/23/2012 12:00	20.3	659.6	23.47	779.52
5/23/2012 13:00	21.2	649.9	24.71	680.45
5/23/2012 14:00	20.6	688.7	24.74	595.07
5/23/2012 15:00	21.2	776	24.28	751.88
5/23/2012 16:00	20.6	717.8	24.85	785.93
5/23/2012 17:00	19.6	717.8	23.05	646.95
5/23/2012 18:00	19.6	717.8	24.1	610.37
5/23/2012 19:00	19.3	659.6	22.71	669.37
5/23/2012 20:00	19	659.6	22.06	577.42
5/23/2012 21:00	18.9	562.6	22.17	661.24
5/23/2012 22:00	19.5	659.6	24.3	633.03
5/23/2012 23:00	19.2	649.9	23.13	535.9
5/24/2012 0:00	19.2	659.6	22.94	528.54
5/24/2012 1:00	19.2	640.2	23.48	565.62
5/24/2012 2:00	19	552.9	22.07	529.92
5/24/2012 3:00	19	620.8	23.96	737.53
5/24/2012 4:00	19	630.5	23.62	676
5/24/2012 5:00	19.6	591.7	23.86	520.82
5/24/2012 6:00	19.7	630.5	24.43	683.78
5/24/2012 7:00	19.9	591.7	23.9	607.38
5/24/2012 8:00	20.3	630.5	25.12	750.39
5/24/2012 9:00	20.1	640.2	24.06	537.4
5/24/2012 10:00	21.2	654.75	25.33	691.6
5/24/2012 11:00	20.4	1833.3	23.48	1948.97
5/24/2012 12:00	20.6	1891.5	23.66	2268.46
5/24/2012 13:00	20	1949.7	23.32	1632.74
5/24/2012 14:00	20.7	1949.7	25.69	1696.73
5/24/2012 15:00	19.8	1964.25	24.28	2242.9
5/24/2012 16:00	20.1	1876.95	24.46	2161.9
5/24/2012 17:00	20.1	1978.8	23.74	1911.25
5/24/2012 18:00	19.4	1920.6	22.45	2169.89
5/24/2012 19:00	19.6	1833.3	23.98	1813.01
5/24/2012 20:00	19.7	887.55	24.22	748.83
5/24/2012 21:00	20.2	756.6	23.99	857.85
5/24/2012 22:00	20	742.05	24.1	623.88
5/24/2012 23:00	19.8	727.5	24.43	867.52
5/25/2012 0:00	19.8	698.4	23.42	747.63
5/25/2012 1:00	19.8	683.85	22.93	582.52
5/25/2012 2:00	20.2	727.5	23.52	792.69
5/25/2012 3:00	20.2	1935.15	25.16	1687.99
5/25/2012 4:00	20.5	1804.2	23.7	1833.38
5/25/2012 5:00	20.3	1702.35	23.36	1999.78
5/25/2012 6:00	20.9	1629.6	25.44	1898.6
5/25/2012 7:00	21.1	1644.15	25.75	1513.35
5/25/2012 8:00	21.5	1760.55	25.87	1525.16
5/25/2012 9:00	21.7	1804.2	26.25	1709.14
5/25/2012 10:00	21.9	659.6	25.87	668.23
5/25/2012 11:00	22.5	659.6	26.52	720.05
5/25/2012 12:00	22.7	649.9	26.44	616.87
5/25/2012 13:00	22.5	649.9	27.07	650.96
5/25/2012 14:00	22.5	669.3	27.14	604.37
5/25/2012 15:00	22	679	26.69	751.24
5/25/2012 16:00	22.2	688.7	25.47	698.76
5/25/2012 17:00	21.7	708.1	26.48	821.16
5/25/2012 18:00	21.2	698.4	25.5	713.57
5/25/2012 19:00	20.8	679	25.52	732.56
5/25/2012 20:00	20.2	640.2	23.66	592.17
5/25/2012 21:00	20.4	640.2	24.77	605.15
5/25/2012 22:00	20.2	649.9	23.24	655.38
5/25/2012 23:00	19.5	640.2	23.25	554.28
5/26/2012 0:00	19.5	659.6	23.97	628.9
5/26/2012 1:00	19.3	669.3	23.86	746.1
5/26/2012 2:00	18.7	640.2	23.17	693.58
5/26/2012 3:00	18.2	630.5	21.29	731.18
5/26/2012 4:00	18.7	649.9	23.42	727.49
5/26/2012 5:00	19.3	640.2	24.25	713.36
5/26/2012 6:00	20	640.2	24.51	685.93
5/26/2012 7:00	21.1	630.5	25.56	659.59
5/26/2012 8:00	22	669.3	25.68	574.34
5/26/2012 9:00	22.7	679	26.82	659.8
5/26/2012 10:00	23.2	683.85	28.09	772.64
5/26/2012 11:00	23.5	1328.9	26.71	1582.34
5/26/2012 12:00	23.7	1387.1	27.81	1413.89
5/26/2012 13:00	23.5	1464.7	27.75	1179.94
5/26/2012 14:00	23.7	1387.1	26.97	1272.17
5/26/2012 15:00	23.9	1513.2	28.29	1400.87
5/26/2012 16:00	23.2	1484.1	27.7	1255.74
5/26/2012 17:00	22.5	1455	27.46	1524.89
5/26/2012 18:00	22.2	1358	27.18	1129.87
5/26/2012 19:00	20.8	1328.9	24.9	1098.5
5/26/2012 20:00	20.3	640.2	23.72	602.22
5/26/2012 21:00	20.4	771.15	24.26	703.47
5/26/2012 22:00	20.2	533.5	24.24	437.83
5/26/2012 23:00	20.6	504.4	23.65	459.58
5/27/2012 0:00	20	514.1	24.46	509.85
5/27/2012 1:00	19.8	485	23.94	407.27
5/27/2012 3:00	19.5	2037	24.14	2242.47
5/27/2012 4:00	18.9	1847.85	23.52	1715.43
5/27/2012 5:00	19.7	1716.9	23.8	1432.78
5/27/2012 6:00	20.4	1760.55	23.75	1637.17
5/27/2012 7:00	21.5	1789.65	24.98	1644.98
5/27/2012 8:00	21.5	1891.5	26.31	1519.36
5/27/2012 9:00	22.5	1338.6	25.77	1393.57
5/27/2012 10:00	22.7	659.6	27.37	743.98
5/27/2012 11:00	22.6	1552	26.54	1470.53
5/27/2012 12:00	22.4	591.7	25.94	496.92
5/27/2012 13:00	22.4	1455	27.37	1165.87
5/27/2012 14:00	23.4	1464.7	27.69	1729.78
5/27/2012 15:00	23.4	1464.7	27.84	1250.6
5/27/2012 16:00	22.2	1425.9	26.89	1547.69
5/27/2012 17:00	21.9	1445.3	26.42	1284.72
5/27/2012 18:00	21.3	1484.1	25	1377.55
5/27/2012 19:00	21.5	1358	26.07	1584.56
5/27/2012 20:00	20	659.6	24.95	720.95
5/27/2012 21:00	19.8	640.2	22.94	635.02
5/27/2012 22:00	19.5	572.3	23.97	685.35
5/27/2012 23:00	19.5	562.6	23.83	553.7
5/28/2012 0:00	19.1	543.2	23.61	609.28
5/28/2012 1:00	19.1	562.6	23.66	674.73
5/28/2012 2:00	18.6	659.6	22.29	555.66
5/28/2012 3:00	18.2	58.2	22.34	55.17
5/28/2012 4:00	18.4	58.2	22.58	62.69
5/28/2012 5:00	18.4	58.2	21.48	66.26
5/28/2012 6:00	19.3	1008.8	22.83	994.92
5/28/2012 7:00	20.4	1008.8	23.81	1007.11
5/28/2012 8:00	21.3	58.2	25.71	55.74
5/28/2012 9:00	22.7	58.2	26.48	68.21
5/28/2012 10:00	23.2	504.4	27.99	419.29
5/28/2012 11:00	23.2	805.1	26.91	957.97
5/28/2012 12:00	23.3	2357.1	26.66	2673.71
5/28/2012 13:00	23.2	2706.3	27.98	2589.49
5/28/2012 14:00	23.2	1251.3	27.56	1150.41
5/28/2012 15:00	22.7	1746	25.94	1945.93
5/28/2012 16:00	24	1474.4	28.42	1616.41
5/28/2012 17:00	24	1367.7	27.71	1426.82
5/28/2012 18:00	24	1319.2	27.35	1556.07
5/28/2012 19:00	23.9	1328.9	27.63	1577.69
5/28/2012 20:00	23.6	611.1	28.42	567
5/28/2012 21:00	23.2	552.9	26.59	545.93
5/28/2012 22:00	22.5	523.8	26.6	489.27
5/28/2012 23:00	22.2	494.7	25.35	555.74
5/29/2012 0:00	22	514.1	26.43	437.27
5/29/2012 1:00	21.8	504.4	25.55	506.91
5/29/2012 2:00	21.3	543.2	25.69	645.27
5/29/2012 3:00	21.3	1425.9	24.56	1169.27
5/29/2012 4:00	21.1	1231.9	25.8	1377.09
5/29/2012 5:00	21.3	1134.9	24.8	1341.57
5/29/2012 6:00	22.3	1328.9	26.9	1475.91
5/29/2012 7:00	22.9	873	26.44	985.49
5/29/2012 8:00	23	1231.9	26.48	1332.14
5/29/2012 9:00	23.2	727.5	27.67	745.29
5/29/2012 10:00	23.7	562.6	28.12	602.21
5/29/2012 11:00	24	989.4	27.55	798.77
5/29/2012 12:00	23.8	989.4	27.86	952.37
5/29/2012 13:00	23.6	1406.5	27.95	1544.79
5/29/2012 14:00	23	1338.6	26.08	1235.83
5/29/2012 15:00	23.5	1338.6	26.82	1452.62
5/29/2012 16:00	22.8	1455	27.56	1540.74
5/29/2012 17:00	22.7	1484.1	25.75	1506.44
5/29/2012 18:00	20.5	1338.6	23.85	1558.07
5/29/2012 19:00	19.4	1338.6	23.06	1115.94
5/29/2012 20:00	20	669.3	23.7	714.4
5/29/2012 21:00	20.3	562.6	25.28	476.49
5/29/2012 22:00	20	611.1	24.18	510.5
5/29/2012 23:00	20.3	601.4	24.58	692.2
5/30/2012 0:00	20.3	601.4	23.64	721.02
5/30/2012 1:00	20.3	601.4	24.46	490.86
5/30/2012 2:00	20.3	582	24.23	531.04
5/30/2012 3:00	20.3	1358	25.22	1146.7
5/30/2012 4:00	19.8	1319.2	23.7	1470.52
5/30/2012 5:00	20	999.1	24.88	1014.43
5/30/2012 6:00	20	960.3	23.39	1012.11
5/30/2012 7:00	20.2	970	24.97	1139.63
5/30/2012 8:00	20.4	960.3	24.89	940.65
5/30/2012 9:00	19.7	999.1	23.79	1009.39
5/30/2012 10:00	20.6	523.8	24.42	439.93
5/30/2012 11:00	20	814.8	23.14	736.24
5/30/2012 12:00	19.9	921.5	24.7	819.51
5/30/2012 13:00	19.3	940.9	23.87	777.61
5/30/2012 14:00	19	989.4	22.63	1183.11
5/30/2012 15:00	20	970	24.74	911.65
5/30/2012 16:00	20	960.3	24.08	891.29
5/30/2012 17:00	20.2	979.7	25.16	856.23
5/30/2012 18:00	20.6	979.7	25.15	976.92
5/30/2012 19:00	20.4	950.6	24.29	1066.14
5/30/2012 20:00	19.3	572.3	23.49	564.33
5/30/2012 21:00	19.3	572.3	23.7	588.34
5/30/2012 22:00	19.1	475.3	24.04	414.26
5/30/2012 23:00	18.4	455.9	22.49	431.41
5/31/2012 0:00	17.8	455.9	22.34	454.27
5/31/2012 1:00	17.8	455.9	22.75	449.34
5/31/2012 2:00	17.8	552.9	22.42	608.62
5/31/2012 3:00	17.2	1377.4	21.66	1162.72
5/31/2012 4:00	16.4	1164	20.27	1367.24
5/31/2012 5:00	16.3	776	19.49	715.84
5/31/2012 6:00	16.8	746.9	20.11	783.56
5/31/2012 7:00	16.4	776	20.06	869.42
5/31/2012 8:00	16.7	669.3	21.62	802.41
5/31/2012 9:00	16.4	746.9	20.29	698.57
5/31/2012 10:00	16.6	591.7	20.99	501.99
5/31/2012 11:00	17	1396.8	21.24	1171.49
5/31/2012 12:00	16.8	1455	20.66	1566.77
5/31/2012 13:00	17.2	1396.8	21.19	1416.24
5/31/2012 14:00	17.5	1484.1	21.79	1459.44
5/31/2012 15:00	16.8	1484.1	20.66	1515.25
5/31/2012 16:00	17.1	1464.7	21.56	1512.77
5/31/2012 17:00	17.1	1464.7	21.94	1380.6
5/31/2012 18:00	16.7	1416.2	21.41	1491.67
5/31/2012 19:00	15.9	1396.8	20.88	1649.21
5/31/2012 20:00	15.8	979.7	20.62	1102.1
5/31/2012 21:00	15.6	582	20.29	656.44
5/31/2012 22:00	14.8	611.1	18.51	577.83
5/31/2012 23:00	14.8	640.2	18.24	718.26
6/1/2012 0:00	14.6	611.1	17.92	594.36
6/1/2012 1:00	14.9	582	19.72	652.02
6/1/2012 2:00	14.7	611.1	19.68	639.49
6/1/2012 3:00	15.5	1358	18.64	1144.06
6/1/2012 4:00	17.8	1319.2	22.15	1264.98
6/1/2012 5:00	18.5	1231.9	23	1019.1
6/1/2012 6:00	18.8	1270.7	22.56	1488.06
6/1/2012 7:00	18.3	1319.2	22.92	1151.42
6/1/2012 8:00	18.5	1367.7	22.17	1316.31
6/1/2012 9:00	19.8	1445.3	23.58	1219.93
6/1/2012 10:00	20.1	446.2	23.68	375.64
6/1/2012 11:00	21	873	24.13	780.16
6/1/2012 12:00	21	931.2	25.96	899.96
6/1/2012 13:00	21.8	989.4	25.46	886.49
6/1/2012 14:00	21.8	931.2	26.3	911.99
6/1/2012 15:00	20.8	931.2	24.13	748.61
6/1/2012 16:00	21.4	785.7	25.65	773.03
6/1/2012 17:00	20.7	1367.7	24.56	1145.87
6/1/2012 18:00	20.5	950.6	24.01	1037.86
6/1/2012 19:00	20.3	795.4	24.32	642.49
6/1/2012 20:00	20.3	805.1	23.63	780.16
6/1/2012 21:00	15.4	465.6	19.75	530.9
6/1/2012 22:00	15.6	698.4	19.6	577.46
6/1/2012 23:00	16	669.3	20.33	602.41
6/2/2012 0:00	16	649.9	19.97	649.19
6/2/2012 1:00	15.7	611.1	19.39	523.76
6/2/2012 2:00	14.8	446.2	17.96	414.45
6/2/2012 3:00	13.5	1028.2	18.17	1024.34
6/2/2012 4:00	13.2	611.1	17.93	723.67
6/2/2012 5:00	13.4	620.8	17.83	553.56
6/2/2012 6:00	13.6	640.2	17.15	748.62
6/2/2012 7:00	14.2	601.4	18.17	484.77
6/2/2012 8:00	14.2	679	18.54	549.61
6/2/2012 9:00	14.3	766.3	18.69	786.93
6/2/2012 10:00	13.6	572.3	17.66	580.21
6/2/2012 11:00	13.8	1270.7	17.81	1196.15
6/2/2012 12:00	14.5	1319.2	19.24	1534.23
6/2/2012 13:00	14.5	1367.7	18.37	1355.69
6/2/2012 14:00	14.5	1319.2	18.24	1476.6
6/2/2012 15:00	14.7	1425.9	19.2	1201.75
6/2/2012 16:00	14.9	1319.2	19.19	1321.31
6/2/2012 17:00	14	1328.9	18.36	1292.56
6/2/2012 18:00	13.8	1309.5	17.62	1404.23
6/2/2012 19:00	13.7	1290.1	18.45	1441.16
6/2/2012 20:00	13.3	649.9	16.94	582
6/2/2012 21:00	12.8	591.7	17.38	499.43
6/2/2012 22:00	12.3	572.3	17.02	628.25
6/2/2012 23:00	12.3	582	16.17	506.64
6/3/2012 1:00	11.8	562.6	16.32	524.82
6/3/2012 2:00	11.3	591.7	16.03	596.1
6/3/2012 3:00	11	1251.3	14.18	1291.6
6/3/2012 4:00	10.7	1222.2	13.8	1224.04
6/3/2012 5:00	12	1164	16.55	998.06
6/3/2012 6:00	13.5	1251.3	17.59	1164.11
6/3/2012 7:00	14.1	1222.2	17.15	1322.22
6/3/2012 8:00	15	1377.4	19.59	1133.79
6/3/2012 9:00	15.5	1319.2	19.41	1094.53
6/3/2012 10:00	15.4	601.4	18.5	510.6
6/3/2012 11:00	15.9	640.2	20.64	533.11
6/3/2012 12:00	16.1	708.1	20.39	724.55
6/3/2012 13:00	16.3	727.5	19.83	809.71
6/3/2012 14:00	15.6	746.9	18.82	601.64
6/3/2012 15:00	16.3	766.3	19.9	627.43
6/3/2012 16:00	16.3	766.3	20.72	839.51
6/3/2012 17:00	16.1	785.7	19.92	649.31
6/3/2012 18:00	15.4	824.5	19.47	707.35
6/3/2012 19:00	14.5	776	18.97	663.71
6/3/2012 20:00	14.2	766.3	18.43	709.49
6/3/2012 21:00	14.2	582	19.02	672.47
6/3/2012 22:00	14.5	746.9	18.14	883.93
6/3/2012 23:00	14.2	717.8	18.75	726.34
6/4/2012 0:00	14.3	708.1	17.31	809.54
6/4/2012 1:00	15	698.4	19.86	584.95
6/4/2012 2:00	14.6	562.6	17.88	579.87
6/4/2012 3:00	14.3	572.3	17.82	611.32
6/4/2012 4:00	14	582	18.79	681.41
6/4/2012 5:00	13.9	552.9	17.47	506.79
6/4/2012 6:00	14.9	552.9	19.06	658.05
6/4/2012 7:00	15.7	533.5	20.23	551.61
6/4/2012 8:00	14.8	582	18.51	645.27
6/4/2012 9:00	14.5	620.8	18.26	710.77
6/4/2012 10:00	14.5	465.6	18.67	475.84
6/4/2012 11:00	14.5	1144.6	18.71	1165.83
6/4/2012 12:00	14.3	58.2	18.9	49.78
6/4/2012 13:00	14.3	1348.3	19.2	1468.84
6/4/2012 14:00	14.7	1348.3	18.11	1433.76
6/4/2012 15:00	14	1406.5	17.74	1235.75
6/4/2012 16:00	14.8	1416.2	19.16	1320.75
6/4/2012 17:00	14.3	1435.6	19.16	1529.87
6/4/2012 18:00	14.3	1377.4	18.58	1241.7
6/4/2012 19:00	14.1	1367.7	18.79	1187.49
6/4/2012 20:00	14	737.2	18.65	862.58
6/4/2012 21:00	14.2	455.9	18	473.92
6/4/2012 22:00	14.2	601.4	18.02	715.62
6/4/2012 23:00	13.4	601.4	17.03	661.65
6/5/2012 0:00	13.2	611.1	17.94	697.38
6/5/2012 1:00	12.9	611.1	16.8	668.22
6/5/2012 2:00	12.6	455.9	17.01	511.37
6/5/2012 3:00	12.3	669.3	17.24	739.28
6/5/2012 4:00	12	659.6	15.5	734.82
6/5/2012 5:00	11.8	679	15.86	630.62
6/5/2012 6:00	11.5	688.7	14.53	564.5
6/5/2012 7:00	11.7	727.5	15.1	863.89
6/5/2012 8:00	11.9	795.4	16.6	758.27
6/5/2012 9:00	11.9	960.3	15.91	1138.96
6/5/2012 10:00	12.4	727.5	16.69	721.22
6/5/2012 11:00	12.7	1935.15	16.49	1796.52
6/5/2012 12:00	13.4	1920.6	16.43	2050.84
6/5/2012 13:00	12.9	2007.9	16.89	2195.91
6/5/2012 14:00	12.9	1935.15	17.42	2267.79
6/5/2012 15:00	13.4	1964.25	17.3	1964.3
6/5/2012 16:00	13.1	2007.9	16.28	2340.37
6/5/2012 17:00	12.9	1964.25	17.51	2277.24
6/5/2012 18:00	12.7	1964.25	16.63	1639.67
6/5/2012 19:00	12	931.2	16.82	948.08
6/5/2012 20:00	11.8	800.25	16.29	889.47
6/5/2012 21:00	12.3	800.25	16.28	868.24
6/5/2012 22:00	11.5	683.85	14.97	803.72
6/5/2012 23:00	11	640.2	14.53	556.8
6/6/2012 0:00	11.3	654.75	15.4	641.19
6/6/2012 1:00	10.7	654.75	13.74	661.94
6/6/2012 2:00	10.5	771.15	14.79	621.58
6/6/2012 3:00	9.7	2037	12.8	2048.94
6/6/2012 4:00	9.7	1906.05	13.11	1861.31
6/6/2012 5:00	11.5	1731.45	14.7	1563.13
6/6/2012 6:00	13.3	1702.35	16.57	1973.36
6/6/2012 7:00	13.9	1775.1	17.59	1997.62
6/6/2012 8:00	14.1	2095.2	17.55	2361.69
6/6/2012 9:00	14.5	1891.5	17.96	2068.71
6/6/2012 10:00	13.6	552.9	18.19	532.13
6/6/2012 11:00	14.3	1251.3	18.5	1334.29
6/6/2012 12:00	14.3	1251.3	18.29	1033.83
6/6/2012 13:00	15	1280.4	19.34	1336.27
6/6/2012 14:00	14.7	1319.2	18.85	1176.52
6/6/2012 15:00	15.4	1319.2	18.67	1075.43
6/6/2012 16:00	15.3	1358	19.96	1627.91
6/6/2012 17:00	15.3	1261	19.22	1347.17
6/6/2012 18:00	15.2	1280.4	19.07	1069.74
6/6/2012 19:00	14.5	1173.7	17.62	1302.84
6/6/2012 20:00	14.1	1173.7	18.43	1370.18
6/6/2012 21:00	13.8	552.9	17.11	564.08
6/6/2012 22:00	13.6	863.3	17.92	773.68
6/6/2012 23:00	13.1	1086.4	16.48	987.72
6/7/2012 0:00	12.9	814.8	17.02	916.47
6/7/2012 1:00	12.6	1222.2	16.61	1398.07
6/7/2012 2:00	12.4	572.3	16.07	535.69
6/7/2012 3:00	12.9	1144.6	16.26	1260
6/7/2012 4:00	12.4	1125.2	16.41	1333.12
6/7/2012 5:00	13.9	1057.3	17.74	1251.96
6/7/2012 6:00	14.6	1076.7	19.39	965.27
6/7/2012 7:00	16	1086.4	20.48	1180.48
6/7/2012 8:00	16.3	863.3	20.1	816.42
6/7/2012 9:00	16.7	1183.4	21.37	1009.73
6/7/2012 10:00	17.3	649.9	21.34	591.46
6/7/2012 11:00	17	688.7	20.54	589.63
6/7/2012 12:00	16.6	708.1	20.14	660.6
6/7/2012 13:00	16.9	717.8	21.15	800.26
6/7/2012 14:00	17.6	737.2	21.95	669.64
6/7/2012 15:00	16.8	785.7	20.93	923.93
6/7/2012 16:00	17.2	776	21.29	868.21
6/7/2012 17:00	16.8	805.1	20.06	888.58
6/7/2012 18:00	15.4	814.8	20.27	913.38
6/7/2012 19:00	15.1	853.6	19.96	782.96
6/7/2012 20:00	14.6	882.7	18.83	955.48
6/7/2012 21:00	14.2	630.5	17.76	519.87
6/7/2012 22:00	14	853.6	17.85	985.71
6/7/2012 23:00	12.9	834.2	16.4	822.89
6/8/2012 0:00	12.9	814.8	16.93	908.44
6/8/2012 1:00	12.4	824.5	17.28	954.6
6/8/2012 2:00	12.1	630.5	16.47	611.26
6/8/2012 3:00	11.8	620.8	15.31	536.07
6/8/2012 4:00	11.3	630.5	14.99	607.4
6/8/2012 5:00	13.4	620.8	17.3	733.8
