	Unnamed: 0	Twet	Load	Hour(s)	TimeStamp(s)	Power	Tset	Hour	month	DayofWeek	Load_dis	Twet_dis	Tset_BN
1368	2012-12-14 13:00:00	4.9	1319.2	46800	1355490000	482524	15.11	13	12	4	1350	10.0	15.11
1369	2012-12-14 18:00:00	2.2	1309.5	64800	1355508000	476540	15.11	18	12	4	1350	10.0	15.11
1370	2012-12-15 13:00:00	5.2	1348.3	46800	1355576400	497051	15.11	13	12	5	1350	10.0	15.11
1371	2012-12-15 18:00:00	4.8	1328.9	64800	1355594400	487211	15.11	18	12	5	1350	10.0	15.11
1372	2012-12-16 11:00:00	7.6	1328.9	39600	1355655600	489505	15.11	11	12	6	1350	10.0	15.11
1373	2012-12-16 12:00:00	7.8	1338.6	43200	1355659200	494570	15.11	12	12	6	1350	10.0	15.11
1374	2012-12-16 13:00:00	7.8	1328.9	46800	1355662800	489762	15.11	13	12	6	1350	10.0	15.11
1375	2012-12-16 17:00:00	8.3	1328.9	61200	1355677200	490515	15.11	17	12	6	1350	10.0	15.11
1376	2012-12-16 18:00:00	8.3	1309.5	64800	1355680800	480980	15.11	18	12	6	1350	10.0	15.11
1377	2012-12-18 07:00:00	8.0	1348.3	25200	1355814000	499705	15.11	7	12	1	1350	10.0	15.11
1378	2012-12-20 07:00:00	1.3	1338.6	25200	1355986800	490465	15.11	7	12	3	1350	10.0	15.11
1379	2012-12-22 18:00:00	-0.8	1328.9	64800	1356199200	485281	15.11	18	12	5	1350	10.0	15.11
1380	2012-12-24 17:00:00	1.4	1309.5	61200	1356368400	476308	15.11	17	12	0	1350	10.0	15.11
1381	2012-12-25 07:00:00	-0.7	1309.5	25200	1356418800	475895	15.11	7	12	1	1350	10.0	15.11
1382	2012-12-25 11:00:00	6.0	1309.5	39600	1356433200	478530	15.11	11	12	1	1350	10.0	15.11
1383	2012-12-25 12:00:00	5.3	1338.6	43200	1356436800	492298	15.11	12	12	1	1350	10.0	15.11
1384	2012-12-25 16:00:00	3.2	1348.3	57600	1356451200	495968	15.11	16	12	1	1350	10.0	15.11
1385	2012-12-26 12:00:00	0.1	1309.5	43200	1356523200	476027	15.11	12	12	2	1350	10.0	15.11
1386	2012-12-26 13:00:00	0.6	1328.9	46800	1356526800	485536	15.11	13	12	2	1350	10.0	15.11
1387	2012-12-26 16:00:00	2.5	1328.9	57600	1356537600	486078	15.11	16	12	2	1350	10.0	15.11
1388	2012-12-27 10:00:00	1.4	1309.5	36000	1356602400	476308	15.11	10	12	3	1350	10.0	15.11
1389	2012-12-27 11:00:00	1.1	1348.3	39600	1356606000	495211	15.11	11	12	3	1350	10.0	15.11
1390	2012-12-27 17:00:00	0.2	1319.2	61200	1356627600	480732	15.11	17	12	3	1350	10.0	15.11
1391	2012-12-27 18:00:00	0.2	1309.5	64800	1356631200	476046	15.11	18	12	3	1350	10.0	15.11
1392	2012-12-27 19:00:00	0.4	1328.9	68400	1356634800	485494	15.11	19	12	3	1350	10.0	15.11
1393	2012-12-27 21:00:00	0.4	1309.5	75600	1356642000	476084	15.11	21	12	3	1350	10.0	15.11
1394	2012-12-29 10:00:00	0.0	1319.2	36000	1356775200	480695	15.11	10	12	5	1350	10.0	15.11
1395	2012-12-29 11:00:00	0.0	1328.9	39600	1356778800	485416	15.11	11	12	5	1350	10.0	15.11
1396	2012-12-31 10:00:00	-1.5	1338.6	36000	1356948000	489933	15.11	10	12	0	1350	10.0	15.11
1397	2012-03-26 13:00:00	6.4	1367.7	46800	1332766800	507674	15.11	13	3	0	1400	10.0	15.11
1398	2012-03-26 14:00:00	6.8	1367.7	50400	1332770400	508038	15.11	14	3	0	1400	10.0	15.11
1399	2012-03-26 15:00:00	6.0	1353.15	54000	1332774000	500026	15.11	15	3	0	1400	10.0	15.11
1400	2012-03-29 10:00:00	8.6	1367.7	36000	1333015200	510616	15.11	10	3	3	1400	10.0	15.11
1401	2012-12-01 05:00:00	2.0	1396.8	18000	1354338000	520031	15.11	5	12	5	1400	10.0	15.11
1402	2012-12-02 09:00:00	5.0	1387.1	32400	1354438800	516544	15.11	9	12	6	1400	10.0	15.11
1403	2012-12-02 22:00:00	8.8	1382.25	79200	1354485600	518567	15.11	22	12	6	1400	10.0	15.11
1404	2012-12-02 23:00:00	8.6	1353.15	82800	1354489200	503216	15.11	23	12	6	1400	10.0	15.11
1405	2012-12-03 00:00:00	8.0	1396.8	0	1354492800	524496	15.11	0	12	0	1400	10.0	15.11
1406	2012-12-03 01:00:00	7.5	1367.7	3600	1354496400	508809	15.11	1	12	0	1400	10.0	15.11
1407	2012-12-05 11:00:00	6.7	1377.4	39600	1354705200	512876	15.11	11	12	2	1400	10.0	15.11
1408	2012-12-05 12:00:00	7.2	1387.1	43200	1354708800	518371	15.11	12	12	2	1400	10.0	15.11
1409	2012-12-05 19:00:00	3.2	1358.0	68400	1354734000	500816	15.11	19	12	2	1400	10.0	15.11
1410	2012-12-06 09:00:00	-1.0	1377.4	32400	1354784400	509371	15.11	9	12	3	1400	10.0	15.11
1411	2012-12-11 08:00:00	5.0	1382.25	28800	1355212800	514061	15.11	8	12	1	1400	10.0	15.11
1412	2012-12-12 14:00:00	2.8	1387.1	50400	1355320800	515385	15.11	14	12	2	1400	10.0	15.11
1413	2012-12-12 15:00:00	3.0	1387.1	54000	1355324400	515477	15.11	15	12	2	1400	10.0	15.11
1414	2012-12-12 17:00:00	2.4	1367.7	61200	1355331600	505340	15.11	17	12	2	1400	10.0	15.11
1415	2012-12-14 11:00:00	4.4	1358.0	39600	1355482800	501429	15.11	11	12	4	1400	10.0	15.11
1416	2012-12-14 12:00:00	5.0	1367.7	43200	1355486400	506665	15.11	12	12	4	1400	10.0	15.11
1417	2012-12-14 14:00:00	4.9	1387.1	50400	1355493600	516483	15.11	14	12	4	1400	10.0	15.11
1418	2012-12-14 17:00:00	3.3	1367.7	61200	1355504400	505747	15.11	17	12	4	1400	10.0	15.11
1419	2012-12-15 14:00:00	5.2	1367.7	50400	1355580000	506791	15.11	14	12	5	1400	10.0	15.11
1420	2012-12-16 14:00:00	8.1	1367.7	50400	1355666400	509674	15.11	14	12	6	1400	10.0	15.11
1421	2012-12-16 16:00:00	8.0	1396.8	57600	1355673600	524496	15.11	16	12	6	1400	10.0	15.11
1422	2012-12-22 10:00:00	0.0	1396.8	36000	1356170400	519459	15.11	10	12	5	1400	10.0	15.11
1423	2012-12-25 08:00:00	1.2	1367.7	28800	1356422400	504941	15.11	8	12	1	1400	10.0	15.11
1424	2012-12-25 13:00:00	5.6	1367.7	46800	1356440400	507058	15.11	13	12	1	1400	10.0	15.11
1425	2012-12-25 14:00:00	5.1	1377.4	50400	1356444000	511650	15.11	14	12	1	1400	10.0	15.11
1426	2012-12-25 15:00:00	4.2	1358.0	54000	1356447600	501320	15.11	15	12	1	1400	10.0	15.11
1427	2012-12-26 14:00:00	1.4	1358.0	50400	1356530400	500127	15.11	14	12	2	1400	10.0	15.11
1428	2012-12-26 15:00:00	1.9	1367.7	54000	1356534000	505156	15.11	15	12	2	1400	10.0	15.11
1429	2012-12-27 16:00:00	0.2	1396.8	57600	1356624000	519504	15.11	16	12	3	1400	10.0	15.11
1430	2012-12-28 22:00:00	-0.3	1377.4	79200	1356732000	509495	15.11	22	12	4	1400	10.0	15.11
1431	2012-12-28 23:00:00	-0.3	1367.7	82800	1356735600	504597	15.11	23	12	4	1400	10.0	15.11
1432	2012-12-29 00:00:00	-0.1	1396.8	0	1356739200	519438	15.11	0	12	5	1400	10.0	15.11
1433	2012-12-29 12:00:00	0.5	1358.0	43200	1356782400	499898	15.11	12	12	5	1400	10.0	15.11
1434	2012-12-29 13:00:00	0.8	1358.0	46800	1356786000	499968	15.11	13	12	5	1400	10.0	15.11
1435	2012-12-29 17:00:00	2.0	1377.4	61200	1356800400	510101	15.11	17	12	5	1400	10.0	15.11
1436	2012-12-30 11:00:00	-0.3	1367.7	39600	1356865200	504597	15.11	11	12	6	1400	10.0	15.11
1437	2012-12-30 12:00:00	0.0	1358.0	43200	1356868800	499792	15.11	12	12	6	1400	10.0	15.11
1438	2012-12-30 17:00:00	-1.1	1387.1	61200	1356886800	514285	15.11	17	12	6	1400	10.0	15.11
1439	2012-12-31 11:00:00	-0.3	1377.4	39600	1356951600	509495	15.11	11	12	0	1400	10.0	15.11
1440	2012-03-27 04:00:00	-2.9	960.3	14400	1332820800	330828	15.11	4	3	1	1000	10.0	15.11
1441	2012-03-31 15:00:00	8.9	999.1	54000	1333206000	348696	15.11	15	3	5	1000	10.0	15.11
1442	2012-03-31 16:00:00	8.1	999.1	57600	1333209600	347823	15.11	16	3	5	1000	10.0	15.11
1443	2012-09-20 01:00:00	9.7	999.1	3600	1348102800	349924	15.11	1	9	3	1000	10.0	15.11
1444	2012-09-24 19:00:00	9.1	989.4	68400	1348513200	345381	15.11	19	9	0	1000	10.0	15.11
1445	2012-12-11 01:00:00	8.1	989.4	3600	1355187600	344258	15.11	1	12	1	1000	10.0	15.11
1446	2012-12-12 10:00:00	2.7	970.0	36000	1355306400	334694	15.11	10	12	2	1000	10.0	15.11
1447	2012-12-12 21:00:00	1.3	960.3	75600	1355346000	331105	15.11	21	12	2	1000	10.0	15.11
1448	2012-12-12 23:00:00	0.8	999.1	82800	1355353200	344907	15.11	23	12	2	1000	10.0	15.11
1449	2012-12-13 00:00:00	0.6	989.4	0	1355356800	341372	15.11	0	12	3	1000	10.0	15.11
1450	2012-12-13 01:00:00	0.6	960.3	3600	1355360400	331039	15.11	1	12	3	1000	10.0	15.11
1451	2012-12-13 08:00:00	0.9	999.1	28800	1355385600	344917	15.11	8	12	3	1000	10.0	15.11
1452	2012-12-14 22:00:00	-0.6	950.6	79200	1355522400	327578	15.11	22	12	4	1000	10.0	15.11
1453	2012-12-14 23:00:00	0.6	970.0	82800	1355526000	334448	15.11	23	12	4	1000	10.0	15.11
1454	2012-12-15 08:00:00	2.0	999.1	28800	1355558400	345048	15.11	8	12	5	1000	10.0	15.11
1455	2012-12-17 07:00:00	9.4	999.1	25200	1355727600	349404	15.11	7	12	0	1000	10.0	15.11
1456	2012-12-18 10:00:00	9.9	999.1	36000	1355824800	350326	15.11	10	12	1	1000	10.0	15.11
1457	2012-12-18 14:00:00	7.0	979.7	50400	1355839200	339818	15.11	14	12	1	1000	10.0	15.11
1458	2012-12-18 15:00:00	6.3	999.1	54000	1355842800	346407	15.11	15	12	1	1000	10.0	15.11
1459	2012-12-18 17:00:00	4.7	999.1	61200	1355850000	345635	15.11	17	12	1	1000	10.0	15.11
1460	2012-12-18 19:00:00	3.7	999.1	68400	1355857200	345353	15.11	19	12	1	1000	10.0	15.11
1461	2012-12-18 21:00:00	2.5	989.4	75600	1355864400	341600	15.11	21	12	1	1000	10.0	15.11
1462	2012-12-18 22:00:00	2.5	979.7	79200	1355868000	338114	15.11	22	12	1	1000	10.0	15.11
1463	2012-12-19 00:00:00	2.0	950.6	0	1355875200	327806	15.11	0	12	2	1000	10.0	15.11
1464	2012-12-19 02:00:00	1.8	999.1	7200	1355882400	345021	15.11	2	12	2	1000	10.0	15.11
1465	2012-12-19 03:00:00	1.0	989.4	10800	1355886000	341411	15.11	3	12	2	1000	10.0	15.11
1466	2012-12-19 04:00:00	-0.2	970.0	14400	1355889600	334384	15.11	4	12	2	1000	10.0	15.11
1467	2012-12-19 05:00:00	0.7	989.4	18000	1355893200	341382	15.11	5	12	2	1000	10.0	15.11
1468	2012-12-19 06:00:00	1.3	970.0	21600	1355896800	334515	15.11	6	12	2	1000	10.0	15.11
1469	2012-12-19 07:00:00	1.6	979.7	25200	1355900400	337995	15.11	7	12	2	1000	10.0	15.11
1470	2012-12-19 08:00:00	2.8	989.4	28800	1355904000	341649	15.11	8	12	2	1000	10.0	15.11
1471	2012-12-19 22:00:00	3.3	999.1	79200	1355954400	345266	15.11	22	12	2	1000	10.0	15.11
1472	2012-12-19 23:00:00	2.4	989.4	82800	1355958000	341585	15.11	23	12	2	1000	10.0	15.11
1473	2012-12-20 00:00:00	1.1	989.4	0	1355961600	341422	15.11	0	12	3	1000	10.0	15.11
1474	2012-12-20 09:00:00	3.4	970.0	32400	1355994000	334816	15.11	9	12	3	1000	10.0	15.11
1475	2012-12-20 20:00:00	5.0	979.7	72000	1356033600	338701	15.11	20	12	3	1000	10.0	15.11
1476	2012-12-20 21:00:00	6.1	999.1	75600	1356037200	346278	15.11	21	12	3	1000	10.0	15.11
1477	2012-12-20 22:00:00	7.5	999.1	79200	1356040800	347292	15.11	22	12	3	1000	10.0	15.11
1478	2012-12-20 23:00:00	9.4	970.0	82800	1356044400	338755	15.11	23	12	3	1000	10.0	15.11
1479	2012-12-21 04:00:00	5.7	970.0	14400	1356062400	335518	15.11	4	12	4	1000	10.0	15.11
1480	2012-12-21 05:00:00	4.4	989.4	18000	1356066000	342006	15.11	5	12	4	1000	10.0	15.11
1481	2012-12-21 06:00:00	3.5	960.3	21600	1356069600	331416	15.11	6	12	4	1000	10.0	15.11
1482	2012-12-21 07:00:00	2.6	960.3	25200	1356073200	331264	15.11	7	12	4	1000	10.0	15.11
1483	2012-12-21 08:00:00	2.1	999.1	28800	1356076800	345062	15.11	8	12	4	1000	10.0	15.11
1484	2012-12-21 09:00:00	1.7	979.7	32400	1356080400	338007	15.11	9	12	4	1000	10.0	15.11
1485	2012-12-21 10:00:00	1.7	999.1	36000	1356084000	345008	15.11	10	12	4	1000	10.0	15.11
1486	2012-12-21 11:00:00	1.5	999.1	39600	1356087600	344984	15.11	11	12	4	1000	10.0	15.11
1487	2012-12-21 12:00:00	1.3	979.7	43200	1356091200	337961	15.11	12	12	4	1000	10.0	15.11
1488	2012-12-21 13:00:00	0.8	979.7	46800	1356094800	337911	15.11	13	12	4	1000	10.0	15.11
1489	2012-12-21 14:00:00	0.7	970.0	50400	1356098400	334457	15.11	14	12	4	1000	10.0	15.11
1490	2012-12-21 15:00:00	0.8	960.3	54000	1356102000	331057	15.11	15	12	4	1000	10.0	15.11
1491	2012-12-21 16:00:00	0.5	950.6	57600	1356105600	327657	15.11	16	12	4	1000	10.0	15.11
1492	2012-12-21 17:00:00	0.4	979.7	61200	1356109200	337875	15.11	17	12	4	1000	10.0	15.11
1493	2012-12-21 20:00:00	0.0	979.7	72000	1356120000	337842	15.11	20	12	4	1000	10.0	15.11
1494	2012-12-22 01:00:00	0.2	989.4	3600	1356138000	341337	15.11	1	12	5	1000	10.0	15.11
1495	2012-12-22 08:00:00	0.0	999.1	28800	1356163200	344834	15.11	8	12	5	1000	10.0	15.11
1496	2012-12-22 09:00:00	0.0	950.6	32400	1356166800	327619	15.11	9	12	5	1000	10.0	15.11
1497	2012-12-22 20:00:00	-1.4	960.3	72000	1356206400	330900	15.11	20	12	5	1000	10.0	15.11
1498	2012-12-23 01:00:00	-2.6	970.0	3600	1356224400	334245	15.11	1	12	6	1000	10.0	15.11
1499	2012-12-23 02:00:00	-2.6	960.3	7200	1356228000	330841	15.11	2	12	6	1000	10.0	15.11
1500	2012-12-23 03:00:00	-2.9	950.6	10800	1356231600	327459	15.11	3	12	6	1000	10.0	15.11
1501	2012-12-23 04:00:00	-3.3	960.3	14400	1356235200	330811	15.11	4	12	6	1000	10.0	15.11
1502	2012-12-23 05:00:00	-3.8	999.1	18000	1356238800	344616	15.11	5	12	6	1000	10.0	15.11
1503	2012-12-26 09:00:00	-0.4	999.1	32400	1356512400	344802	15.11	9	12	2	1000	10.0	15.11
1504	2012-12-26 20:00:00	7.7	999.1	72000	1356552000	347460	15.11	20	12	2	1000	10.0	15.11
1505	2012-12-26 22:00:00	6.9	999.1	79200	1356559200	346827	15.11	22	12	2	1000	10.0	15.11
1506	2012-12-26 23:00:00	6.4	950.6	82800	1356562800	329042	15.11	23	12	2	1000	10.0	15.11
1507	2012-12-27 00:00:00	5.0	950.6	0	1356566400	328408	15.11	0	12	3	1000	10.0	15.11
1508	2012-12-27 01:00:00	2.8	989.4	3600	1356570000	341649	15.11	1	12	3	1000	10.0	15.11
1509	2012-12-27 02:00:00	2.0	950.6	7200	1356573600	327806	15.11	2	12	3	1000	10.0	15.11
1510	2012-12-27 07:00:00	0.3	999.1	25200	1356591600	344860	15.11	7	12	3	1000	10.0	15.11
1511	2012-12-29 18:00:00	2.5	960.3	64800	1356804000	331249	15.11	18	12	5	1000	10.0	15.11
1512	2012-12-30 09:00:00	-0.3	970.0	32400	1356858000	334376	15.11	9	12	6	1000	10.0	15.11
1513	2012-12-31 01:00:00	-3.4	950.6	3600	1356915600	327439	15.11	1	12	0	1000	10.0	15.11
1514	2012-12-31 05:00:00	-3.1	950.6	18000	1356930000	327451	15.11	5	12	0	1000	10.0	15.11
1515	2012-12-31 06:00:00	-3.3	950.6	21600	1356933600	327443	15.11	6	12	0	1000	10.0	15.11
1516	2012-12-31 07:00:00	-2.9	999.1	25200	1356937200	344654	15.11	7	12	0	1000	10.0	15.11
1517	2012-03-27 06:00:00	-2.4	1760.55	21600	1332828000	620857	15.11	6	3	1	1800	10.0	15.11
1518	2012-12-06 16:00:00	0.1	1794.5	57600	1354809600	635975	15.11	16	12	3	1800	10.0	15.11
1519	2012-12-19 12:00:00	7.1	1784.8	43200	1355918400	636161	15.11	12	12	2	1800	10.0	15.11
1520	2012-12-19 13:00:00	6.5	1794.5	46800	1355922000	639718	15.11	13	12	2	1800	10.0	15.11
1521	2012-12-28 12:00:00	1.4	1775.1	43200	1356696000	627827	15.11	12	12	4	1800	10.0	15.11
1522	2012-12-28 13:00:00	1.7	1775.1	46800	1356699600	627916	15.11	13	12	4	1800	10.0	15.11
1523	2012-03-28 12:00:00	13.3	858.45	43200	1332936000	329738	16.11	12	3	2	900	14.0	16.11
1524	2012-03-28 13:00:00	13.6	858.45	46800	1332939600	334201	16.11	13	3	2	900	14.0	16.11
1525	2012-06-06 22:00:00	13.6	863.3	79200	1339020000	335992	16.11	22	6	2	900	14.0	16.11
1526	2012-03-28 18:00:00	15.6	829.35	64800	1332957600	352905	18.11	18	3	2	850	16.0	18.11
1527	2012-03-28 19:00:00	15.4	843.9	68400	1332961200	355956	18.11	19	3	2	850	16.0	18.11
1528	2012-06-03 18:00:00	15.4	824.5	64800	1338746400	349101	18.11	18	6	6	850	16.0	18.11
1529	2012-06-07 18:00:00	15.4	814.8	64800	1339092000	345739	18.11	18	6	3	850	16.0	18.11
1530	2012-06-08 21:00:00	15.5	814.8	75600	1339189200	346676	18.11	21	6	4	850	16.0	18.11
1531	2012-06-13 21:00:00	15.6	834.2	75600	1339621200	354645	18.11	21	6	2	850	16.0	18.11
1532	2012-06-14 02:00:00	15.2	843.9	7200	1339639200	354278	18.11	2	6	3	850	16.0	18.11
1533	2012-06-28 04:00:00	15.7	800.25	14400	1340856000	343897	18.11	4	6	3	850	16.0	18.11
1534	2012-03-29 11:00:00	9.4	1484.1	39600	1333018800	579368	15.11	11	3	3	1500	10.0	15.11
1535	2012-03-29 15:00:00	9.4	1484.1	54000	1333033200	579368	15.11	15	3	3	1500	10.0	15.11
1536	2012-09-23 20:00:00	9.9	1474.4	72000	1348430400	588549	15.11	20	9	6	1500	10.0	15.11
1537	2012-12-01 02:00:00	2.7	1469.55	7200	1354327200	558855	15.11	2	12	5	1500	10.0	15.11
1538	2012-12-01 11:00:00	5.6	1464.7	39600	1354359600	557895	15.11	11	12	5	1500	10.0	15.11
1539	2012-12-01 12:00:00	6.2	1493.8	43200	1354363200	557486	15.11	12	12	5	1500	10.0	15.11
1540	2012-12-01 13:00:00	7.0	1464.7	46800	1354366800	559226	15.11	13	12	5	1500	10.0	15.11
1541	2012-12-02 19:00:00	8.6	1484.1	68400	1354474800	576231	15.11	19	12	6	1500	10.0	15.11
1542	2012-12-02 20:00:00	9.1	1455.0	72000	1354478400	558246	15.11	20	12	6	1500	10.0	15.11
1543	2012-12-05 14:00:00	7.0	1455.0	50400	1354716000	553966	15.11	14	12	2	1500	10.0	15.11
1544	2012-12-05 15:00:00	6.1	1464.7	54000	1354719600	558304	15.11	15	12	2	1500	10.0	15.11
1545	2012-12-05 16:00:00	5.0	1484.1	57600	1354723200	571817	15.11	16	12	2	1500	10.0	15.11
1546	2012-12-05 17:00:00	4.6	1474.4	61200	1354726800	578158	15.11	17	12	2	1500	10.0	15.11
1547	2012-12-06 20:00:00	-1.5	1493.8	72000	1354824000	553876	15.11	20	12	3	1500	10.0	15.11
1548	2012-12-06 22:00:00	-1.7	1474.4	79200	1354831200	575798	15.11	22	12	3	1500	10.0	15.11
1549	2012-12-08 19:00:00	9.4	1484.1	68400	1354993200	579368	15.11	19	12	5	1500	10.0	15.11
1550	2012-12-08 20:00:00	9.7	1455.0	72000	1354996800	560819	15.11	20	12	5	1500	10.0	15.11
1551	2012-12-11 09:00:00	5.0	1455.0	32400	1355216400	552231	15.11	9	12	1	1500	10.0	15.11
1552	2012-12-17 11:00:00	8.8	1493.8	39600	1355742000	561957	15.11	11	12	0	1500	10.0	15.11
1553	2012-12-17 14:00:00	8.8	1464.7	50400	1355752800	562616	15.11	14	12	0	1500	10.0	15.11
1554	2012-12-20 11:00:00	3.4	1493.8	39600	1356001200	555912	15.11	11	12	3	1500	10.0	15.11
1555	2012-12-22 11:00:00	0.4	1464.7	39600	1356174000	555354	15.11	11	12	5	1500	10.0	15.11
1556	2012-12-22 12:00:00	0.7	1484.1	43200	1356177600	569720	15.11	12	12	5	1500	10.0	15.11
1557	2012-12-22 13:00:00	0.7	1484.1	46800	1356181200	569720	15.11	13	12	5	1500	10.0	15.11
1558	2012-12-22 16:00:00	0.1	1493.8	57600	1356192000	554269	15.11	16	12	5	1500	10.0	15.11
1559	2012-12-24 10:00:00	0.4	1455.0	36000	1356343200	550132	15.11	10	12	0	1500	10.0	15.11
1560	2012-12-24 12:00:00	0.6	1493.8	43200	1356350400	554354	15.11	12	12	0	1500	10.0	15.11
1561	2012-12-24 13:00:00	1.0	1493.8	46800	1356354000	554467	15.11	13	12	0	1500	10.0	15.11
1562	2012-12-24 14:00:00	0.6	1484.1	50400	1356357600	569380	15.11	14	12	0	1500	10.0	15.11
1563	2012-12-24 15:00:00	0.3	1455.0	54000	1356361200	550105	15.11	15	12	0	1500	10.0	15.11
1564	2012-12-27 14:00:00	0.4	1474.4	50400	1356616800	576264	15.11	14	12	3	1500	10.0	15.11
1565	2012-12-30 14:00:00	-0.5	1484.1	50400	1356876000	569424	15.11	14	12	6	1500	10.0	15.11
1566	2012-12-30 16:00:00	-1.1	1484.1	57600	1356883200	569311	15.11	16	12	6	1500	10.0	15.11
1567	2012-03-29 12:00:00	9.1	1513.2	43200	1333022400	539699	15.11	12	3	3	1550	10.0	15.11
1568	2012-03-29 13:00:00	9.4	1522.9	46800	1333026000	532255	15.11	13	3	3	1550	10.0	15.11
1569	2012-12-01 14:00:00	7.4	1513.2	50400	1354370400	535800	15.11	14	12	5	1550	10.0	15.11
1570	2012-12-01 15:00:00	7.4	1522.9	54000	1354374000	526614	15.11	15	12	5	1550	10.0	15.11
1571	2012-12-01 16:00:00	6.3	1532.6	57600	1354377600	517944	15.11	16	12	5	1550	10.0	15.11
1572	2012-12-06 19:00:00	-1.4	1532.6	68400	1354820400	514176	15.11	19	12	3	1550	10.0	15.11
1573	2012-12-07 09:00:00	3.7	1513.2	32400	1354870800	532659	15.11	9	12	4	1550	10.0	15.11
1574	2012-12-12 11:00:00	3.0	1513.2	39600	1355310000	532301	15.11	11	12	2	1550	10.0	15.11
1575	2012-12-17 13:00:00	8.8	1503.5	46800	1355749200	549329	15.11	13	12	0	1550	10.0	15.11
1576	2012-12-17 15:00:00	8.3	1522.9	54000	1355756400	528569	15.11	15	12	0	1550	10.0	15.11
1577	2012-12-22 14:00:00	1.0	1513.2	50400	1356184800	531330	15.11	14	12	5	1550	10.0	15.11
1578	2012-12-23 08:00:00	-2.0	1513.2	28800	1356249600	530578	15.11	8	12	6	1550	10.0	15.11
1579	2012-12-28 18:00:00	-0.1	1542.3	64800	1356717600	508270	15.11	18	12	4	1550	10.0	15.11
1580	2012-12-28 19:00:00	-0.1	1522.9	68400	1356721200	521959	15.11	19	12	4	1550	10.0	15.11
1581	2012-12-29 08:00:00	1.4	1522.9	28800	1356768000	522600	15.11	8	12	5	1550	10.0	15.11
1582	2012-12-30 15:00:00	-0.5	1513.2	54000	1356879600	530764	15.11	15	12	6	1550	10.0	15.11
1583	2012-03-29 14:00:00	9.4	1561.7	50400	1333029600	509741	15.11	14	3	3	1600	10.0	15.11
1584	2012-12-06 11:00:00	-0.1	1590.8	39600	1354791600	492321	15.11	11	12	3	1600	10.0	15.11
1585	2012-12-06 17:00:00	-0.7	1561.7	61200	1354813200	498936	15.11	17	12	3	1600	10.0	15.11
1586	2012-12-06 18:00:00	-1.4	1571.4	64800	1354816800	495664	15.11	18	12	3	1600	10.0	15.11
1587	2012-12-17 12:00:00	8.8	1571.4	43200	1355745600	504246	15.11	12	12	0	1600	10.0	15.11
1588	2012-12-19 10:00:00	6.5	1571.4	36000	1355911200	499682	15.11	10	12	2	1600	10.0	15.11
1589	2012-12-22 15:00:00	0.7	1561.7	54000	1356188400	499356	15.11	15	12	5	1600	10.0	15.11
1590	2012-12-28 10:00:00	1.1	1581.1	36000	1356688800	494167	15.11	10	12	4	1600	10.0	15.11
1591	2012-12-28 17:00:00	0.1	1590.8	61200	1356714000	492370	15.11	17	12	4	1600	10.0	15.11
1592	2012-03-29 16:00:00	8.7	1445.3	57600	1333036800	551736	15.11	16	3	3	1450	10.0	15.11
1593	2012-03-29 17:00:00	7.9	1406.5	61200	1333040400	529398	15.11	17	3	3	1450	10.0	15.11
1594	2012-09-11 05:00:00	9.9	1406.5	18000	1347339600	535445	15.11	5	9	1	1450	10.0	15.11
1595	2012-09-23 22:00:00	9.9	1435.6	79200	1348437600	551232	15.11	22	9	6	1450	10.0	15.11
1596	2012-09-23 23:00:00	9.9	1425.9	82800	1348441200	545931	15.11	23	9	6	1450	10.0	15.11
1597	2012-12-01 03:00:00	2.2	1440.45	10800	1354330800	542987	15.11	3	12	5	1450	10.0	15.11
1598	2012-12-01 04:00:00	2.4	1440.45	14400	1354334400	543074	15.11	4	12	5	1450	10.0	15.11
1599	2012-12-01 06:00:00	3.1	1425.9	21600	1354341600	535688	15.11	6	12	5	1450	10.0	15.11
1600	2012-12-02 11:00:00	6.7	1440.45	39600	1354446000	545815	15.11	11	12	6	1450	10.0	15.11
1601	2012-12-05 13:00:00	7.2	1425.9	46800	1354712400	538636	15.11	13	12	2	1450	10.0	15.11
1602	2012-12-05 18:00:00	3.8	1435.6	64800	1354730400	541165	15.11	18	12	2	1450	10.0	15.11
1603	2012-12-06 04:00:00	-2.6	1416.2	14400	1354766400	529067	15.11	4	12	3	1450	10.0	15.11
1604	2012-12-06 23:00:00	-1.9	1425.9	82800	1354834800	534232	15.11	23	12	3	1450	10.0	15.11
1605	2012-12-07 08:00:00	3.1	1425.9	28800	1354867200	535688	15.11	8	12	4	1450	10.0	15.11
1606	2012-12-14 09:00:00	2.1	1435.6	32400	1355475600	540367	15.11	9	12	4	1450	10.0	15.11
1607	2012-12-14 15:00:00	4.3	1416.2	54000	1355497200	531210	15.11	15	12	4	1450	10.0	15.11
1608	2012-12-14 16:00:00	2.9	1435.6	57600	1355500800	540722	15.11	16	12	4	1450	10.0	15.11
1609	2012-12-15 15:00:00	4.9	1416.2	54000	1355583600	531564	15.11	15	12	5	1450	10.0	15.11
1610	2012-12-15 16:00:00	4.5	1406.5	57600	1355587200	526263	15.11	16	12	5	1450	10.0	15.11
1611	2012-12-15 17:00:00	4.8	1416.2	61200	1355590800	531502	15.11	17	12	5	1450	10.0	15.11
1612	2012-12-16 15:00:00	8.3	1425.9	54000	1355670000	540374	15.11	15	12	6	1450	10.0	15.11
